time,sym,dir,ep,sl,tp,xp,result,half,pnl,equity,risk_pct,risk_changed,date,week
2026-03-05 06:00:00+00:00,USDJPY,1.0,157.195,156.94895,157.81012499999997,156.94895,loss,False,-6549.724521409949,211774.42619225502,0.03,,03/05,W10
2026-03-05 06:00:00+00:00,EURUSD,-1.0,1.15944,1.1616815357142858,1.1538361607142855,1.1616815357142858,loss,False,-6353.232785767651,205421.19340648738,0.03,,03/05,W10
2026-03-05 06:00:00+00:00,GBPUSD,-1.0,1.33141,1.33462625,1.3234043750000004,1.33462625,loss,False,-6181.856498653834,199239.33690783355,0.03,,03/05,W10
2026-03-05 13:00:00+00:00,USDJPY,1.0,157.446,157.20386428571427,158.0513392857143,157.446,win,True,2988.590053617503,202227.92696145107,0.03,,03/05,W10
2026-03-05 14:00:00+00:00,EURUSD,-1.0,1.15973,1.162823142857143,1.1519971428571423,1.15973,win,True,3033.418904421766,205261.34586587283,0.03,,03/05,W10
2026-03-05 16:00:00+00:00,NZDUSD,-1.0,0.58953,0.5920047500000001,0.5835181249999998,0.58953,win,True,3078.9201879880925,208340.26605386092,0.03,,03/05,W10
2026-03-05 16:01:00+00:00,AUDUSD,-1.0,0.70121,0.7048482142857143,0.6921144642857142,0.70121,win,True,3125.1039908079138,211465.37004466885,0.03,,03/05,W10
2026-03-05 18:03:00+00:00,AUDUSD,-1.0,0.69838,0.7017045,0.6900687500000001,0.7017045,loss,False,-6343.961101340065,205121.40894332877,0.03,,03/05,W10
2026-03-06 03:00:00+00:00,USDJPY,1.0,157.504,157.384875,157.80181249999998,157.80181249999998,win,True,10768.873969524759,215890.28291285352,0.03,,03/06,W10
2026-03-06 05:00:00+00:00,USDJPY,1.0,157.669,157.43896428571426,158.24408928571438,157.669,win,True,3238.354243692803,219128.63715654632,0.03,,03/06,W10
2026-03-06 05:00:00+00:00,EURUSD,-1.0,1.16137,1.1623295714285715,1.1589710714285713,1.16137,win,True,3286.9295573481945,222415.5667138945,0.03,,03/06,W10
2026-03-06 07:00:00+00:00,NZDUSD,-1.0,0.59083,0.5912587857142857,0.5899330357142856,0.5912587857142857,loss,False,-7553.237678579012,214862.3290353155,0.03,,03/06,W10
2026-03-06 09:00:00+00:00,EURUSD,-1.0,1.1603,1.1620191071428572,1.1560022321428574,1.1560022321428574,win,True,11280.27227435427,226142.60130966976,0.03,,03/06,W10
2026-03-06 09:00:00+00:00,NZDUSD,-1.0,0.59053,0.5917404285714285,0.5876789285714288,0.5876789285714288,win,True,11726.327679569305,237868.92898923907,0.03,,03/06,W10
2026-03-06 12:00:00+00:00,NZDUSD,-1.0,0.58643,0.5883759285714285,0.5817401785714287,0.5883759285714285,loss,False,-7324.262403406352,230544.66658583272,0.03,,03/06,W10
2026-03-06 12:03:00+00:00,AUDUSD,-1.0,0.6992,0.7018929285714285,0.692467678571429,0.7018929285714285,loss,False,-6916.339997574981,223628.32658825774,0.03,,03/06,W10
2026-03-06 19:00:00+00:00,USDJPY,1.0,157.814,157.56137142857142,158.44557142857144,158.44557142857144,win,True,11740.487145883719,235368.81373414147,0.03,,03/06,W10
2026-03-06 21:00:00+00:00,USDCAD,-1.0,1.3586099999999999,1.3593514642857143,1.356791339285714,1.356791339285714,win,True,12308.596082807488,247677.40981694896,0.03,,03/06,W10
2026-03-08 23:00:00+00:00,USDJPY,1.0,158.32,158.03135714285713,159.04160714285715,158.32,win,True,3715.161147254234,251392.5709642032,0.03,,03/08,W10
2026-03-08 23:00:00+00:00,EURUSD,-1.0,1.15359,1.1561357857142858,1.147225535714285,1.15359,win,True,3770.8885644630477,255163.45952866622,0.03,,03/08,W10
2026-03-08 23:00:00+00:00,GBPUSD,-1.0,1.33181,1.3360367857142859,1.3212780357142853,1.3360367857142859,loss,False,-7673.057195363288,247490.40233330295,0.03,,03/08,W10
2026-03-09 01:01:00+00:00,GBPUSD,-1.0,1.32944,1.3327649285714285,1.321162678571429,1.3327649285714285,loss,False,-7447.109874084646,240043.2924592183,0.03,,03/09,W11
2026-03-09 06:00:00+00:00,USDCAD,-1.0,1.35523,1.35643925,1.352241875,1.35643925,loss,False,-7261.347127112582,232781.9453321057,0.03,,03/09,W11
2026-03-09 07:00:00+00:00,USDJPY,1.0,158.622,158.29160357142857,159.44799107142865,158.29160357142857,loss,False,-6983.458359963171,225798.48697214253,0.03,,03/09,W11
2026-03-09 07:00:00+00:00,USDCAD,-1.0,1.35575,1.3562335714285714,1.3545760714285717,1.35575,win,True,3386.9773045821385,229185.46427672467,0.03,,03/09,W11
2026-03-09 08:00:00+00:00,USDCAD,-1.0,1.35519,1.3567163928571428,1.3514090178571427,1.3567163928571428,loss,False,-6920.905502524802,222264.55877419986,0.03,,03/09,W11
2026-03-09 09:00:00+00:00,USDJPY,1.0,158.634,158.31789285714288,159.42426785714275,158.31789285714288,loss,False,-6667.936763225995,215596.62201097386,0.03,,03/09,W11
2026-03-09 10:00:00+00:00,USDCAD,-1.0,1.35499,1.3584760357142858,1.3463099107142855,1.3584760357142858,loss,False,-6486.505772545555,209110.1162384283,0.03,,03/09,W11
2026-03-09 20:00:00+00:00,USDJPY,-1.0,157.862,158.465325,156.35368749999998,158.465325,loss,False,-6273.303487152849,202836.81275127546,0.03,,03/09,W11
2026-03-09 20:00:00+00:00,EURUSD,1.0,1.1609,1.1571229642857142,1.1703425892857147,1.1609,win,True,3042.5521912691324,205879.36494254458,0.03,,03/09,W11
2026-03-10 01:00:00+00:00,USDJPY,-1.0,157.594,158.00336428571427,156.5705892857143,158.00336428571427,loss,False,-6176.380948276337,199702.98399426823,0.03,,03/10,W11
2026-03-10 05:00:00+00:00,EURUSD,1.0,1.16118,1.1604362142857143,1.1630394642857147,1.1630394642857147,win,True,10484.406659699529,210187.39065396777,0.03,,03/10,W11
2026-03-10 06:00:00+00:00,EURUSD,1.0,1.16204,1.160433,1.1660574999999997,1.1660574999999997,win,True,11034.838009333307,221222.22866330107,0.03,,03/10,W11
2026-03-10 09:01:00+00:00,AUDUSD,1.0,0.70972,0.7087843571428571,0.7120591071428573,0.7120591071428573,win,True,11614.167004823503,232836.39566812458,0.03,,03/10,W11
2026-03-10 10:00:00+00:00,EURUSD,1.0,1.16516,1.1640594285714285,1.1679114285714287,1.1640594285714285,loss,False,-6985.091870043737,225851.30379808083,0.03,,03/10,W11
2026-03-10 10:03:00+00:00,AUDUSD,1.0,0.71092,0.7091181428571429,0.7154246428571427,0.7154246428571427,win,True,11857.193449399243,237708.49724748006,0.03,,03/10,W11
2026-03-10 12:00:00+00:00,USDJPY,1.0,157.798,157.61483571428573,158.25591071428568,157.61483571428573,loss,False,-7131.254917424402,230577.24233005565,0.03,,03/10,W11
2026-03-10 15:00:00+00:00,USDJPY,-1.0,157.692,157.9497607142857,157.04759821428576,157.692,win,True,3458.6586349508348,234035.9009650065,0.03,,03/10,W11
2026-03-10 15:00:00+00:00,EURUSD,1.0,1.16482,1.1624296785714285,1.1707958035714285,1.1624296785714285,loss,False,-7021.077028950194,227014.82393605632,0.03,,03/10,W11
2026-03-10 15:01:00+00:00,AUDUSD,1.0,0.71467,0.7105203214285715,0.7250441964285714,0.7105203214285715,loss,False,-6810.444718081691,220204.37921797464,0.03,,03/10,W11
2026-03-10 17:00:00+00:00,USDJPY,-1.0,157.574,157.80162857142858,157.0049285714286,157.80162857142858,loss,False,-6606.131376539239,213598.2478414354,0.03,,03/10,W11
2026-03-10 17:00:00+00:00,EURUSD,1.0,1.16518,1.1636300714285714,1.1690548214285719,1.1636300714285714,loss,False,-6407.947435243062,207190.30040619234,0.03,,03/10,W11
2026-03-10 17:01:00+00:00,AUDUSD,1.0,0.71506,0.7134554999999999,0.7190712500000003,0.71506,win,True,3107.854506092885,210298.15491228522,0.03,,03/10,W11
2026-03-10 23:00:00+00:00,USDJPY,1.0,158.167,158.02104642857142,158.53188392857146,158.02104642857142,loss,False,-6308.944647368557,203989.21026491665,0.03,,03/10,W11
2026-03-10 23:01:00+00:00,AUDUSD,1.0,0.71168,0.7110229642857143,0.7133225892857141,0.7133225892857141,win,True,10709.433538908124,214698.6438038248,0.03,,03/10,W11
2026-03-11 00:00:00+00:00,EURUSD,1.0,1.16115,1.160032857142857,1.163942857142857,1.163942857142857,win,True,11271.6787997008,225970.3226035256,0.03,,03/11,W11
2026-03-11 00:01:00+00:00,AUDUSD,1.0,0.71229,0.7110236071428572,0.715455982142857,0.715455982142857,win,True,11863.441936685093,237833.7645402107,0.03,,03/11,W11
2026-03-11 01:00:00+00:00,EURUSD,1.0,1.1618,1.1602243571428572,1.1657391071428567,1.1618,win,True,3567.50646810316,241401.27100831384,0.03,,03/11,W11
2026-03-11 01:01:00+00:00,AUDUSD,1.0,0.71306,0.7112175,0.7176662500000002,0.7176662500000002,win,True,12673.566727936366,254074.8377362502,0.03,,03/11,W11
2026-03-11 05:00:00+00:00,EURUSD,1.0,1.16338,1.162315357142857,1.1660416071428577,1.16338,win,True,3811.1225660437526,257885.96030229394,0.03,,03/11,W11
2026-03-11 06:01:00+00:00,AUDUSD,1.0,0.71744,0.7163908928571429,0.7200627678571427,0.7163908928571429,loss,False,-7736.578809068818,250149.3814932251,0.03,,03/11,W11
2026-03-11 11:01:00+00:00,AUDUSD,1.0,0.71636,0.7141180357142858,0.7219649107142856,0.71636,win,True,3752.240722398376,253901.6222156235,0.03,,03/11,W11
2026-03-11 12:00:00+00:00,USDJPY,1.0,158.502,158.21982500000001,159.2074375,159.2074375,win,True,13329.835166320234,267231.4573819437,0.03,,03/11,W11
2026-03-11 12:00:00+00:00,EURUSD,-1.0,1.15946,1.1614178571428573,1.1545653571428565,1.1545653571428565,win,True,14029.651512552273,281261.108894496,0.03,,03/11,W11
2026-03-11 14:01:00+00:00,AUDUSD,1.0,0.71787,0.7140162499999999,0.7275043750000003,0.7140162499999999,loss,False,-8437.83326683488,272823.2756276611,0.03,,03/11,W11
2026-03-11 18:00:00+00:00,USDJPY,1.0,158.846,158.73542857142857,159.1224285714286,158.846,win,True,4092.349134414916,276915.624762076,0.03,,03/11,W11
2026-03-11 19:00:00+00:00,USDJPY,1.0,158.926,158.7860392857143,159.27590178571418,158.926,win,True,4153.73437143114,281069.3591335071,0.03,,03/11,W11
2026-03-11 19:04:00+00:00,AUDUSD,1.0,0.71458,0.7133824642857143,0.7175738392857143,0.7133824642857143,loss,False,-8432.080774005213,272637.2783595019,0.03,,03/11,W11
2026-03-11 23:00:00+00:00,EURUSD,-1.0,1.15501,1.1577017857142857,1.148280535714286,1.148280535714286,win,True,14313.457113873852,286950.73547337577,0.03,,03/11,W11
2026-03-12 03:00:00+00:00,EURUSD,-1.0,1.15389,1.1557846785714285,1.149153303571429,1.1557846785714285,loss,False,-8608.522064201272,278342.21340917447,0.03,,03/12,W11
2026-03-12 05:00:00+00:00,USDJPY,1.0,159.126,158.95445714285714,159.55485714285717,158.95445714285714,loss,False,-8350.266402275234,269991.9470068992,0.03,,03/12,W11
2026-03-12 05:00:00+00:00,EURUSD,-1.0,1.1533,1.15423275,1.150968125,1.15423275,loss,False,-8099.758410206977,261892.18859669226,0.03,,03/12,W11
2026-03-12 11:00:00+00:00,EURUSD,-1.0,1.15578,1.1564990357142857,1.1539824107142858,1.1564990357142857,loss,False,-7856.765657900767,254035.42293879148,0.03,,03/12,W11
2026-03-12 11:00:00+00:00,NZDUSD,-1.0,0.59047,0.5911595714285713,0.5889210714285718,0.5911595714285713,loss,False,-8216.857180202514,245818.56575858896,0.03,,03/12,W11
2026-03-12 12:00:00+00:00,EURUSD,-1.0,1.15565,1.1568389285714287,1.1526776785714286,1.1526776785714286,win,True,12905.474702325919,258724.04046091487,0.03,,03/12,W11
2026-03-12 17:00:00+00:00,NZDUSD,-1.0,0.58585,0.5874899285714286,0.5819251785714286,0.5819251785714286,win,True,13460.966999761069,272185.00746067596,0.03,,03/12,W11
2026-03-12 18:00:00+00:00,USDJPY,1.0,159.316,159.08708928571428,159.8882767857143,159.08708928571428,loss,False,-8165.55022382028,264019.4572368557,0.03,,03/12,W11
2026-03-12 19:00:00+00:00,GBPUSD,-1.0,1.33425,1.336474142857143,1.3287246428571426,1.336474142857143,loss,False,-7956.356403098381,256063.10083375731,0.03,,03/12,W11
2026-03-12 20:00:00+00:00,NZDUSD,-1.0,0.58544,0.5860843928571429,0.5840040178571426,0.5860843928571429,loss,False,-8328.089638304533,247735.01119545277,0.03,,03/12,W11
2026-03-12 22:00:00+00:00,EURUSD,-1.0,1.15126,1.1518608214285715,1.1497579464285712,1.1518608214285715,loss,False,-7432.0503358635815,240302.9608595892,0.03,,03/12,W11
2026-03-12 22:00:00+00:00,GBPUSD,-1.0,1.33469,1.3354828571428572,1.332742857142857,1.3354828571428572,loss,False,-7301.175726847604,233001.78513274158,0.03,,03/12,W11
2026-03-12 22:02:00+00:00,NZDUSD,-1.0,0.58496,0.5858814285714286,0.5828314285714287,0.5858814285714286,loss,False,-7391.122200522191,225610.6629322194,0.03,,03/12,W11
2026-03-13 03:00:00+00:00,XAUUSD,-1.0,5112.173000000001,5131.828839285715,5063.215401785714,5063.215401785714,win,True,11835.58317877541,237446.2461109948,0.03,,03/13,W11
2026-03-13 03:02:00+00:00,AUDUSD,-1.0,0.70768,0.7094523571428571,0.703249107142857,0.703249107142857,win,True,12465.927920827227,249912.17403182204,0.03,,03/13,W11
2026-03-13 05:00:00+00:00,USDCAD,1.0,1.3645100000000001,1.3633874642857142,1.3672813392857146,1.3672813392857146,win,True,13086.694194905047,262998.86822672706,0.03,,03/13,W11
2026-03-13 05:00:00+00:00,XAUUSD,-1.0,5104.768,5121.131232142858,5064.041919642855,5064.041919642855,win,True,13794.864026348145,276793.7322530752,0.03,,03/13,W11
2026-03-13 06:00:00+00:00,EURUSD,-1.0,1.1501,1.1510732142857143,1.147666964285714,1.147666964285714,win,True,14531.670943285977,291325.4031963612,0.03,,03/13,W11
2026-03-13 07:00:00+00:00,USDCAD,1.0,1.36531,1.364164857142857,1.368137857142857,1.368137857142857,win,True,15256.087358551278,306581.4905549125,0.03,,03/13,W11
2026-03-13 08:00:00+00:00,USDJPY,1.0,159.438,159.28959642857143,159.8090089285714,159.28959642857143,loss,False,-9197.444716647375,297384.0458382651,0.03,,03/13,W11
2026-03-13 10:00:00+00:00,GBPUSD,-1.0,1.32622,1.328353142857143,1.320922142857143,1.328353142857143,loss,False,-8963.54172881936,288420.5041094457,0.03,,03/13,W11
2026-03-13 10:00:00+00:00,USDCAD,1.0,1.3670200000000001,1.3658611071428572,1.369882232142857,1.3670200000000001,win,True,4326.307561641686,292746.8116710874,0.03,,03/13,W11
2026-03-13 12:00:00+00:00,USDCAD,1.0,1.3666200000000002,1.3662509642857144,1.3675075892857145,1.3662509642857144,loss,False,-9027.015234252089,283719.7964368353,0.03,,03/13,W11
2026-03-13 18:00:00+00:00,GBPUSD,-1.0,1.32463,1.325673892857143,1.3220552678571427,1.32463,win,True,4255.796946552529,287975.59338338784,0.03,,03/13,W11
2026-03-13 18:00:00+00:00,USDCAD,1.0,1.37327,1.3724741428571428,1.3752246428571429,1.3724741428571428,loss,False,-8749.202130916115,279226.3912524717,0.03,,03/13,W11
