time,sym,dir,ep,sl,tp,xp,result,half,pnl,equity,risk_pct,risk_changed,date,week
2026-03-03 14:00:00+00:00,EURUSD,-1.0,1.15905,1.161859607142857,1.152025982142857,1.15905,win,True,33127.48462822921,2241626.4598435103,0.03,,03/03,W10
2026-03-03 18:00:00+00:00,USDJPY,1.0,157.836,157.5711357142857,158.4981607142858,157.5711357142857,loss,False,-67248.7937953053,2174377.666048205,0.03,,03/03,W10
2026-03-04 00:00:00+00:00,USDJPY,1.0,157.769,157.47296785714286,158.50908035714286,157.47296785714286,loss,False,-65231.32998144615,2109146.3360667587,0.03,,03/04,W10
2026-03-04 02:00:00+00:00,USDJPY,1.0,157.59,157.44714285714286,157.94714285714286,157.44714285714286,loss,False,-63274.39008200276,2045871.9459847559,0.03,,03/04,W10
2026-03-04 03:00:00+00:00,GBPUSD,-1.0,1.3329799999999998,1.3343973928571429,1.3294715178571423,1.3329799999999998,win,True,30688.079189771335,2076560.0251745272,0.03,,03/04,W10
2026-03-04 04:00:00+00:00,GBPUSD,-1.0,1.3338999999999999,1.3343956785714286,1.3326958035714283,1.3326958035714283,win,True,108378.06356846108,2184938.088742988,0.03,,03/04,W10
2026-03-04 05:00:00+00:00,GBPUSD,-1.0,1.33124,1.3345122857142857,1.3230942857142858,1.3345122857142857,loss,False,-65749.0697067103,2119189.0190362777,0.03,,03/04,W10
2026-03-04 16:00:00+00:00,USDJPY,-1.0,157.121,157.45854642857142,156.27713392857146,157.121,win,True,31787.835285544163,2150976.8543218216,0.03,,03/04,W10
2026-03-05 02:00:00+00:00,EURUSD,-1.0,1.16282,1.16495075,1.1574931249999998,1.16282,win,True,32264.65281482732,2183241.507136649,0.03,,03/05,W10
2026-03-05 06:00:00+00:00,USDJPY,1.0,157.195,156.94895,157.81012499999997,156.94895,loss,False,-65497.245214099465,2117744.2619225495,0.03,,03/05,W10
2026-03-05 06:00:00+00:00,EURUSD,-1.0,1.15944,1.1616815357142858,1.1538361607142855,1.1616815357142858,loss,False,-63532.32785767647,2054211.934064873,0.03,,03/05,W10
2026-03-05 06:00:00+00:00,GBPUSD,-1.0,1.33141,1.33462625,1.3234043750000004,1.33462625,loss,False,-61818.56498653832,1992393.3690783347,0.03,,03/05,W10
2026-03-05 13:00:00+00:00,USDJPY,1.0,157.446,157.20386428571427,158.0513392857143,157.446,win,True,29885.900536175017,2022279.2696145098,0.03,,03/05,W10
2026-03-05 14:00:00+00:00,EURUSD,-1.0,1.15973,1.162823142857143,1.1519971428571423,1.15973,win,True,30334.189044217645,2052613.4586587274,0.03,,03/05,W10
2026-03-05 16:00:00+00:00,NZDUSD,-1.0,0.58953,0.5920047500000001,0.5835181249999998,0.58953,win,True,30789.201879880908,2083402.6605386082,0.03,,03/05,W10
2026-03-05 16:01:00+00:00,AUDUSD,-1.0,0.70121,0.7048482142857143,0.6921144642857142,0.70121,win,True,31251.03990807912,2114653.700446687,0.03,,03/05,W10
2026-03-05 18:03:00+00:00,AUDUSD,-1.0,0.69838,0.7017045,0.6900687500000001,0.7017045,loss,False,-63439.611013400616,2051214.0894332866,0.03,,03/05,W10
2026-03-06 03:00:00+00:00,USDJPY,1.0,157.504,157.384875,157.80181249999998,157.80181249999998,win,True,107688.73969524752,2158902.829128534,0.03,,03/06,W10
2026-03-06 05:00:00+00:00,USDJPY,1.0,157.669,157.43896428571426,158.24408928571438,157.669,win,True,32383.542436928004,2191286.371565462,0.03,,03/06,W10
2026-03-06 05:00:00+00:00,EURUSD,-1.0,1.16137,1.1623295714285715,1.1589710714285713,1.16137,win,True,32869.29557348193,2224155.667138944,0.03,,03/06,W10
2026-03-06 07:00:00+00:00,NZDUSD,-1.0,0.59083,0.5912587857142857,0.5899330357142856,0.5912587857142857,loss,False,-75532.37678579008,2148623.290353154,0.03,,03/06,W10
2026-03-06 09:00:00+00:00,EURUSD,-1.0,1.1603,1.1620191071428572,1.1560022321428574,1.1560022321428574,win,True,112802.72274354265,2261426.0130966967,0.03,,03/06,W10
2026-03-06 09:00:00+00:00,NZDUSD,-1.0,0.59053,0.5917404285714285,0.5876789285714288,0.5876789285714288,win,True,117263.276795693,2378689.28989239,0.03,,03/06,W10
2026-03-06 12:00:00+00:00,NZDUSD,-1.0,0.58643,0.5883759285714285,0.5817401785714287,0.5883759285714285,loss,False,-73242.6240340635,2305446.6658583265,0.03,,03/06,W10
2026-03-06 12:03:00+00:00,AUDUSD,-1.0,0.6992,0.7018929285714285,0.692467678571429,0.7018929285714285,loss,False,-69163.3999757498,2236283.265882577,0.03,,03/06,W10
2026-03-06 19:00:00+00:00,USDJPY,1.0,157.814,157.56137142857142,158.44557142857144,158.44557142857144,win,True,117404.87145883715,2353688.137341414,0.03,,03/06,W10
2026-03-06 21:00:00+00:00,USDCAD,-1.0,1.3586099999999999,1.3593514642857143,1.356791339285714,1.356791339285714,win,True,123085.96082807484,2476774.098169489,0.03,,03/06,W10
2026-03-08 23:00:00+00:00,USDJPY,1.0,158.32,158.03135714285713,159.04160714285715,158.32,win,True,37151.61147254233,2513925.709642031,0.03,,03/08,W10
2026-03-08 23:00:00+00:00,EURUSD,-1.0,1.15359,1.1561357857142858,1.147225535714285,1.15359,win,True,37708.88564463046,2551634.5952866618,0.03,,03/08,W10
2026-03-08 23:00:00+00:00,GBPUSD,-1.0,1.33181,1.3360367857142859,1.3212780357142853,1.3360367857142859,loss,False,-76730.57195363287,2474904.023333029,0.03,,03/08,W10
2026-03-09 01:01:00+00:00,GBPUSD,-1.0,1.32944,1.3327649285714285,1.321162678571429,1.3327649285714285,loss,False,-74471.09874084644,2400432.9245921825,0.03,,03/09,W11
2026-03-09 06:00:00+00:00,USDCAD,-1.0,1.35523,1.35643925,1.352241875,1.35643925,loss,False,-72613.4712711258,2327819.453321057,0.03,,03/09,W11
2026-03-09 07:00:00+00:00,USDJPY,1.0,158.622,158.29160357142857,159.44799107142865,158.29160357142857,loss,False,-69834.5835996317,2257984.869721425,0.03,,03/09,W11
2026-03-09 07:00:00+00:00,USDCAD,-1.0,1.35575,1.3562335714285714,1.3545760714285717,1.35575,win,True,33869.773045821385,2291854.642767247,0.03,,03/09,W11
2026-03-09 08:00:00+00:00,USDCAD,-1.0,1.35519,1.3567163928571428,1.3514090178571427,1.3567163928571428,loss,False,-69209.05502524802,2222645.587741999,0.03,,03/09,W11
2026-03-09 09:00:00+00:00,USDJPY,1.0,158.634,158.31789285714288,159.42426785714275,158.31789285714288,loss,False,-66679.36763225996,2155966.220109739,0.03,,03/09,W11
2026-03-09 10:00:00+00:00,USDCAD,-1.0,1.35499,1.3584760357142858,1.3463099107142855,1.3584760357142858,loss,False,-64865.05772545555,2091101.1623842833,0.03,,03/09,W11
2026-03-09 20:00:00+00:00,USDJPY,-1.0,157.862,158.465325,156.35368749999998,158.465325,loss,False,-62733.03487152849,2028368.1275127549,0.03,,03/09,W11
2026-03-09 20:00:00+00:00,EURUSD,1.0,1.1609,1.1571229642857142,1.1703425892857147,1.1609,win,True,30425.52191269132,2058793.6494254463,0.03,,03/09,W11
2026-03-10 01:00:00+00:00,USDJPY,-1.0,157.594,158.00336428571427,156.5705892857143,158.00336428571427,loss,False,-61763.80948276338,1997029.839942683,0.03,,03/10,W11
2026-03-10 05:00:00+00:00,EURUSD,1.0,1.16118,1.1604362142857143,1.1630394642857147,1.1630394642857147,win,True,104844.06659699533,2101873.906539678,0.03,,03/10,W11
2026-03-10 06:00:00+00:00,EURUSD,1.0,1.16204,1.160433,1.1660574999999997,1.1660574999999997,win,True,110348.38009333311,2212222.2866330114,0.03,,03/10,W11
2026-03-10 09:01:00+00:00,AUDUSD,1.0,0.70972,0.7087843571428571,0.7120591071428573,0.7120591071428573,win,True,116141.67004823507,2328363.9566812464,0.03,,03/10,W11
2026-03-10 10:00:00+00:00,EURUSD,1.0,1.16516,1.1640594285714285,1.1679114285714287,1.1640594285714285,loss,False,-69850.9187004374,2258513.037980809,0.03,,03/10,W11
2026-03-10 10:03:00+00:00,AUDUSD,1.0,0.71092,0.7091181428571429,0.7154246428571427,0.7154246428571427,win,True,118571.93449399246,2377084.9724748014,0.03,,03/10,W11
2026-03-10 12:00:00+00:00,USDJPY,1.0,157.798,157.61483571428573,158.25591071428568,157.61483571428573,loss,False,-71312.54917424404,2305772.4233005573,0.03,,03/10,W11
2026-03-10 15:00:00+00:00,USDJPY,-1.0,157.692,157.9497607142857,157.04759821428576,157.692,win,True,34586.58634950836,2340359.0096500656,0.03,,03/10,W11
2026-03-10 15:00:00+00:00,EURUSD,1.0,1.16482,1.1624296785714285,1.1707958035714285,1.1624296785714285,loss,False,-70210.77028950198,2270148.2393605635,0.03,,03/10,W11
2026-03-10 15:01:00+00:00,AUDUSD,1.0,0.71467,0.7105203214285715,0.7250441964285714,0.7105203214285715,loss,False,-68104.4471808169,2202043.7921797466,0.03,,03/10,W11
2026-03-10 17:00:00+00:00,USDJPY,-1.0,157.574,157.80162857142858,157.0049285714286,157.80162857142858,loss,False,-66061.31376539239,2135982.4784143544,0.03,,03/10,W11
2026-03-10 17:00:00+00:00,EURUSD,1.0,1.16518,1.1636300714285714,1.1690548214285719,1.1636300714285714,loss,False,-64079.47435243063,2071903.0040619238,0.03,,03/10,W11
2026-03-10 17:01:00+00:00,AUDUSD,1.0,0.71506,0.7134554999999999,0.7190712500000003,0.71506,win,True,31078.545060928853,2102981.5491228527,0.03,,03/10,W11
2026-03-10 23:00:00+00:00,USDJPY,1.0,158.167,158.02104642857142,158.53188392857146,158.02104642857142,loss,False,-63089.44647368558,2039892.1026491672,0.03,,03/10,W11
2026-03-10 23:01:00+00:00,AUDUSD,1.0,0.71168,0.7110229642857143,0.7133225892857141,0.7133225892857141,win,True,107094.33538908126,2146986.4380382486,0.03,,03/10,W11
2026-03-11 00:00:00+00:00,EURUSD,1.0,1.16115,1.160032857142857,1.163942857142857,1.163942857142857,win,True,112716.78799700804,2259703.2260352564,0.03,,03/11,W11
2026-03-11 00:01:00+00:00,AUDUSD,1.0,0.71229,0.7110236071428572,0.715455982142857,0.715455982142857,win,True,118634.41936685095,2378337.6454021074,0.03,,03/11,W11
2026-03-11 01:00:00+00:00,EURUSD,1.0,1.1618,1.1602243571428572,1.1657391071428567,1.1618,win,True,35675.06468103161,2414012.710083139,0.03,,03/11,W11
2026-03-11 01:01:00+00:00,AUDUSD,1.0,0.71306,0.7112175,0.7176662500000002,0.7176662500000002,win,True,126735.6672793637,2540748.3773625027,0.03,,03/11,W11
2026-03-11 05:00:00+00:00,EURUSD,1.0,1.16338,1.162315357142857,1.1660416071428577,1.16338,win,True,38111.225660437536,2578859.6030229405,0.03,,03/11,W11
2026-03-11 06:01:00+00:00,AUDUSD,1.0,0.71744,0.7163908928571429,0.7200627678571427,0.7163908928571429,loss,False,-77365.7880906882,2501493.8149322523,0.03,,03/11,W11
2026-03-11 11:01:00+00:00,AUDUSD,1.0,0.71636,0.7141180357142858,0.7219649107142856,0.71636,win,True,37522.407223983784,2539016.222156236,0.03,,03/11,W11
2026-03-11 12:00:00+00:00,USDJPY,1.0,158.502,158.21982500000001,159.2074375,159.2074375,win,True,133298.3516632024,2672314.5738194385,0.03,,03/11,W11
2026-03-11 12:00:00+00:00,EURUSD,-1.0,1.15946,1.1614178571428573,1.1545653571428565,1.1545653571428565,win,True,140296.51512552277,2812611.0889449613,0.03,,03/11,W11
2026-03-11 14:01:00+00:00,AUDUSD,1.0,0.71787,0.7140162499999999,0.7275043750000003,0.7140162499999999,loss,False,-84378.33266834884,2728232.7562766126,0.03,,03/11,W11
2026-03-11 18:00:00+00:00,USDJPY,1.0,158.846,158.73542857142857,159.1224285714286,158.846,win,True,40923.49134414919,2769156.247620762,0.03,,03/11,W11
2026-03-11 19:00:00+00:00,USDJPY,1.0,158.926,158.7860392857143,159.27590178571418,158.926,win,True,41537.34371431143,2810693.591335073,0.03,,03/11,W11
2026-03-11 19:04:00+00:00,AUDUSD,1.0,0.71458,0.7133824642857143,0.7175738392857143,0.7133824642857143,loss,False,-84320.80774005219,2726372.783595021,0.03,,03/11,W11
2026-03-11 23:00:00+00:00,EURUSD,-1.0,1.15501,1.1577017857142857,1.148280535714286,1.148280535714286,win,True,143134.5711387386,2869507.3547337595,0.03,,03/11,W11
2026-03-12 03:00:00+00:00,EURUSD,-1.0,1.15389,1.1557846785714285,1.149153303571429,1.1557846785714285,loss,False,-86085.22064201278,2783422.134091747,0.03,,03/12,W11
2026-03-12 05:00:00+00:00,USDJPY,1.0,159.126,158.95445714285714,159.55485714285717,158.95445714285714,loss,False,-83502.6640227524,2699919.4700689944,0.03,,03/12,W11
2026-03-12 05:00:00+00:00,EURUSD,-1.0,1.1533,1.15423275,1.150968125,1.15423275,loss,False,-80997.58410206983,2618921.8859669245,0.03,,03/12,W11
2026-03-12 11:00:00+00:00,EURUSD,-1.0,1.15578,1.1564990357142857,1.1539824107142858,1.1564990357142857,loss,False,-78567.65657900773,2540354.2293879166,0.03,,03/12,W11
2026-03-12 11:00:00+00:00,NZDUSD,-1.0,0.59047,0.5911595714285713,0.5889210714285718,0.5911595714285713,loss,False,-82168.5718020252,2458185.6575858914,0.03,,03/12,W11
2026-03-12 12:00:00+00:00,EURUSD,-1.0,1.15565,1.1568389285714287,1.1526776785714286,1.1526776785714286,win,True,129054.7470232593,2587240.4046091507,0.03,,03/12,W11
2026-03-12 17:00:00+00:00,NZDUSD,-1.0,0.58585,0.5874899285714286,0.5819251785714286,0.5819251785714286,win,True,134609.66999761082,2721850.0746067613,0.03,,03/12,W11
2026-03-12 18:00:00+00:00,USDJPY,1.0,159.316,159.08708928571428,159.8882767857143,159.08708928571428,loss,False,-81655.50223820284,2640194.5723685585,0.03,,03/12,W11
2026-03-12 19:00:00+00:00,GBPUSD,-1.0,1.33425,1.336474142857143,1.3287246428571426,1.336474142857143,loss,False,-79563.56403098386,2560631.0083375745,0.03,,03/12,W11
2026-03-12 20:00:00+00:00,NZDUSD,-1.0,0.58544,0.5860843928571429,0.5840040178571426,0.5860843928571429,loss,False,-83280.89638304536,2477350.1119545293,0.03,,03/12,W11
2026-03-12 22:00:00+00:00,EURUSD,-1.0,1.15126,1.1518608214285715,1.1497579464285712,1.1518608214285715,loss,False,-74320.50335863588,2403029.6085958933,0.03,,03/12,W11
2026-03-12 22:00:00+00:00,GBPUSD,-1.0,1.33469,1.3354828571428572,1.332742857142857,1.3354828571428572,loss,False,-73011.75726847608,2330017.851327417,0.03,,03/12,W11
2026-03-12 22:02:00+00:00,NZDUSD,-1.0,0.58496,0.5858814285714286,0.5828314285714287,0.5858814285714286,loss,False,-73911.22200522193,2256106.629322195,0.03,,03/12,W11
2026-03-13 03:00:00+00:00,XAUUSD,-1.0,5112.173000000001,5131.828839285715,5063.215401785714,5063.215401785714,win,True,118355.83178775413,2374462.4611099493,0.03,,03/13,W11
2026-03-13 03:02:00+00:00,AUDUSD,-1.0,0.70768,0.7094523571428571,0.703249107142857,0.703249107142857,win,True,124659.27920827232,2499121.7403182215,0.03,,03/13,W11
2026-03-13 05:00:00+00:00,USDCAD,1.0,1.3645100000000001,1.3633874642857142,1.3672813392857146,1.3672813392857146,win,True,130866.94194905052,2629988.682267272,0.03,,03/13,W11
2026-03-13 05:00:00+00:00,XAUUSD,-1.0,5104.768,5121.131232142858,5064.041919642855,5064.041919642855,win,True,137948.64026348147,2767937.3225307534,0.03,,03/13,W11
2026-03-13 06:00:00+00:00,EURUSD,-1.0,1.1501,1.1510732142857143,1.147666964285714,1.147666964285714,win,True,145316.7094328598,2913254.0319636133,0.03,,03/13,W11
2026-03-13 07:00:00+00:00,USDCAD,1.0,1.36531,1.364164857142857,1.368137857142857,1.368137857142857,win,True,152560.87358551286,3065814.905549126,0.03,,03/13,W11
2026-03-13 08:00:00+00:00,USDJPY,1.0,159.438,159.28959642857143,159.8090089285714,159.28959642857143,loss,False,-91974.44716647378,2973840.4583826526,0.03,,03/13,W11
2026-03-13 10:00:00+00:00,GBPUSD,-1.0,1.32622,1.328353142857143,1.320922142857143,1.328353142857143,loss,False,-89635.41728819365,2884205.041094459,0.03,,03/13,W11
2026-03-13 10:00:00+00:00,USDCAD,1.0,1.3670200000000001,1.3658611071428572,1.369882232142857,1.3670200000000001,win,True,43263.07561641689,2927468.116710876,0.03,,03/13,W11
2026-03-13 12:00:00+00:00,USDCAD,1.0,1.3666200000000002,1.3662509642857144,1.3675075892857145,1.3662509642857144,loss,False,-90270.15234252096,2837197.964368355,0.03,,03/13,W11
2026-03-13 18:00:00+00:00,GBPUSD,-1.0,1.32463,1.325673892857143,1.3220552678571427,1.32463,win,True,42557.969465525326,2879755.9338338803,0.03,,03/13,W11
2026-03-13 18:00:00+00:00,USDCAD,1.0,1.37327,1.3724741428571428,1.3752246428571429,1.3724741428571428,loss,False,-87492.02130916122,2792263.9125247193,0.03,,03/13,W11
