entry_time,exit_time,result,pnl,equity,tf,dir,pair
2025-07-01 09:00:00+00:00,2025-07-01 12:21:00+00:00,SL,-19422.050884031018,1705733.0017060544,1h,1,US30
2025-07-01 10:00:00+00:00,2025-07-01 12:22:00+00:00,SL,-19421.873212950475,1686311.128493104,1h,1,US30
2025-07-01 11:00:00+00:00,2025-07-01 12:22:00+00:00,SL,-19557.835190345097,1666753.2933027588,1h,1,US30
2025-07-01 12:00:00+00:00,2025-07-01 12:25:00+00:00,SL,-19315.750783655974,1647437.5425191028,4h,1,US30
2025-07-02 06:00:00+00:00,2025-07-02 13:03:00+00:00,SL,-19326.859759112594,1628110.6827599902,1h,1,US30
2025-07-02 06:00:00+00:00,2025-07-02 12:15:00+00:00,SL,-19238.04707351992,1931854.7324401273,1h,1,US500
2025-07-02 08:00:00+00:00,2025-07-02 13:26:00+00:00,SL,-19327.63401956122,1608783.048740429,4h,1,US30
2025-07-02 08:00:00+00:00,2025-07-02 12:25:00+00:00,SL,-19241.447927850928,1912613.2845122763,4h,1,US500
2025-07-02 10:00:00+00:00,2025-07-02 10:30:00+00:00,SL,-25723.642030686246,1163226.2195661515,1h,1,NAS100
2025-07-02 14:00:00+00:00,2025-07-03 13:31:00+00:00,TP,32915.31190275455,1196141.531468906,4h,1,NAS100
2025-07-02 14:00:00+00:00,2025-07-03 05:45:00+00:00,TP,33692.96066659164,1222732.0533499627,1h,1,XAGUSD
2025-07-02 15:00:00+00:00,2025-07-03 12:30:00+00:00,SL,9963.468195877787,1232695.5215458404,1h,1,XAGUSD
2025-07-03 08:00:00+00:00,2025-07-03 13:51:00+00:00,TP,33970.07675723416,1946583.3612695104,4h,1,US500
2025-07-03 08:00:00+00:00,2025-07-03 13:45:00+00:00,TP,33842.3484878805,1642625.3972283097,4h,1,US30
2025-07-03 13:00:00+00:00,2025-07-03 13:42:00+00:00,TP,33804.79042653263,1676430.1876548424,1h,1,US30
2025-07-03 13:00:00+00:00,2025-07-03 13:51:00+00:00,TP,33969.15037635531,1980552.5116458656,1h,1,US500
2025-07-03 13:00:00+00:00,2025-07-03 14:00:00+00:00,TP,31714.245498084143,1227855.7769669902,1h,1,NAS100
2025-07-04 09:00:00+00:00,2025-07-07 01:14:00+00:00,TP,34046.96281770911,1659161.2853733366,1h,-1,XAUUSD
2025-07-04 10:00:00+00:00,2025-07-07 17:32:00+00:00,SL,9990.003309474612,1669151.2886828112,1h,-1,XAUUSD
2025-07-04 12:00:00+00:00,2025-07-07 10:44:00+00:00,TP,34155.71873094423,1703307.0074137554,1h,-1,XAUUSD
2025-07-04 13:00:00+00:00,2025-07-04 15:17:00+00:00,SL,9925.551405674285,1686355.7390605167,1h,1,US30
2025-07-07 06:00:00+00:00,2025-07-07 06:17:00+00:00,SL,-26400.875827793105,1201454.9011391972,1h,1,NAS100
2025-07-07 08:00:00+00:00,2025-07-07 08:11:00+00:00,SL,-23903.317265633163,1177551.583873564,1h,1,NAS100
2025-07-07 09:00:00+00:00,2025-07-07 13:05:00+00:00,SL,9954.842920393048,1696310.5819809097,1h,1,US30
2025-07-07 10:00:00+00:00,2025-07-07 16:20:00+00:00,SL,-19498.738348442224,1683808.2690653133,1h,-1,XAUUSD
2025-07-07 11:00:00+00:00,2025-07-07 16:14:00+00:00,SL,-19481.669024685456,1664326.6000406279,1h,-1,XAUUSD
2025-07-07 11:00:00+00:00,2025-07-07 14:14:00+00:00,SL,-19506.828324712504,1676803.753656197,1h,1,US30
2025-07-07 12:00:00+00:00,2025-07-07 14:19:00+00:00,SL,-19470.63408110538,1657333.1195750916,4h,1,US30
2025-07-07 13:00:00+00:00,2025-07-07 14:53:00+00:00,SL,-19420.636157486122,1961131.8754883795,1h,1,US500
2025-07-08 08:00:00+00:00,2025-07-08 14:02:00+00:00,SL,-19536.244752670544,1941595.6307357089,1h,1,US500
2025-07-08 09:00:00+00:00,2025-07-08 13:34:00+00:00,SL,-19538.37232620943,1922057.2584094994,1h,1,US500
2025-07-08 10:00:00+00:00,2025-07-08 12:02:00+00:00,SL,9991.175195997528,1932048.433605497,1h,1,US500
2025-07-08 11:00:00+00:00,2025-07-08 13:31:00+00:00,SL,-19545.288071542185,1912503.1455339547,1h,1,US500
2025-07-08 12:00:00+00:00,2025-07-08 13:45:00+00:00,SL,9954.614872240396,1667287.734447332,1h,-1,US30
2025-07-08 14:00:00+00:00,2025-07-09 19:04:00+00:00,SL,9991.740395934825,1674318.3404365627,1h,-1,XAUUSD
2025-07-08 14:00:00+00:00,2025-07-10 18:45:00+00:00,SL,-19650.076529792746,1213045.4450160477,1h,-1,XAGUSD
2025-07-09 05:00:00+00:00,2025-07-09 22:16:00+00:00,SL,-19553.22872866833,1654765.1117078944,4h,-1,XAUUSD
2025-07-09 06:00:00+00:00,2025-07-09 14:16:00+00:00,SL,-19617.561100298175,1635147.5506075963,1h,-1,XAUUSD
2025-07-09 12:00:00+00:00,2025-07-11 09:28:00+00:00,SL,9986.08900860899,1677273.8234559412,4h,1,US30
2025-07-09 12:00:00+00:00,2025-07-09 14:50:00+00:00,SL,9998.497753336498,1922501.6432872913,4h,1,US500
2025-07-09 12:00:00+00:00,2025-07-09 13:32:00+00:00,TP,30912.297506934803,1208463.8813804986,1h,1,NAS100
2025-07-09 13:00:00+00:00,2025-07-09 14:27:00+00:00,SL,9978.54842764286,1687252.371883584,1h,1,US30
2025-07-10 05:00:00+00:00,2025-07-10 07:45:00+00:00,SL,9935.995003044622,1645083.545610641,4h,1,XAUUSD
2025-07-10 07:00:00+00:00,2025-07-10 08:24:00+00:00,TP,28096.816976867383,1236560.698357366,1h,1,NAS100
2025-07-10 07:00:00+00:00,2025-07-10 11:26:00+00:00,SL,-19682.326367829926,1667570.045515754,1h,-1,US30
2025-07-10 08:00:00+00:00,2025-07-10 13:33:00+00:00,SL,9234.121785840862,1245794.820143207,1h,1,NAS100
2025-07-10 09:00:00+00:00,2025-07-10 17:32:00+00:00,TP,34447.44398342351,1956949.0872707148,1h,1,US500
2025-07-10 09:00:00+00:00,2025-07-10 11:52:00+00:00,SL,-19652.967616920258,1625430.5779937205,4h,1,XAUUSD
2025-07-10 11:00:00+00:00,2025-07-11 00:23:00+00:00,SL,9997.420246458656,1966946.5075171734,1h,1,US500
2025-07-10 12:00:00+00:00,2025-07-11 00:25:00+00:00,SL,9980.047143078258,1677550.0926588322,4h,1,US30
2025-07-10 12:00:00+00:00,2025-07-11 00:20:00+00:00,SL,9998.30957429953,1976944.817091473,4h,1,US500
2025-07-10 13:00:00+00:00,2025-07-11 05:28:00+00:00,SL,-19657.58476343426,1605772.9932302863,4h,-1,XAUUSD
