time,dir,ep,sl,tp,risk,tf,pattern,entry_time,half_closed,exit_time,exit_price,pnl,type
2024-09-03 16:00:00+00:00,-1,145.815,145.815,144.17294642857144,0.6568214285714191,4h,double_top,2024-09-03 16:00:00+00:00,True,2024-09-04 14:00:00+00:00,144.17294642857144,164.2053571428562,TP
2024-09-04 16:00:00+00:00,-1,144.303,145.42667857142857,141.49380357142857,1.1236785714285702,4h,double_top,2024-09-04 16:00:00+00:00,False,2024-09-04 23:00:00+00:00,143.17932142857143,112.36785714285702,HALF_TP
2024-09-04 16:00:00+00:00,-1,144.303,144.303,141.49380357142857,1.1236785714285702,4h,double_top,2024-09-04 16:00:00+00:00,True,2024-10-02 08:00:00+00:00,144.303,-0.0,SL
2024-10-02 10:00:00+00:00,-1,144.255,144.48935714285716,143.6691071428571,0.23435714285716358,1h,double_top,2024-10-02 10:00:00+00:00,False,2024-10-02 10:01:00+00:00,144.48935714285716,-23.435714285716358,SL
2024-10-02 13:00:00+00:00,1,145.37099999999998,144.51964285714286,147.4993928571428,0.8513571428571254,1h,double_bottom,2024-10-02 13:00:00+00:00,False,2024-10-02 14:00:00+00:00,146.2223571428571,85.13571428571254,HALF_TP
2024-10-02 13:00:00+00:00,1,145.37099999999998,145.37099999999998,147.4993928571428,0.8513571428571254,1h,double_bottom,2024-10-02 13:00:00+00:00,True,2024-10-04 12:00:00+00:00,147.4993928571428,212.83928571428135,TP
2024-10-04 15:00:00+00:00,1,148.49699999999999,148.21146428571427,149.21083928571426,0.28553571428571445,1h,double_bottom,2024-10-04 15:00:00+00:00,False,2024-10-04 16:00:00+00:00,148.7825357142857,28.553571428571445,HALF_TP
2024-10-04 15:00:00+00:00,1,148.49699999999999,148.49699999999999,149.21083928571426,0.28553571428571445,1h,double_bottom,2024-10-04 15:00:00+00:00,True,2024-10-07 00:00:00+00:00,148.49699999999999,0.0,SL
2024-10-07 05:00:00+00:00,1,148.54299999999998,148.26867857142858,149.22880357142847,0.2743214285713975,1h,double_bottom,2024-10-07 05:00:00+00:00,False,2024-10-07 07:00:00+00:00,148.26867857142858,-27.432142857139752,SL
2024-10-07 11:00:00+00:00,1,148.637,148.12076785714285,149.92758035714286,0.5162321428571488,1h,double_bottom,2024-10-07 11:00:00+00:00,False,2024-11-03 22:00:00+00:00,149.15323214285715,51.62321428571488,HALF_TP
2024-10-07 11:00:00+00:00,1,148.637,148.637,149.92758035714286,0.5162321428571488,1h,double_bottom,2024-10-07 11:00:00+00:00,True,2024-11-03 22:00:00+00:00,149.92758035714286,129.05803571428578,TP
2024-11-04 03:00:00+00:00,1,151.81799999999998,151.6182857142857,152.31728571428573,0.19971428571429328,1h,double_bottom,2024-11-04 03:00:00+00:00,False,2024-11-04 03:01:00+00:00,151.6182857142857,-19.97142857142933,SL
2024-11-04 07:00:00+00:00,1,152.147,151.7259107142857,153.1997232142857,0.42108928571428805,1h,double_bottom,2024-11-04 07:00:00+00:00,False,2024-11-04 11:00:00+00:00,151.7259107142857,-42.108928571428805,SL
2024-11-04 13:00:00+00:00,1,151.81,151.45292857142857,152.70267857142858,0.35707142857143026,1h,double_bottom,2024-11-04 13:00:00+00:00,False,2024-11-04 18:00:00+00:00,152.16707142857143,35.707142857143026,HALF_TP
2024-11-04 13:00:00+00:00,1,151.81,151.81,152.70267857142858,0.35707142857143026,1h,double_bottom,2024-11-04 13:00:00+00:00,True,2024-11-05 14:00:00+00:00,151.81,0.0,SL
2024-11-05 16:00:00+00:00,1,152.046,151.71441071428572,152.87497321428566,0.3315892857142728,1h,double_bottom,2024-11-05 16:00:00+00:00,False,2024-11-05 17:00:00+00:00,151.71441071428572,-33.15892857142728,SL
2024-11-05 21:00:00+00:00,1,151.53,151.265875,152.1903125,0.26412500000000705,1h,double_bottom,2024-11-05 21:00:00+00:00,False,2024-11-05 23:00:00+00:00,151.794125,26.412500000000705,HALF_TP
2024-11-05 21:00:00+00:00,1,151.53,151.53,152.1903125,0.26412500000000705,1h,double_bottom,2024-11-05 21:00:00+00:00,True,2024-11-05 23:00:00+00:00,151.53,0.0,SL
2024-11-06 01:00:00+00:00,1,152.91899999999998,151.16278571428572,157.30953571428563,1.7562142857142646,1h,double_bottom,2024-11-06 01:00:00+00:00,False,2024-11-06 17:00:00+00:00,154.67521428571425,175.62142857142646,HALF_TP
2024-11-06 01:00:00+00:00,1,152.91899999999998,152.91899999999998,157.30953571428563,1.7562142857142646,1h,double_bottom,2024-11-06 01:00:00+00:00,True,2024-12-03 00:00:00+00:00,152.91899999999998,0.0,SL
2024-12-03 03:00:00+00:00,-1,149.85600000000002,150.0831785714286,149.2880535714286,0.227178571428567,1h,double_top,2024-12-03 03:00:00+00:00,False,2024-12-03 03:01:00+00:00,150.0831785714286,-22.7178571428567,SL
2024-12-03 06:00:00+00:00,-1,150.02,150.3037142857143,149.31071428571425,0.28371428571429647,1h,double_top,2024-12-03 06:00:00+00:00,False,2024-12-03 11:00:00+00:00,149.7362857142857,28.371428571429647,HALF_TP
2024-12-03 06:00:00+00:00,-1,150.02,150.02,149.31071428571425,0.28371428571429647,1h,double_top,2024-12-03 06:00:00+00:00,True,2024-12-03 11:00:00+00:00,150.02,-0.0,SL
2024-12-03 12:00:00+00:00,-1,149.72,150.49982142857144,147.7704464285714,0.779821428571438,4h,double_top,2024-12-03 12:00:00+00:00,False,2024-12-03 13:00:00+00:00,148.94017857142856,77.9821428571438,HALF_TP
2024-12-03 12:00:00+00:00,-1,149.72,149.72,147.7704464285714,0.779821428571438,4h,double_top,2024-12-03 12:00:00+00:00,True,2024-12-04 00:00:00+00:00,149.72,-0.0,SL
2024-12-04 07:00:00+00:00,-1,150.005,150.23725,149.424375,0.2322499999999934,1h,double_top,2024-12-04 07:00:00+00:00,False,2024-12-04 07:01:00+00:00,150.23725,-23.22499999999934,SL
2024-12-04 14:00:00+00:00,-1,151.068,151.31144642857143,150.45938392857147,0.24344642857141707,1h,double_top,2024-12-04 14:00:00+00:00,False,2024-12-04 14:01:00+00:00,150.8245535714286,24.344642857141707,HALF_TP
2024-12-04 14:00:00+00:00,-1,151.068,151.068,150.45938392857147,0.24344642857141707,1h,double_top,2024-12-04 14:00:00+00:00,True,2024-12-04 14:01:00+00:00,151.068,-0.0,SL
2024-12-04 15:00:00+00:00,-1,150.842,151.30944642857142,149.6733839285715,0.4674464285714066,1h,double_top,2024-12-04 15:00:00+00:00,False,2024-12-04 15:01:00+00:00,150.3745535714286,46.74464285714066,HALF_TP
2024-12-04 15:00:00+00:00,-1,150.842,150.842,149.6733839285715,0.4674464285714066,1h,double_top,2024-12-04 15:00:00+00:00,True,2024-12-04 15:01:00+00:00,150.842,-0.0,SL
2024-12-04 16:00:00+00:00,-1,150.388,151.45225,147.72737500000005,1.064249999999987,4h,double_top,2024-12-04 16:00:00+00:00,False,2025-01-03 00:00:00+00:00,151.45225,-106.4249999999987,SL
2025-01-03 02:00:00+00:00,1,157.28,157.0889107142857,157.75772321428576,0.19108928571429828,1h,double_bottom,2025-01-03 02:00:00+00:00,False,2025-01-03 07:00:00+00:00,157.0889107142857,-19.10892857142983,SL
2025-01-03 12:00:00+00:00,1,157.24699999999999,156.7968392857143,158.3724017857142,0.45016071428568694,4h,double_bottom,2025-01-03 12:00:00+00:00,False,2025-01-06 00:00:00+00:00,157.69716071428567,45.016071428568694,HALF_TP
2025-01-03 12:00:00+00:00,1,157.24699999999999,157.24699999999999,158.3724017857142,0.45016071428568694,4h,double_bottom,2025-01-03 12:00:00+00:00,True,2025-01-06 11:00:00+00:00,157.24699999999999,0.0,SL
2025-01-06 19:00:00+00:00,1,157.541,157.33094642857142,158.06613392857145,0.21005357142857406,1h,double_bottom,2025-01-06 19:00:00+00:00,False,2025-01-06 23:00:00+00:00,157.75105357142857,21.005357142857406,HALF_TP
2025-01-06 19:00:00+00:00,1,157.541,157.541,158.06613392857145,0.21005357142857406,1h,double_bottom,2025-01-06 19:00:00+00:00,True,2025-01-07 00:00:00+00:00,158.06613392857145,52.513392857144936,TP
2025-01-07 10:00:00+00:00,1,157.608,157.28405357142856,158.41786607142862,0.3239464285714462,1h,double_bottom,2025-01-07 10:00:00+00:00,False,2025-01-07 15:00:00+00:00,157.93194642857145,32.39464285714462,HALF_TP
2025-01-07 10:00:00+00:00,1,157.608,157.608,158.41786607142862,0.3239464285714462,1h,double_bottom,2025-01-07 10:00:00+00:00,True,2025-01-07 15:00:00+00:00,158.41786607142862,80.98660714286154,TP
2025-01-07 19:00:00+00:00,1,157.845,157.51223214285713,158.67691964285717,0.33276785714286916,1h,double_bottom,2025-01-07 19:00:00+00:00,False,2025-01-07 23:00:00+00:00,158.17776785714287,33.276785714286916,HALF_TP
2025-01-07 19:00:00+00:00,1,157.845,157.845,158.67691964285717,0.33276785714286916,1h,double_bottom,2025-01-07 19:00:00+00:00,True,2025-02-03 00:00:00+00:00,157.845,0.0,SL
2025-02-03 03:00:00+00:00,-1,155.54000000000002,155.96246428571428,154.4838392857144,0.42246428571425554,1h,double_top,2025-02-03 03:00:00+00:00,False,2025-02-03 09:00:00+00:00,155.11753571428576,42.246428571425554,HALF_TP
2025-02-03 03:00:00+00:00,-1,155.54000000000002,155.54000000000002,154.4838392857144,0.42246428571425554,1h,double_top,2025-02-03 03:00:00+00:00,True,2025-02-03 12:00:00+00:00,154.4838392857144,105.61607142856246,TP
2025-02-03 15:00:00+00:00,-1,154.507,154.92939285714286,153.45101785714286,0.422392857142853,1h,double_top,2025-02-03 15:00:00+00:00,False,2025-02-03 15:01:00+00:00,154.08460714285715,42.2392857142853,HALF_TP
2025-02-03 15:00:00+00:00,-1,154.507,154.507,153.45101785714286,0.422392857142853,1h,double_top,2025-02-03 15:00:00+00:00,True,2025-02-03 15:01:00+00:00,154.507,-0.0,SL
2025-02-03 17:00:00+00:00,-1,154.672,154.95482142857142,153.96494642857144,0.2828214285714239,1h,double_top,2025-02-03 17:00:00+00:00,False,2025-02-03 18:00:00+00:00,154.95482142857142,-28.28214285714239,SL
2025-02-03 20:00:00+00:00,-1,154.892,155.1044107142857,154.3609732142857,0.2124107142857099,1h,double_top,2025-02-03 20:00:00+00:00,False,2025-02-03 20:01:00+00:00,154.6795892857143,21.24107142857099,HALF_TP
2025-02-03 20:00:00+00:00,-1,154.892,154.892,154.3609732142857,0.2124107142857099,1h,double_top,2025-02-03 20:00:00+00:00,True,2025-02-03 20:01:00+00:00,154.892,-0.0,SL
2025-02-03 21:00:00+00:00,-1,154.711,155.09308928571429,153.75577678571432,0.38208928571427236,1h,double_top,2025-02-03 21:00:00+00:00,False,2025-02-03 23:00:00+00:00,155.09308928571429,-38.208928571427236,SL
2025-02-04 02:00:00+00:00,-1,155.10500000000002,155.4910357142857,154.13991071428586,0.3860357142856685,1h,double_top,2025-02-04 02:00:00+00:00,False,2025-02-04 08:00:00+00:00,155.4910357142857,-38.60357142856685,SL
2025-02-04 11:00:00+00:00,-1,155.251,155.43208928571428,154.7982767857143,0.18108928571427896,1h,double_top,2025-02-04 11:00:00+00:00,False,2025-02-04 14:00:00+00:00,155.06991071428573,18.108928571427896,HALF_TP
2025-02-04 11:00:00+00:00,-1,155.251,155.251,154.7982767857143,0.18108928571427896,1h,double_top,2025-02-04 11:00:00+00:00,True,2025-02-04 14:00:00+00:00,155.251,-0.0,SL
2025-02-04 16:00:00+00:00,-1,154.67000000000002,155.71175,152.06562500000007,1.041749999999979,4h,double_top,2025-02-04 16:00:00+00:00,False,2025-02-05 01:00:00+00:00,153.62825000000004,104.17499999999791,HALF_TP
