entry_time,exit_time,result,pnl,equity,tf,dir,pair
2025-01-14 09:00:00+00:00,2025-01-15 13:30:00+00:00,SL,-19528.15293048963,883054.6417166739,4h,-1,XAUUSD
2025-01-14 10:00:00+00:00,2025-01-14 13:26:00+00:00,SL,-19636.311631623284,1170610.805567559,4h,1,US30
2025-01-14 10:00:00+00:00,2025-01-14 12:21:00+00:00,SL,-19659.22004732771,1263266.503278889,4h,1,US500
2025-01-15 07:00:00+00:00,2025-01-15 08:18:00+00:00,SL,10000.0,1180610.805567559,1h,1,US30
2025-01-15 07:00:00+00:00,2025-01-15 08:02:00+00:00,SL,-19635.71428691506,1243630.788991974,1h,1,US500
2025-01-15 08:00:00+00:00,2025-01-15 11:53:00+00:00,TP,34384.42214960969,1214995.2277171689,4h,1,US30
2025-01-15 08:00:00+00:00,2025-01-15 13:30:00+00:00,TP,34370.942213120856,1278001.7312050948,4h,1,US500
2025-01-15 10:00:00+00:00,2025-01-15 13:30:00+00:00,TP,34399.88932034609,1249395.117037515,4h,1,US30
2025-01-15 10:00:00+00:00,2025-01-15 13:30:00+00:00,TP,34380.86485281192,1312382.5960579067,4h,1,US500
2025-01-15 11:00:00+00:00,2025-01-15 13:30:00+00:00,TP,34373.99257960268,1346756.5886375094,1h,1,US500
2025-01-15 11:00:00+00:00,2025-01-15 13:30:00+00:00,TP,34399.889320345654,1283795.0063578605,1h,1,US30
2025-01-15 12:00:00+00:00,2025-01-15 13:40:00+00:00,TP,34390.32519683745,1381146.913834347,4h,1,US500
2025-01-15 12:00:00+00:00,2025-01-17 13:20:00+00:00,TP,34199.43789658928,1317994.4442544498,4h,1,US30
2025-01-15 14:00:00+00:00,2025-01-27 10:51:00+00:00,SL,9999.137677156259,1391146.0515115033,4h,1,US500
2025-01-15 14:00:00+00:00,2025-01-28 16:00:00+00:00,TP,34157.69985294529,1352152.144107395,4h,1,US30
2025-01-16 07:00:00+00:00,2025-01-16 15:00:00+00:00,SL,-30407.33512719416,938073.8220829816,1h,1,NAS100
2025-01-16 07:00:00+00:00,2025-01-16 09:41:00+00:00,SL,9994.72258216528,1401140.7740936687,1h,1,US500
2025-01-16 07:00:00+00:00,2025-01-16 08:30:00+00:00,SL,10000.0,1362152.144107395,1h,1,US30
2025-01-16 08:00:00+00:00,2025-01-16 11:24:00+00:00,SL,-19373.851620866226,1342778.2924865289,4h,1,US30
2025-01-16 08:00:00+00:00,2025-01-16 15:00:00+00:00,SL,-19430.622899686976,1381710.1511939818,4h,1,US500
2025-01-16 10:00:00+00:00,2025-01-16 11:01:00+00:00,SL,10000.0,1352778.2924865289,4h,1,US30
2025-01-16 10:00:00+00:00,2025-01-16 15:00:00+00:00,SL,-19437.152572777257,1362272.9986212044,4h,1,US500
2025-01-16 11:00:00+00:00,2025-01-16 12:56:00+00:00,SL,-36526.534153061984,901547.2879299195,1h,1,NAS100
2025-01-16 15:00:00+00:00,2025-01-16 16:17:00+00:00,SL,9999.999999999998,1362778.2924865289,1h,1,US30
2025-01-17 06:00:00+00:00,2025-01-17 13:33:00+00:00,TP,34179.60632345576,1396452.60494466,4h,1,US500
2025-01-17 06:00:00+00:00,2025-01-17 13:20:00+00:00,TP,34199.43789658914,1396977.730383118,4h,1,US30
2025-01-17 07:00:00+00:00,2025-01-17 07:35:00+00:00,SL,-19361.47788427758,1377616.2524988404,1h,1,US30
2025-01-17 07:00:00+00:00,2025-01-17 08:57:00+00:00,SL,-56761.11396577259,844786.173964147,1h,-1,NAS100
2025-01-17 08:00:00+00:00,2025-01-17 13:34:00+00:00,TP,34200.99238611033,1411817.2448849508,4h,1,US30
2025-01-17 08:00:00+00:00,2025-01-17 13:18:00+00:00,TP,34172.863708439276,1430625.4686530994,4h,1,US500
2025-01-17 08:00:00+00:00,2025-01-17 08:57:00+00:00,SL,-46572.68800254452,798213.4859616024,1h,-1,NAS100
2025-01-17 10:00:00+00:00,2025-01-17 16:25:00+00:00,TP,34209.73029326924,1464835.1989463686,4h,1,US500
2025-01-17 10:00:00+00:00,2025-01-17 14:49:00+00:00,TP,34207.13261971936,1446024.37750467,4h,1,US30
