entry_time,exit_time,dir,ep,exit_price,result,equity,tf
2025-03-18 05:00:00+00:00,2025-03-18 10:30:00+00:00,1,0.58188,0.58188,loss,1487619.3336368487,1h
2025-03-18 19:00:00+00:00,2025-03-19 01:39:00+00:00,1,0.58182,0.5812859285714286,loss,1457299.2307130331,1h
2025-03-18 20:00:00+00:00,2025-03-19 01:39:00+00:00,1,0.5819099999999999,0.5812936428571428,loss,1427672.5725393451,1h
2025-03-19 07:00:00+00:00,2025-03-19 07:43:00+00:00,-1,0.5807500000000001,0.5788164285714286,win,1477457.4722252688,1h
2025-03-19 12:00:00+00:00,2025-03-19 13:38:00+00:00,1,0.5791499999999999,0.5780628928571429,loss,1447633.9847110522,1h
2025-03-19 13:00:00+00:00,2025-03-19 14:33:00+00:00,-1,0.5788500000000001,0.5788500000000001,loss,1462110.3245581626,1h
2025-03-20 05:00:00+00:00,2025-03-20 07:20:00+00:00,-1,0.57921,0.5771260714285711,win,1513109.6204687497,1h
2025-03-20 07:00:00+00:00,2025-03-20 10:11:00+00:00,-1,0.57791,0.5741474107142857,win,1565968.1872176437,1h
2025-03-21 03:00:00+00:00,2025-03-21 12:03:00+00:00,-1,0.5755300000000001,0.5764458214285715,loss,1534303.0669835862,1h
2025-03-21 10:00:00+00:00,2025-03-21 12:02:00+00:00,-1,0.5753900000000001,0.5762963928571428,loss,1503274.6773768493,1h
2025-03-21 18:00:00+00:00,2025-03-23 21:04:00+00:00,-1,0.5736100000000001,0.5736100000000001,loss,1518307.4241506178,1h
2025-03-21 19:00:00+00:00,2025-03-23 21:16:00+00:00,-1,0.5734800000000001,0.5740510357142857,loss,1487400.0240554593,1h
2025-03-21 20:00:00+00:00,2025-03-23 21:04:00+00:00,-1,0.57347,0.5739049285714285,loss,1456951.9529629303,1h
2025-03-25 05:00:00+00:00,2025-03-25 05:12:00+00:00,-1,0.57223,0.5725739999999999,loss,1426940.487584536,1h
2025-03-25 14:00:00+00:00,2025-03-25 14:41:00+00:00,-1,0.57426,0.57426,loss,1441209.8924603814,1h
2025-03-26 05:00:00+00:00,2025-03-26 09:17:00+00:00,1,0.5746699999999999,0.5758656249999997,win,1491353.3875005478,1h
2025-03-26 06:00:00+00:00,2025-03-26 12:06:00+00:00,1,0.5749299999999999,0.5749299999999999,loss,1506266.9213755534,1h
2025-03-26 08:00:00+00:00,2025-03-26 12:01:00+00:00,1,0.5753499999999999,0.5753499999999999,loss,1521329.5905893089,1h
2025-03-26 14:00:00+00:00,2025-03-27 02:32:00+00:00,-1,0.57421,0.57421,loss,1536542.886495202,1h
2025-03-26 16:00:00+00:00,2025-03-26 22:27:00+00:00,-1,0.5741400000000001,0.5714600000000004,win,1590179.0861390315,1h
2025-03-27 23:00:00+00:00,2025-03-28 03:17:00+00:00,-1,0.5734800000000001,0.5716660714285715,win,1645617.393441092,1h
2025-03-28 15:00:00+00:00,2025-03-31 08:25:00+00:00,-1,0.5723100000000001,0.5687120535714287,win,1703099.9749230156,1h
2025-03-28 19:00:00+00:00,2025-03-31 01:07:00+00:00,-1,0.5714,0.5714,loss,1720130.9746722458,1h
2025-03-31 05:00:00+00:00,2025-03-31 05:24:00+00:00,-1,0.57062,0.5712391071428572,loss,1685163.5511062052,1h
2025-03-31 23:00:00+00:00,2025-04-01 03:31:00+00:00,-1,0.56723,0.5682186785714286,loss,1651115.9048008583,1h
2025-04-01 20:00:00+00:00,2025-04-02 06:12:00+00:00,1,0.56995,0.5729121428571428,win,1708766.0788525273,1h
2025-04-02 02:00:00+00:00,2025-04-02 20:13:00+00:00,1,0.5716199999999999,0.5754166964285712,win,1768460.6705493708,1h
2025-04-02 05:00:00+00:00,2025-04-02 05:09:00+00:00,1,0.57217,0.5717929285714286,loss,1732127.9058876506,1h
2025-04-02 06:00:00+00:00,2025-04-02 07:54:00+00:00,1,0.57219,0.5736484821428571,win,1792457.49853362,1h
2025-04-02 12:00:00+00:00,2025-04-02 14:27:00+00:00,1,0.5745399999999999,0.5734575714285715,loss,1756274.0684912899,1h
2025-04-03 06:00:00+00:00,2025-04-03 13:07:00+00:00,1,0.5757599999999999,0.5838240178571428,win,1817689.2804641547,1h
2025-04-03 09:00:00+00:00,2025-04-03 18:27:00+00:00,1,0.57966,0.57966,loss,1835866.1732687962,1h
2025-04-03 12:00:00+00:00,2025-04-03 15:25:00+00:00,1,0.58253,0.58253,loss,1854224.835001484,1h
2025-04-04 02:00:00+00:00,2025-04-04 04:14:00+00:00,-1,0.57777,0.5722643749999998,win,1919038.66004138,1h
2025-04-04 14:00:00+00:00,2025-04-04 15:02:00+00:00,-1,0.56279,0.56279,loss,1938229.0466417938,1h
2025-04-04 16:00:00+00:00,2025-04-07 05:18:00+00:00,-1,0.55927,0.55927,loss,1957611.3371082118,1h
2025-04-07 14:00:00+00:00,2025-04-07 14:10:00+00:00,-1,0.55925,0.5622542500000001,loss,1918328.3523239938,1h
2025-04-08 15:00:00+00:00,2025-04-09 12:55:00+00:00,-1,0.55817,0.55817,loss,1937511.6358472337,1h
2025-04-09 17:00:00+00:00,2025-04-09 17:45:00+00:00,1,0.55712,0.5639351785714285,win,2005253.5738365569,1h
2025-04-10 10:00:00+00:00,2025-04-10 12:30:00+00:00,1,0.5679,0.5731784821428569,win,2075342.6554848526,1h
2025-04-10 22:00:00+00:00,2025-04-11 00:32:00+00:00,1,0.5737899999999999,0.5759846428571426,win,2147744.310688473,1h
2025-04-10 23:00:00+00:00,2025-04-11 00:49:00+00:00,1,0.5750299999999999,0.5750299999999999,loss,2169221.7537953574,1h
2025-04-11 01:00:00+00:00,2025-04-11 06:38:00+00:00,1,0.57555,0.57555,loss,2190913.971333311,1h
2025-04-11 17:00:00+00:00,2025-04-14 06:36:00+00:00,1,0.58005,0.5869683928571429,win,2267516.904695557,1h
2025-04-13 22:00:00+00:00,2025-04-14 02:05:00+00:00,1,0.5836199999999999,0.5836199999999999,loss,2290192.0737425126,1h
2025-04-14 00:00:00+00:00,2025-04-14 02:05:00+00:00,1,0.58351,0.58351,loss,2313093.994479938,1h
2025-04-14 07:00:00+00:00,2025-04-14 12:57:00+00:00,1,0.58854,0.5847517142857143,loss,2266709.6731357016,1h
2025-04-14 18:00:00+00:00,2025-04-15 04:23:00+00:00,1,0.5877,0.5919000000000001,win,2345909.90898327,1h
2025-04-15 01:00:00+00:00,2025-04-17 12:40:00+00:00,1,0.5884499999999999,0.5948523214285713,win,2427925.2947747493,1h
2025-04-15 10:00:00+00:00,2025-04-15 12:24:00+00:00,1,0.59107,0.5936595535714285,win,2512669.185644834,1h
2025-04-16 01:00:00+00:00,2025-04-16 02:44:00+00:00,1,0.5895699999999999,0.5895699999999999,loss,2537795.8775012824,1h
2025-04-16 14:00:00+00:00,2025-04-16 17:57:00+00:00,1,0.5911299999999999,0.5911299999999999,loss,2563173.836276295,1h
2025-04-16 15:00:00+00:00,2025-04-17 01:00:00+00:00,1,0.5919399999999999,0.5919399999999999,loss,2588805.574639058,1h
2025-04-17 11:00:00+00:00,2025-04-17 12:57:00+00:00,1,0.59327,0.5957315178571427,win,2679151.90581555,1h
2025-04-17 18:00:00+00:00,2025-04-18 02:30:00+00:00,1,0.5971099999999999,0.5961636071428571,loss,2624996.639518435,1h
2025-04-17 23:00:00+00:00,2025-04-18 01:06:00+00:00,1,0.59683,0.59683,loss,2651246.6059136195,1h
2025-04-18 00:00:00+00:00,2025-04-18 02:29:00+00:00,1,0.5970099999999999,0.5962986428571428,loss,2597465.640543842,1h
2025-04-18 10:00:00+00:00,2025-04-20 21:09:00+00:00,1,0.59322,0.59322,loss,2623440.2969492804,1h
2025-04-18 12:00:00+00:00,2025-04-18 18:09:00+00:00,1,0.5932099999999999,0.5940292857142855,win,2714469.833867976,1h
2025-04-18 14:00:00+00:00,2025-04-20 21:09:00+00:00,1,0.59326,0.59326,loss,2741614.532206656,1h
2025-04-18 17:00:00+00:00,2025-04-20 21:09:00+00:00,1,0.59329,0.59329,loss,2769030.6775287227,1h
2025-04-18 18:00:00+00:00,2025-04-20 21:20:00+00:00,1,0.5939,0.5930418571428572,loss,2712997.1007057005,1h
