entry_time,direction,entry_price,tp,sl,exit_time,exit_price,pnl
2026-01-01 23:00:00,SHORT,1.56842,1.5640700000000003,1.5692899999999999,2026-01-02 05:45:00,1.5692899999999999,-0.0008899999999999264
2026-01-02 00:00:00,SHORT,1.56698,1.5610800000000002,1.56816,2026-01-02 04:15:00,1.56816,-0.001199999999999959
2026-01-02 07:30:00,LONG,1.56883,1.5739799999999993,1.5678,2026-01-02 09:15:00,1.5678,-0.0010499999999998644
2026-01-02 08:00:00,LONG,1.56981,1.580509999999999,1.5676700000000001,2026-01-02 09:15:00,1.5676700000000001,-0.0021599999999998088
2026-01-02 09:15:00,LONG,1.56819,1.57329,1.56717,2026-01-02 15:00:00,1.56717,-0.001040000000000021
2026-01-02 10:15:00,LONG,1.56864,1.57424,1.56752,2026-01-02 15:00:00,1.56752,-0.00114000000000001
2026-01-05 13:15:00,SHORT,1.56913,1.5547478571428555,1.5720064285714288,2026-01-09 02:00:00,1.5720064285714288,-0.0028964285714288907
2026-01-06 00:00:00,SHORT,1.56722,1.5535985714285714,1.5699442857142858,2026-01-08 14:00:00,1.5699442857142858,-0.0027442857142857347
2026-01-06 01:00:00,SHORT,1.56647,1.5530914285714283,1.5691457142857144,2026-01-08 01:30:00,1.5691457142857144,-0.002695714285714337
2026-01-06 09:30:00,SHORT,1.5641,1.5508964285714295,1.5667407142857142,2026-01-06 15:30:00,1.5667407142857142,-0.0026607142857141075
2026-01-06 15:15:00,SHORT,1.56646,1.554556428571429,1.5688407142857141,2026-01-08 01:30:00,1.5688407142857141,-0.0024007142857141806
2026-01-07 00:00:00,SHORT,1.56754,1.5575471428571424,1.5695385714285714,2026-01-08 02:15:00,1.5695385714285714,-0.002018571428571516
2026-01-08 01:00:00,LONG,1.56756,1.576724285714286,1.5657271428571429,2026-01-08 06:00:00,1.5657271428571429,-0.0018528571428571916
2026-01-08 03:15:00,LONG,1.56663,1.5754442857142859,1.5648671428571428,2026-01-08 07:45:00,1.5648671428571428,-0.0017828571428571771
2026-01-08 07:00:00,SHORT,1.56642,1.557469999999999,1.56821,2026-01-08 13:30:00,1.56821,-0.0018100000000001804
2026-01-08 09:00:00,LONG,1.56689,1.576982857142856,1.5648714285714287,2026-01-09 09:45:00,1.576982857142856,0.010072857142856016
2026-01-08 22:00:00,LONG,1.56845,1.5830428571428565,1.5655314285714286,2026-01-13 01:15:00,1.5830428571428565,0.01457285714285663
2026-01-09 13:30:00,LONG,1.57406,1.5840921428571437,1.5720535714285713,2026-01-13 01:30:00,1.5840921428571437,0.010012142857143712
