time,dir,ep,sl,tp,risk,tf,pattern,entry_time,half_closed,exit_time,exit_price,pnl,type
2024-07-03 04:00:00+00:00,1,161.63299999999998,161.32435714285714,162.4046071428571,0.3086428571428428,4h,double_bottom,2024-07-03 04:00:00+00:00,False,2024-07-03 05:00:00+00:00,161.94164285714282,30.86428571428428,HALF_TP
2024-07-03 04:00:00+00:00,1,161.63299999999998,161.63299999999998,162.4046071428571,0.3086428571428428,4h,double_bottom,2024-07-03 04:00:00+00:00,True,2024-07-03 13:00:00+00:00,161.63299999999998,0.0,SL
2024-07-03 19:00:00+00:00,1,161.664,161.4342142857143,162.23846428571423,0.22978571428569694,1h,double_bottom,2024-07-03 19:00:00+00:00,False,2024-07-04 00:00:00+00:00,161.4342142857143,-22.978571428569694,SL
2024-07-04 05:00:00+00:00,-1,161.491,161.58660714285713,161.25198214285723,0.09560714285711924,1h,double_top,2024-07-04 05:00:00+00:00,False,2024-07-04 06:00:00+00:00,161.3953928571429,9.560714285711924,HALF_TP
2024-07-04 05:00:00+00:00,-1,161.491,161.491,161.25198214285723,0.09560714285711924,1h,double_top,2024-07-04 05:00:00+00:00,True,2024-07-04 08:00:00+00:00,161.25198214285723,23.90178571427839,TP
2024-07-04 11:00:00+00:00,-1,161.053,161.32382142857142,160.37594642857144,0.27082142857142344,1h,double_top,2024-07-04 11:00:00+00:00,False,2024-08-01 00:00:00+00:00,160.78217857142857,27.082142857142344,HALF_TP
2024-07-04 11:00:00+00:00,-1,161.053,161.053,160.37594642857144,0.27082142857142344,1h,double_top,2024-07-04 11:00:00+00:00,True,2024-08-01 00:00:00+00:00,160.37594642857144,67.70535714285586,TP
2024-08-01 04:00:00+00:00,-1,149.553,149.84459285714286,148.82401785714285,0.29159285714285943,1h,double_top,2024-08-01 04:00:00+00:00,False,2024-08-01 05:00:00+00:00,149.84459285714286,-29.159285714285943,SL
2024-08-01 08:00:00+00:00,-1,149.85500000000002,150.38930714285715,148.5192321428572,0.5343071428571307,1h,double_top,2024-08-01 08:00:00+00:00,False,2024-08-01 11:00:00+00:00,150.38930714285715,-53.430714285713066,SL
2024-08-01 14:00:00+00:00,-1,150.524,150.94099285714285,149.48151785714288,0.4169928571428443,1h,double_top,2024-08-01 14:00:00+00:00,False,2024-08-01 14:01:00+00:00,150.10700714285716,41.69928571428443,HALF_TP
2024-08-01 14:00:00+00:00,-1,150.524,150.524,149.48151785714288,0.4169928571428443,1h,double_top,2024-08-01 14:00:00+00:00,True,2024-08-01 14:01:00+00:00,150.524,-0.0,SL
2024-08-01 16:00:00+00:00,-1,150.054,151.03067857142855,147.61230357142864,0.9766785714285504,4h,double_top,2024-08-01 16:00:00+00:00,False,2024-08-01 22:00:00+00:00,149.07732142857145,97.66785714285504,HALF_TP
2024-08-01 16:00:00+00:00,-1,150.054,150.054,147.61230357142864,0.9766785714285504,4h,double_top,2024-08-01 16:00:00+00:00,True,2024-08-02 12:00:00+00:00,147.61230357142864,244.16964285713618,TP
2024-08-02 13:00:00+00:00,-1,147.43200000000002,149.17357142857145,143.07807142857143,1.741571428571433,1h,double_top,2024-08-02 13:00:00+00:00,False,2024-08-04 23:00:00+00:00,145.69042857142858,174.1571428571433,HALF_TP
2024-08-02 13:00:00+00:00,-1,147.43200000000002,147.43200000000002,143.07807142857143,1.741571428571433,1h,double_top,2024-08-02 13:00:00+00:00,True,2024-08-05 04:00:00+00:00,143.07807142857143,435.39285714285825,TP
2024-08-05 18:00:00+00:00,-1,144.008,144.98547142857143,141.56432142857147,0.9774714285714197,1h,double_top,2024-08-05 18:00:00+00:00,False,2024-08-05 23:00:00+00:00,144.98547142857143,-97.74714285714197,SL
2024-08-06 07:00:00+00:00,-1,145.62900000000002,146.3662,143.7860000000001,0.737199999999973,1h,double_top,2024-08-06 07:00:00+00:00,False,2024-08-06 08:00:00+00:00,144.89180000000005,73.7199999999973,HALF_TP
2024-08-06 07:00:00+00:00,-1,145.62900000000002,145.62900000000002,143.7860000000001,0.737199999999973,1h,double_top,2024-08-06 07:00:00+00:00,True,2024-09-01 21:00:00+00:00,145.62900000000002,-0.0,SL
2024-09-02 01:00:00+00:00,-1,146.186,146.6221357142857,145.0956607142858,0.4361357142856832,1h,double_top,2024-09-02 01:00:00+00:00,False,2024-09-02 08:00:00+00:00,146.6221357142857,-43.61357142856832,SL
2024-09-02 13:00:00+00:00,-1,146.97400000000002,147.01485,146.87187500000007,0.040849999999977626,1h,double_top,2024-09-02 13:00:00+00:00,False,2024-09-02 13:01:00+00:00,146.93315000000004,4.084999999997763,HALF_TP
2024-09-02 13:00:00+00:00,-1,146.97400000000002,146.97400000000002,146.87187500000007,0.040849999999977626,1h,double_top,2024-09-02 13:00:00+00:00,True,2024-09-02 13:01:00+00:00,146.97400000000002,-0.0,SL
2024-09-02 16:00:00+00:00,-1,146.94400000000002,147.30942142857143,146.0304464285715,0.365421428571409,4h,double_top,2024-09-02 16:00:00+00:00,False,2024-09-03 02:00:00+00:00,146.5785785714286,36.5421428571409,HALF_TP
2024-09-02 16:00:00+00:00,-1,146.94400000000002,146.94400000000002,146.0304464285715,0.365421428571409,4h,double_top,2024-09-02 16:00:00+00:00,True,2024-09-03 06:00:00+00:00,146.0304464285715,91.35535714285083,TP
2024-09-03 13:00:00+00:00,-1,145.876,146.32352142857144,144.75719642857143,0.4475214285714344,1h,double_top,2024-09-03 13:00:00+00:00,False,2024-09-03 13:01:00+00:00,145.42847857142857,44.75214285714344,HALF_TP
