entry_time,exit_time,direction,entry,exit,sl,tp,layers,pnl,exit_reason
2020-01-09 17:00:00,2020-01-11 23:00:00,long,1841.735,1834.012188986312,1834.012188986312,1940.3957945776165,2,-28962.080956519512,stop_loss
2020-01-14 09:00:00,2020-01-16 20:00:00,long,1879.27254,1885.346697338703,1885.346697338703,1966.4053308983346,2,26009.562195921906,stop_loss
2020-01-18 12:00:00,2020-01-18 21:00:00,long,1905.70338,1908.1736494578229,1908.1736494578229,1950.655295162571,2,18848.13085900064,stop_loss
2020-01-23 08:00:00,2020-01-26 18:00:00,short,1829.51687,1867.4925817113171,1877.7882479170464,1733.814101415698,1,-79380.63907408697,signal
2020-01-26 18:00:00,2020-01-27 02:00:00,long,1880.1702,1887.5278596612934,1887.5278596612934,1917.190056692933,3,87702.51031300807,stop_loss
2020-02-02 16:00:00,2020-02-03 02:00:00,long,1870.69987,1866.7056802064478,1866.7056802064478,1935.3015885410546,2,-23308.48057604728,stop_loss
2020-02-05 07:00:00,2020-02-06 08:00:00,long,1921.88832,1916.7379771193744,1916.7379771193744,1956.7720192227753,2,-51112.051800232904,stop_loss
2020-02-06 16:00:00,2020-02-07 13:00:00,long,1949.87788,1968.121555234367,1968.121555234367,1997.2631384141175,4,221646.01066907565,stop_loss
2020-02-07 15:00:00,2020-02-08 02:00:00,long,1993.71536,2002.0730703657234,2002.0730703657234,2132.235611007797,3,33424.99473064035,stop_loss
2020-02-08 16:00:00,2020-02-09 12:00:00,long,2015.11225,2008.941349225524,2008.941349225524,2227.01742209464,2,-11767.911359044414,stop_loss
2020-02-09 17:00:00,2020-02-10 12:00:00,long,2037.43274,2047.1449411597464,2047.1449411597464,2079.2909173792577,3,108184.25521091263,stop_loss
2020-02-12 12:00:00,2020-02-12 17:00:00,long,2083.81363,2092.487796256831,2092.487796256831,2150.667833426359,4,83313.64660308597,stop_loss
2020-02-12 17:00:00,2020-02-14 09:00:00,long,2102.66244,2095.2484731609075,2095.2484731609075,2248.506463865616,2,-20800.618747010063,stop_loss
2020-02-15 07:00:00,2020-02-16 19:00:00,long,2150.37482,2169.208998418956,2169.208998418956,2210.082546170312,4,198625.2562259017,stop_loss
2020-02-17 07:00:00,2020-02-19 00:00:00,long,2201.3233,2202.685753663342,2202.685753663342,2315.0452410464977,3,7291.420349922206,stop_loss
2020-02-21 12:00:00,2020-02-23 13:00:00,long,2228.33839,2237.5953108242043,2237.5953108242043,2325.336885015112,2,39378.96140110953,stop_loss
2020-02-24 12:00:00,2020-02-24 22:00:00,long,2246.91851,2240.976056097231,2240.976056097231,2292.7014117619697,2,-51273.84524433171,stop_loss
2020-02-26 11:00:00,2020-02-27 14:00:00,short,2202.3062,2212.05217709367,2212.05217709367,2135.6761554646464,2,-56528.606030674244,stop_loss
2020-02-29 20:00:00,2020-03-01 15:00:00,long,2289.61109,2302.7423047600532,2302.7423047600532,2344.5577225793186,4,153115.2535302065,stop_loss
2020-03-01 18:00:00,2020-03-03 14:00:00,long,2331.76705,2340.39547479183,2340.39547479183,2473.9467534305095,4,48260.52150334118,stop_loss
2020-03-04 14:00:00,2020-03-05 03:00:00,long,2370.25282,2339.084874226004,2339.084874226004,2431.7486982650885,1,-115087.62342144042,stop_loss
2020-03-06 16:00:00,2020-03-07 13:00:00,short,2321.18249,2318.930265491239,2318.930265491239,2257.627868187473,2,14175.048222505322,stop_loss
2020-03-09 15:00:00,2020-03-10 02:00:00,long,2373.06145,2383.5225877614844,2383.5225877614844,2474.1852972678234,2,42694.00233276256,stop_loss
2020-03-10 20:00:00,2020-03-11 13:00:00,long,2407.00875,2400.245101557238,2400.245101557238,2580.942956361622,2,-16875.293452649767,stop_loss
2020-03-14 07:00:00,2020-03-14 23:00:00,long,2488.4843,2493.9788274059397,2493.9788274059397,2559.7237453202297,3,40813.37974250832,stop_loss
2020-03-17 17:00:00,2020-03-18 06:00:00,short,2417.12666,2439.688738891458,2439.688738891458,2372.8424991304596,1,-114791.35021867004,stop_loss
2020-03-20 07:00:00,2020-03-20 19:00:00,long,2469.39168,2464.0711434079585,2464.0711434079585,2516.075340210675,2,-45211.82261973782,stop_loss
2020-03-22 11:00:00,2020-03-23 03:00:00,long,2489.68866,2499.1279513020468,2499.1279513020468,2560.8302231260477,2,52184.18515682574,stop_loss
2020-03-23 16:00:00,2020-03-24 07:00:00,long,2511.57521,2523.5086663738125,2523.5086663738125,2612.3341162115266,3,69821.48242529131,stop_loss
2020-04-02 18:00:00,2020-04-06 04:00:00,long,2528.03875,2537.592884131684,2537.592884131684,2602.319769420611,3,65920.6313849952,stop_loss
2020-04-06 07:00:00,2020-04-07 15:00:00,long,2566.54307,2578.930802369404,2578.930802369404,2735.5464894315,2,31179.927986247138,stop_loss
2020-04-09 16:00:00,2020-04-10 02:00:00,short,2521.69245,2515.371785687102,2515.371785687102,2429.929904582273,3,40459.23355232048,stop_loss
2020-04-13 09:00:00,2020-04-14 22:00:00,long,2577.00825,2566.8521862398684,2566.8521862398684,2641.638816833249,2,-62429.3189783592,stop_loss
2020-04-17 15:00:00,2020-04-20 07:00:00,long,2626.08114,2614.2552474407057,2614.2552474407057,2749.6376926214657,2,-39789.403271580166,stop_loss
2020-04-23 08:00:00,2020-04-23 23:00:00,long,2683.11284,2689.6371265657094,2689.6371265657094,2808.3660383093106,3,30496.48624352959,stop_loss
2020-04-30 11:00:00,2020-05-02 01:00:00,short,2612.70738,2701.263648042522,2701.263648042522,2436.434837811491,1,-114281.86653438218,stop_loss
2020-05-02 07:00:00,2020-05-05 16:00:00,long,2714.23136,2656.9473806109545,2656.9473806109545,2827.959315857995,1,-112184.94332926848,stop_loss
2020-05-05 16:00:00,2020-05-06 10:00:00,short,2642.04828,2631.2273397052827,2631.2273397052827,2572.780231595603,2,58002.414157928186,stop_loss
2020-05-07 08:00:00,2020-05-07 23:00:00,short,2600.88945,2609.8870095159696,2609.8870095159696,2567.6346347803474,2,-93549.41697931035,stop_loss
2020-05-11 08:00:00,2020-05-12 10:00:00,short,2540.36438,2514.630637909652,2514.630637909652,2416.7705444621924,3,114775.08246650141,stop_loss
2020-05-16 13:00:00,2020-05-18 10:00:00,long,2616.80949,2615.45024805353,2615.45024805353,2742.9523996202606,2,-4480.328540423496,stop_loss
2020-05-19 09:00:00,2020-05-23 06:00:00,long,2684.30459,2716.1586093338274,2716.1586093338274,2805.7416437486913,4,188422.8866508623,stop_loss
2020-05-27 16:00:00,2020-05-29 03:00:00,long,2735.11195,2727.524903839857,2727.524903839857,2817.1825978619468,2,-38689.39290592884,stop_loss
2020-05-30 19:00:00,2020-06-03 06:00:00,long,2786.59877,2821.861858556925,2821.861858556925,2850.016554387333,4,375439.0937634596,stop_loss
2020-06-03 20:00:00,2020-06-04 02:00:00,long,2834.92756,2840.5642419618234,2840.5642419618234,3006.2297856206837,2,15220.172455363863,stop_loss
2020-06-06 08:00:00,2020-06-07 17:00:00,short,2745.42069,2699.0454894087384,2699.0454894087384,2681.136854418162,4,510424.05659891723,stop_loss
2020-06-07 20:00:00,2020-06-09 08:00:00,short,2684.44055,2695.4397401738306,2695.4397401738306,2588.4432258997736,2,-54098.40335097571,stop_loss
2020-06-10 18:00:00,2020-06-11 11:00:00,short,2648.76367,2657.01560841515,2657.01560841515,2613.7139317961946,2,-99082.67024231164,stop_loss
2020-06-14 08:00:00,2020-06-15 01:00:00,long,2729.86112,2747.880529970576,2747.880529970576,2806.0484439879433,3,144535.4833266317,stop_loss
2020-06-21 13:00:00,2020-06-23 19:00:00,long,2712.77013,2669.1569778435137,2669.1569778435137,2799.156419582073,1,-132583.96762840726,stop_loss
2020-06-24 07:00:00,2020-06-24 16:00:00,short,2621.7584,2629.606925953354,2629.606925953354,2492.4971856050993,2,-29496.342439952823,stop_loss
2020-06-28 08:00:00,2020-06-29 07:00:00,short,2571.33677,2579.153368491442,2579.153368491442,2475.5866038177796,2,-38685.93109427552,stop_loss
2020-07-03 14:00:00,2020-07-08 12:00:00,short,2533.12561,2585.889108270242,2606.306343322661,2387.604144904703,1,-92436.37171447439,signal
2020-07-08 12:00:00,2020-07-10 06:00:00,long,2596.28589,2586.1691082702423,2586.1691082702423,2653.842127843165,2,-74957.231235986,stop_loss
2020-07-12 07:00:00,2020-07-15 08:00:00,short,2550.4436,2610.454415314725,2612.715507658638,2426.7397920632466,1,-120393.69274879972,signal
2020-07-15 08:00:00,2020-07-15 15:00:00,long,2633.11749,2643.417714355546,2643.417714355546,2702.6720178947203,3,81735.34930988326,stop_loss
2020-07-15 17:00:00,2020-07-25 22:00:00,long,2665.57132,2656.474085189415,2656.474085189415,2839.8910275187895,2,-24484.31038369121,stop_loss
2020-07-27 18:00:00,2020-07-29 01:00:00,long,2715.19292,2721.350549903858,2721.350549903858,2751.6959853171807,3,77510.45346543904,stop_loss
2020-08-06 07:00:00,2020-08-09 04:00:00,long,2801.1107,2815.1502422248905,2815.1502422248905,2917.228595104389,4,97956.66421908594,stop_loss
2020-08-12 12:00:00,2020-08-13 10:00:00,short,2728.69852,2719.1009729059265,2719.1009729059265,2702.1755569407087,2,134709.18958821995,stop_loss
2020-08-13 11:00:00,2020-08-14 02:00:00,short,2698.57654,2694.4006889932725,2694.4006889932725,2604.052628519601,2,21280.124979674685,stop_loss
2020-08-14 07:00:00,2020-08-15 06:00:00,short,2667.61964,2665.2049452424008,2665.2049452424008,2513.378363190439,2,7737.632466016525,stop_loss
2020-08-18 12:00:00,2020-08-18 15:00:00,long,2696.80039,2713.6123438839263,2702.5583932929903,2713.6123438839263,2,245279.715997646,take_profit
2020-08-18 15:00:00,2020-08-20 04:00:00,long,2725.90735,2734.2441327086094,2734.2441327086094,2825.4820170960766,2,40793.55703544856,stop_loss
2020-08-24 13:00:00,2020-08-26 12:00:00,long,2791.22313,2738.0262088153654,2730.829838097457,2911.1697108545145,1,-120012.25197370634,signal
2020-08-26 12:00:00,2020-08-27 01:00:00,short,2729.57462,2729.202452290192,2729.202452290192,2705.3700267853105,2,6072.650997350196,stop_loss
2020-08-27 13:00:00,2020-08-27 23:00:00,short,2699.71741,2706.3753032696286,2706.3753032696286,2655.4759552180126,2,-69381.89875372796,stop_loss
2020-08-29 07:00:00,2020-09-01 05:00:00,short,2649.85199,2640.1843669294576,2640.1843669294576,2577.207643136986,3,79027.02212513151,stop_loss
2020-09-01 09:00:00,2020-09-01 18:00:00,short,2613.11318,2621.3869291276246,2621.3869291276246,2432.9744105721556,2,-23419.68092330052,stop_loss
2020-09-02 08:00:00,2020-09-03 04:00:00,short,2568.52042,2564.128790998239,2564.128790998239,2324.4442920837987,3,13430.490648218265,stop_loss
2020-09-06 07:00:00,2020-09-06 12:00:00,long,2606.46168,2598.525698621443,2598.525698621443,2724.1129438686403,2,-33624.74573412376,stop_loss
