time,dir,ep,sl,tp,risk,tf,pattern,entry_time,half_closed,exit_time,exit_price,pnl,type
2024-07-03 04:00:00+00:00,1,161.63299999999998,161.25275000000002,162.58362499999987,0.3802499999999611,4h,double_bottom,2024-07-03 04:00:00+00:00,False,2024-07-03 14:00:00+00:00,161.25275000000002,-38.02499999999611,SL
2024-07-03 19:00:00+00:00,1,161.664,161.37475,162.38712499999994,0.28924999999998136,1h,double_bottom,2024-07-03 19:00:00+00:00,False,2024-07-04 00:00:00+00:00,161.37475,-28.924999999998136,SL
2024-07-04 05:00:00+00:00,-1,161.491,161.625625,161.15443750000003,0.13462499999999977,1h,double_top,2024-07-04 05:00:00+00:00,False,2024-07-04 06:00:00+00:00,161.356375,13.462499999999977,HALF_TP
2024-07-04 05:00:00+00:00,-1,161.491,161.491,161.15443750000003,0.13462499999999977,1h,double_top,2024-07-04 05:00:00+00:00,True,2024-07-04 10:00:00+00:00,161.15443750000003,33.65624999999852,TP
2024-07-04 11:00:00+00:00,-1,161.053,161.363375,160.2770625,0.3103749999999934,1h,double_top,2024-07-04 11:00:00+00:00,False,2024-08-01 00:00:00+00:00,160.742625,31.03749999999934,HALF_TP
2024-07-04 11:00:00+00:00,-1,161.053,161.053,160.2770625,0.3103749999999934,1h,double_top,2024-07-04 11:00:00+00:00,True,2024-08-01 00:00:00+00:00,160.2770625,77.59374999999977,TP
2024-08-01 04:00:00+00:00,-1,149.553,149.981075,148.48281249999997,0.42807500000000687,1h,double_top,2024-08-01 04:00:00+00:00,False,2024-08-01 05:00:00+00:00,149.981075,-42.80750000000069,SL
2024-08-01 08:00:00+00:00,-1,149.85500000000002,150.530075,148.16731250000004,0.6750749999999925,1h,double_top,2024-08-01 08:00:00+00:00,False,2024-08-01 11:00:00+00:00,150.530075,-67.50749999999925,SL
2024-08-01 14:00:00+00:00,-1,150.524,151.080975,149.13156250000003,0.5569749999999942,1h,double_top,2024-08-01 14:00:00+00:00,False,2024-08-01 14:01:00+00:00,149.967025,55.69749999999942,HALF_TP
2024-08-01 14:00:00+00:00,-1,150.524,150.524,149.13156250000003,0.5569749999999942,1h,double_top,2024-08-01 14:00:00+00:00,True,2024-08-01 14:01:00+00:00,150.524,-0.0,SL
2024-08-01 16:00:00+00:00,-1,150.054,151.39487499999998,146.70181250000005,1.3408749999999827,4h,double_top,2024-08-01 16:00:00+00:00,False,2024-08-02 07:00:00+00:00,148.71312500000002,134.08749999999827,HALF_TP
2024-08-01 16:00:00+00:00,-1,150.054,150.054,146.70181250000005,1.3408749999999827,4h,double_top,2024-08-01 16:00:00+00:00,True,2024-08-02 14:00:00+00:00,146.70181250000005,335.2187499999957,TP
2024-08-02 16:00:00+00:00,-1,146.972,149.933875,139.5673125,2.961874999999992,4h,double_top,2024-08-02 16:00:00+00:00,False,2024-08-05 04:00:00+00:00,144.01012500000002,296.1874999999992,HALF_TP
2024-08-02 16:00:00+00:00,-1,146.972,146.972,139.5673125,2.961874999999992,4h,double_top,2024-08-02 16:00:00+00:00,True,2024-09-02 11:00:00+00:00,146.972,-0.0,SL
2024-09-02 13:00:00+00:00,-1,146.97400000000002,147.079475,146.71031250000004,0.10547499999998422,1h,double_top,2024-09-02 13:00:00+00:00,False,2024-09-02 13:01:00+00:00,146.86852500000003,10.547499999998422,HALF_TP
2024-09-02 13:00:00+00:00,-1,146.97400000000002,146.97400000000002,146.71031250000004,0.10547499999998422,1h,double_top,2024-09-02 13:00:00+00:00,True,2024-09-02 13:01:00+00:00,146.97400000000002,-0.0,SL
2024-09-02 16:00:00+00:00,-1,146.94400000000002,147.645475,145.19031250000006,0.7014749999999879,4h,double_top,2024-09-02 16:00:00+00:00,False,2024-09-03 05:00:00+00:00,146.24252500000003,70.14749999999879,HALF_TP
2024-09-02 16:00:00+00:00,-1,146.94400000000002,146.94400000000002,145.19031250000006,0.7014749999999879,4h,double_top,2024-09-02 16:00:00+00:00,True,2024-09-03 14:00:00+00:00,145.19031250000006,175.36874999999554,TP
