time,sym,dir,ep,sl,tp,xp,result,half,pnl,equity,risk_pct,risk_changed,date,week,month
2025-01-06 23:00:00+00:00,USDJPY,1.0,157.626,157.4924464285714,157.9598839285715,157.9598839285715,win,True,79224.99980774152,1588272.6151932944,0.03,,01/06,W2,2025-01
2025-01-07 00:00:00+00:00,USDJPY,1.0,157.741,157.48970357142855,158.3692410714287,158.3692410714287,win,True,83384.3122976493,1671656.9274909436,0.03,,01/07,W2,2025-01
2025-01-07 00:00:00+00:00,USDCAD,-1.0,1.43415,1.4346100357142857,1.4330349107142861,1.4346100357142857,loss,False,-51264.05733595914,1620392.8701549845,0.03,,01/07,W2,2025-01
2025-01-07 01:00:00+00:00,USDCAD,-1.0,1.43393,1.435111892857143,1.4310102678571428,1.4310102678571428,win,True,84863.21855624275,1705256.0887112273,0.03,,01/07,W2,2025-01
2025-01-07 02:00:00+00:00,USDCAD,-1.0,1.4336,1.4353196071428571,1.4293359821428573,1.4336,win,True,25578.84133066841,1730834.9300418957,0.03,,01/07,W2,2025-01
2025-01-07 03:00:00+00:00,EURUSD,1.0,1.03822,1.0373743214285713,1.0403341964285713,1.0403341964285713,win,True,90868.83382719611,1821703.7638690919,0.03,,01/07,W2,2025-01
2025-01-07 04:00:00+00:00,EURUSD,1.0,1.03928,1.0378265357142857,1.0429136607142855,1.0429136607142855,win,True,95639.44760312523,1917343.211472217,0.03,,01/07,W2,2025-01
2025-01-07 04:00:00+00:00,GBPUSD,1.0,1.2533100000000001,1.2514437857142857,1.2579405357142859,1.2533100000000001,win,True,28760.148172083253,1946103.3596443003,0.03,,01/07,W2,2025-01
2025-01-07 04:00:00+00:00,USDCAD,-1.0,1.43232,1.4339773214285714,1.4282116964285718,1.43232,win,True,29191.550394664508,1975294.9100389648,0.03,,01/07,W2,2025-01
2025-01-07 04:00:00+00:00,NZDUSD,1.0,0.56625,0.5645383214285714,0.5703541964285717,0.56625,win,True,29629.42365058447,2004924.3336895492,0.03,,01/07,W2,2025-01
2025-01-07 04:01:00+00:00,AUDUSD,1.0,0.62614,0.6245480714285715,0.6301198214285714,0.62614,win,True,30073.86500534324,2034998.1986948925,0.03,,01/07,W2,2025-01
2025-01-07 06:00:00+00:00,EURUSD,1.0,1.03968,1.0388932142857144,1.041646964285714,1.041646964285714,win,True,106837.40543148617,2141835.6041263784,0.03,,01/07,W2,2025-01
2025-01-07 06:00:00+00:00,GBPUSD,1.0,1.2538,1.2527572142857142,1.2563719642857145,1.2538,win,True,32127.53406189568,2173963.138188274,0.03,,01/07,W2,2025-01
2025-01-07 06:00:00+00:00,USDCAD,-1.0,1.43152,1.4326533214285713,1.4287216964285716,1.43152,win,True,32609.447072824114,2206572.585261098,0.03,,01/07,W2,2025-01
2025-01-07 06:00:00+00:00,NZDUSD,1.0,0.56677,0.5657034285714285,0.5692614285714287,0.5692614285714287,win,True,114217.10877671088,2320789.694037809,0.03,,01/07,W2,2025-01
2025-01-07 06:01:00+00:00,AUDUSD,1.0,0.6268,0.6255307857142857,0.6299730357142859,0.6268,win,True,34811.84541056713,2355601.5394483763,0.03,,01/07,W2,2025-01
2025-01-07 07:00:00+00:00,USDCAD,-1.0,1.4319899999999999,1.4326220357142856,1.4304449107142858,1.4304449107142858,win,True,123101.0423261354,2478702.581774512,0.03,,01/07,W2,2025-01
2025-01-07 08:00:00+00:00,EURUSD,1.0,1.04146,1.0394622142857144,1.046454464285714,1.0394622142857144,loss,False,-74361.07745323535,2404341.5043212767,0.03,,01/07,W2,2025-01
2025-01-07 08:00:00+00:00,GBPUSD,1.0,1.25525,1.253331142857143,1.2600121428571422,1.253331142857143,loss,False,-72508.1164931399,2331833.387828137,0.03,,01/07,W2,2025-01
2025-01-07 08:00:00+00:00,USDCAD,-1.0,1.43075,1.4323733214285714,1.4267266964285716,1.4323733214285714,loss,False,-70388.61021647215,2261444.7776116645,0.03,,01/07,W2,2025-01
2025-01-07 08:00:00+00:00,NZDUSD,1.0,0.56767,0.5660745357142858,0.5714836607142856,0.56767,win,True,33921.671664174966,2295366.4492758396,0.03,,01/07,W2,2025-01
2025-01-07 08:04:00+00:00,AUDUSD,1.0,0.62757,0.6262296071428571,0.630920982142857,0.6262296071428571,loss,False,-68860.99347827518,2226505.4557975642,0.03,,01/07,W2,2025-01
2025-01-07 09:00:00+00:00,USDCAD,-1.0,1.43095,1.432294607142857,1.4276234821428573,1.432294607142857,loss,False,-67295.6492590061,2159209.806538558,0.03,,01/07,W2,2025-01
2025-01-07 12:00:00+00:00,XAUUSD,1.0,2648.547,2640.717642857143,2667.9383928571424,2648.547,win,True,32388.14709807837,2191597.9536366365,0.03,,01/07,W2,2025-01
2025-01-07 13:00:00+00:00,USDJPY,1.0,157.744,157.5839464285714,158.14413392857148,157.5839464285714,loss,False,-65747.93860909909,2125850.0150275375,0.03,,01/07,W2,2025-01
2025-01-07 15:00:00+00:00,USDJPY,1.0,157.765,157.49584285714286,158.4378928571428,157.765,win,True,31887.75022541306,2157737.7652529506,0.03,,01/07,W2,2025-01
2025-01-07 19:00:00+00:00,USDJPY,1.0,157.844,157.54373214285715,158.5946696428571,157.844,win,True,32366.06647879426,2190103.831731745,0.03,,01/07,W2,2025-01
2025-01-07 19:00:00+00:00,EURUSD,-1.0,1.03544,1.0376806785714285,1.0298383035714282,1.0298383035714282,win,True,114980.45116591823,2305084.2828976633,0.03,,01/07,W2,2025-01
2025-01-07 21:00:00+00:00,USDJPY,1.0,157.876,157.70052142857145,158.31469642857138,158.31469642857138,win,True,121016.92485212452,2426101.2077497877,0.03,,01/07,W2,2025-01
2025-01-07 21:00:00+00:00,EURUSD,-1.0,1.0344,1.0362513928571429,1.0297715178571427,1.0297715178571427,win,True,127370.31340686604,2553471.5211566538,0.03,,01/07,W2,2025-01
2025-01-08 03:00:00+00:00,USDJPY,1.0,158.105,157.89310714285713,158.63473214285713,158.105,win,True,38302.07281734981,2591773.5939740036,0.03,,01/08,W2,2025-01
2025-01-08 07:00:00+00:00,EURUSD,-1.0,1.03512,1.0359061785714287,1.0331545535714284,1.0331545535714284,win,True,136068.1136836297,2727841.7076576333,0.03,,01/08,W2,2025-01
2025-01-08 13:00:00+00:00,USDJPY,1.0,158.508,158.28368214285715,159.06879464285717,158.28368214285715,loss,False,-81835.251229729,2646006.4564279043,0.03,,01/08,W2,2025-01
2025-01-08 15:00:00+00:00,USDJPY,1.0,158.352,158.115175,158.94406250000003,158.115175,loss,False,-79380.19369283713,2566626.2627350674,0.03,,01/08,W2,2025-01
2025-01-08 18:00:00+00:00,USDJPY,1.0,158.393,158.257825,158.7309375,158.257825,loss,False,-76998.78788205201,2489627.4748530155,0.03,,01/08,W2,2025-01
2025-01-08 23:01:00+00:00,GBPUSD,-1.0,1.23619,1.2371221071428573,1.2338947321428566,1.23619,win,True,37344.412122795235,2526971.886975811,0.03,,01/08,W2,2025-01
2025-01-08 23:04:00+00:00,AUDUSD,-1.0,0.62133,0.6220845,0.6194437500000001,0.6194437500000001,win,True,132666.02406623005,2659637.911042041,0.03,,01/08,W2,2025-01
2025-01-09 00:00:00+00:00,EURUSD,-1.0,1.03136,1.0321366785714285,1.0294183035714288,1.03136,win,True,39894.568665630606,2699532.479707672,0.03,,01/09,W2,2025-01
2025-01-09 00:00:00+00:00,GBPUSD,-1.0,1.23585,1.2371251071428573,1.2326972321428566,1.2326972321428566,win,True,141405.3796288036,2840937.8593364754,0.03,,01/09,W2,2025-01
2025-01-09 00:03:00+00:00,AUDUSD,-1.0,0.62115,0.62193825,0.6191793749999999,0.6191793749999999,win,True,149149.23761516495,2990087.09695164,0.03,,01/09,W2,2025-01
2025-01-09 01:00:00+00:00,GBPUSD,-1.0,1.23563,1.23675275,1.2328581250000004,1.2328581250000004,win,True,156576.50535603997,3146663.60230768,0.03,,01/09,W2,2025-01
2025-01-09 01:00:00+00:00,NZDUSD,-1.0,0.55987,0.5609688571428572,0.5572978571428571,0.5572978571428571,win,True,162949.77321102913,3309613.3755187094,0.03,,01/09,W2,2025-01
2025-01-09 01:02:00+00:00,AUDUSD,-1.0,0.62028,0.6216482142857144,0.6168594642857143,0.62028,win,True,49644.20063278063,3359257.57615149,0.03,,01/09,W2,2025-01
2025-01-09 02:00:00+00:00,GBPUSD,-1.0,1.2359,1.2366536785714284,1.2340508035714293,1.2340508035714293,win,True,175683.46034964686,3534941.036501137,0.03,,01/09,W2,2025-01
2025-01-09 03:00:00+00:00,GBPUSD,-1.0,1.23603,1.2368066428571427,1.2341233928571433,1.2341233928571433,win,True,184892.7640383443,3719833.8005394815,0.03,,01/09,W2,2025-01
2025-01-09 04:00:00+00:00,EURUSD,-1.0,1.0311,1.03231225,1.0280693749999998,1.0311,win,True,55797.50700809222,3775631.3075475735,0.03,,01/09,W2,2025-01
2025-01-09 04:00:00+00:00,GBPUSD,-1.0,1.23441,1.2367749285714285,1.2285326785714292,1.2285326785714292,win,True,197980.15028138997,3973611.4578289636,0.03,,01/09,W2,2025-01
2025-01-09 06:00:00+00:00,EURUSD,-1.0,1.03067,1.0314009285714285,1.0288426785714286,1.03067,win,True,59604.17186743445,4033215.629696398,0.03,,01/09,W2,2025-01
2025-01-09 06:00:00+00:00,GBPUSD,-1.0,1.2331699999999999,1.2347143214285714,1.2293441964285714,1.2293441964285714,win,True,211349.52094673755,4244565.150643135,0.03,,01/09,W2,2025-01
2025-01-09 07:00:00+00:00,XAUUSD,1.0,2666.897,2656.8253928571426,2691.894017857143,2666.897,win,True,63668.47725964703,4308233.6279027825,0.03,,01/09,W2,2025-01
2025-01-09 08:00:00+00:00,USDJPY,1.0,158.192,158.00081785714283,158.66995535714295,158.00081785714283,loss,False,-129247.00883708347,4178986.619065699,0.03,,01/09,W2,2025-01
2025-01-09 12:00:00+00:00,XAUUSD,1.0,2670.362,2663.86225,2686.4293749999997,2670.362,win,True,62684.79928598549,4241671.418351685,0.03,,01/09,W2,2025-01
2025-01-09 20:00:00+00:00,USDJPY,1.0,158.112,158.03525,158.303875,158.112,win,True,63625.071275275266,4305296.48962696,0.03,,01/09,W2,2025-01
2025-01-09 21:00:00+00:00,USDJPY,1.0,158.125,158.0364285714286,158.34642857142853,158.0364285714286,loss,False,-129158.8946888088,4176137.594938151,0.03,,01/09,W2,2025-01
2025-01-09 21:00:00+00:00,XAUUSD,1.0,2669.702,2667.888125,2674.0546875000005,2669.702,win,True,62642.06392407227,4238779.658862223,0.03,,01/09,W2,2025-01
2025-01-09 23:01:00+00:00,GBPUSD,-1.0,1.2308999999999999,1.2313747142857143,1.229748214285714,1.229748214285714,win,True,221167.74314412952,4459947.402006352,0.03,,01/09,W2,2025-01
2025-01-10 00:00:00+00:00,XAUUSD,1.0,2670.177,2667.8235892857147,2675.8785267857133,2675.8785267857133,win,True,232635.66183549375,4692583.063841846,0.03,,01/10,W2,2025-01
2025-01-10 00:01:00+00:00,GBPUSD,-1.0,1.23045,1.231343642857143,1.228250892857143,1.23045,win,True,70388.74595762769,4762971.809799474,0.03,,01/10,W2,2025-01
2025-01-10 00:01:00+00:00,USDCAD,1.0,1.4398300000000002,1.4393241428571428,1.4410596428571432,1.4410596428571432,win,True,248615.19016705768,5011586.999966531,0.03,,01/10,W2,2025-01
2025-01-10 01:00:00+00:00,USDCAD,1.0,1.43992,1.4393604642857143,1.4412838392857144,1.4412838392857144,win,True,261740.36627968197,5273327.366246213,0.03,,01/10,W2,2025-01
2025-01-10 01:02:00+00:00,XAUUSD,1.0,2670.792,2667.8379464285717,2677.99513392857,2677.99513392857,win,True,275432.3471632197,5548759.713409433,0.03,,01/10,W2,2025-01
2025-01-10 02:00:00+00:00,GBPUSD,-1.0,1.23036,1.2310688214285714,1.2286229464285712,1.2286229464285712,win,True,290118.85971782147,5838878.573127255,0.03,,01/10,W2,2025-01
2025-01-10 02:00:00+00:00,USDCAD,1.0,1.44011,1.4394622857142856,1.4416942857142858,1.4416942857142858,win,True,305167.7329516758,6144046.30607893,0.03,,01/10,W2,2025-01
2025-01-10 02:00:00+00:00,XAUUSD,1.0,2671.127,2668.323125,2677.9546874999996,2677.9546874999996,win,True,320820.94349476125,6464867.249573692,0.03,,01/10,W2,2025-01
2025-01-10 03:00:00+00:00,EURUSD,-1.0,1.03018,1.0305722857142856,1.0291992857142862,1.0291992857142862,win,True,339405.53060264623,6804272.780176338,0.03,,01/10,W2,2025-01
2025-01-10 03:00:00+00:00,GBPUSD,-1.0,1.23051,1.2310365714285716,1.2292285714285711,1.2292285714285711,win,True,355248.52272387303,7159521.302900211,0.03,,01/10,W2,2025-01
2025-01-10 04:00:00+00:00,EURUSD,-1.0,1.02986,1.030498857142857,1.0282628571428574,1.0282628571428574,win,True,375874.86840226105,7535396.171302472,0.03,,01/10,W2,2025-01
2025-01-10 04:00:00+00:00,GBPUSD,-1.0,1.23007,1.2309683214285714,1.2278591964285717,1.2278591964285717,win,True,394335.88859176636,7929732.059894239,0.03,,01/10,W2,2025-01
2025-01-10 04:03:00+00:00,AUDUSD,-1.0,0.61965,0.6202070714285715,0.6182573214285715,0.61965,win,True,118945.98089841357,8048678.040792652,0.03,,01/10,W2,2025-01
2025-01-10 05:00:00+00:00,GBPUSD,-1.0,1.22935,1.2307485357142858,1.2258886607142856,1.22935,win,True,120730.17061188977,8169408.211404542,0.03,,01/10,W2,2025-01
2025-01-10 05:00:00+00:00,XAUUSD,1.0,2671.902,2671.2514464285714,2673.3463839285714,2673.3463839285714,win,True,418248.0362130453,8587656.247617587,0.03,,01/10,W2,2025-01
2025-01-10 06:00:00+00:00,USDCAD,1.0,1.44171,1.440654892857143,1.4443127678571424,1.440654892857143,loss,False,-260094.79054442386,8327561.457073163,0.03,,01/10,W2,2025-01
2025-01-10 06:00:00+00:00,NZDUSD,-1.0,0.55876,0.5596073214285714,0.5568166964285717,0.55876,win,True,124913.42185609744,8452474.878929261,0.03,,01/10,W2,2025-01
2025-01-10 06:00:00+00:00,XAUUSD,1.0,2675.132,2671.114017857143,2684.994955357142,2675.132,win,True,126787.12318393891,8579262.0021132,0.03,,01/10,W2,2025-01
2025-01-10 06:02:00+00:00,AUDUSD,-1.0,0.61907,0.6200571785714285,0.6166020535714287,0.6166020535714287,win,False,643444.6501585045,9222706.652271705,0.03,,01/10,W2,2025-01
2025-01-10 09:00:00+00:00,NZDUSD,-1.0,0.55823,0.55936125,0.5555768749999999,0.5555768749999999,win,False,678908.4925819823,9901615.144853687,0.03,,01/10,W2,2025-01
2025-01-10 09:01:00+00:00,AUDUSD,-1.0,0.61867,0.6198548571428572,0.6157078571428574,0.6157078571428574,win,False,742621.1358640125,10644236.280717699,0.03, [RISK 3.0%→2.5%],01/10,W2,2025-01
2025-01-10 14:00:00+00:00,USDJPY,1.0,158.552,157.84549642857144,160.31825892857137,157.84549642857144,loss,False,-266105.90701794246,10378130.373699756,0.025,,01/10,W2,2025-01
2025-01-10 19:00:00+00:00,EURUSD,-1.0,1.02416,1.0254004285714284,1.0210589285714287,1.0210589285714287,win,True,454043.20384937595,10832173.577549132,0.025,,01/10,W2,2025-01
2025-01-10 19:00:00+00:00,GBPUSD,-1.0,1.22135,1.2236311071428572,1.215682232142857,1.215682232142857,win,True,473311.3994694631,11305484.977018595,0.025,,01/10,W2,2025-01
2025-01-10 19:00:00+00:00,USDCAD,1.0,1.44251,1.4409648571428573,1.4463378571428565,1.44251,win,True,141318.56221273245,11446803.539231326,0.025,,01/10,W2,2025-01
2025-01-10 19:00:00+00:00,NZDUSD,-1.0,0.5561200000000001,0.5567378214285714,0.5547504464285716,0.5561200000000001,win,True,143085.0442403916,11589888.583471717,0.025,,01/10,W2,2025-01
2025-01-10 19:01:00+00:00,AUDUSD,-1.0,0.61546,0.6158568928571428,0.6144677678571429,0.6144677678571429,win,True,507057.62552690785,12096946.208998624,0.025,,01/10,W2,2025-01
2025-01-10 20:00:00+00:00,GBPUSD,-1.0,1.22101,1.2227836071428573,1.2166109821428568,1.2166109821428568,win,True,528383.9957864416,12625330.204785066,0.025,,01/10,W2,2025-01
2025-01-10 20:01:00+00:00,AUDUSD,-1.0,0.61464,0.6158565714285714,0.6115985714285713,0.6158565714285714,loss,False,-315633.25511962664,12309696.949665438,0.025,,01/10,W2,2025-01
2025-01-10 21:00:00+00:00,EURUSD,-1.0,1.02445,1.0252225,1.0225187500000006,1.02445,win,True,153871.21187081802,12463568.161536256,0.025,,01/10,W2,2025-01
2025-01-10 21:00:00+00:00,GBPUSD,-1.0,1.22089,1.2221248571428573,1.217837857142857,1.217837857142857,win,True,544009.1660663465,13007577.327602603,0.025,,01/10,W2,2025-01
2025-01-10 21:00:00+00:00,USDCAD,1.0,1.44289,1.4419022857142858,1.4453242857142854,1.4419022857142858,loss,False,-328515.4501864791,12679061.877416123,0.025,,01/10,W2,2025-01
2025-01-10 21:00:00+00:00,NZDUSD,-1.0,0.55561,0.5563643928571429,0.5538990178571429,0.5563643928571429,loss,False,-339476.5299861315,12339585.34742999,0.025,,01/10,W2,2025-01
2025-01-12 23:00:00+00:00,USDJPY,-1.0,157.726,157.8963857142857,157.3000357142857,157.8963857142857,loss,False,-308489.6336857498,12031095.713744242,0.025,,01/12,W2,2025-01
2025-01-12 23:01:00+00:00,GBPUSD,-1.0,1.22041,1.2218202142857144,1.2169194642857142,1.2169194642857142,win,True,525286.3968958287,12556382.110640071,0.025,,01/12,W2,2025-01
2025-01-13 00:00:00+00:00,GBPUSD,-1.0,1.22037,1.2215394642857142,1.2174813392857144,1.2174813392857144,win,True,547988.033761648,13104370.14440172,0.025,,01/13,W3,2025-01
2025-01-13 01:00:00+00:00,USDJPY,-1.0,157.793,158.02391071428573,157.21572321428567,157.21572321428567,win,True,573316.1938175854,13677686.338219306,0.025,,01/13,W3,2025-01
2025-01-13 01:00:00+00:00,GBPUSD,-1.0,1.22014,1.22145775,1.2168806250000004,1.2168806250000004,win,True,597091.4090751335,14274777.747294439,0.025,,01/13,W3,2025-01
2025-01-13 02:00:00+00:00,USDJPY,-1.0,157.449,158.02518571428573,156.00853571428573,158.02518571428573,loss,False,-356869.443682361,13917908.303612078,0.025,,01/13,W3,2025-01
2025-01-13 02:00:00+00:00,GBPUSD,-1.0,1.2191299999999998,1.2211696071428573,1.2140659821428565,1.2140659821428565,win,True,608051.3083385725,14525959.61195065,0.025,,01/13,W3,2025-01
2025-01-13 03:00:00+00:00,USDCAD,1.0,1.4426700000000001,1.441445892857143,1.4456952678571429,1.4426700000000001,win,True,181574.49514938318,14707534.107100034,0.025,,01/13,W3,2025-01
2025-01-13 03:02:00+00:00,AUDUSD,-1.0,0.61594,0.6164789285714285,0.6145926785714289,0.6145926785714289,win,True,643454.6171856455,15350988.724285679,0.025,,01/13,W3,2025-01
2025-01-13 04:00:00+00:00,USDJPY,-1.0,157.417,157.69754285714285,156.71564285714288,157.417,win,True,191887.359053571,15542876.08333925,0.025,,01/13,W3,2025-01
2025-01-13 04:00:00+00:00,NZDUSD,-1.0,0.556,0.5573794642857143,0.5527263392857145,0.556,win,True,194285.95104174066,15737162.034380991,0.025,,01/13,W3,2025-01
2025-01-13 04:00:00+00:00,XAUUSD,1.0,2688.107,2683.8970357142857,2698.449910714285,2683.8970357142857,loss,False,-398349.3217514703,15338812.712629521,0.025,,01/13,W3,2025-01
2025-01-13 04:04:00+00:00,AUDUSD,-1.0,0.61454,0.61646875,0.6097181249999999,0.61646875,loss,False,-383470.31781573803,14955342.394813783,0.025,,01/13,W3,2025-01
2025-01-13 05:00:00+00:00,XAUUSD,1.0,2686.172,2683.420839285714,2692.867901785715,2683.420839285714,loss,False,-381086.5192978465,14574255.875515938,0.025,,01/13,W3,2025-01
2025-01-13 06:00:00+00:00,USDJPY,-1.0,157.408,157.6225142857143,156.87171428571423,157.6225142857143,loss,False,-364356.39688789845,14209899.47862804,0.025,,01/13,W3,2025-01
2025-01-13 06:00:00+00:00,XAUUSD,1.0,2687.0570000000002,2682.4787499999998,2698.320625000001,2682.4787499999998,loss,False,-359328.7616019369,13850570.717026103,0.025,,01/13,W3,2025-01
2025-01-13 07:00:00+00:00,NZDUSD,-1.0,0.55515,0.5558872857142857,0.5534817857142859,0.5558872857142857,loss,False,-371454.97542388027,13479115.741602223,0.025,,01/13,W3,2025-01
2025-01-13 07:01:00+00:00,USDCAD,1.0,1.4435200000000001,1.4428487857142858,1.4451630357142857,1.4435200000000001,win,True,168488.9467700278,13647604.68837225,0.025,,01/13,W3,2025-01
2025-01-13 08:00:00+00:00,USDJPY,-1.0,157.464,157.63570714285714,157.03473214285714,157.63570714285714,loss,False,-341190.1172093063,13306414.571162945,0.025,,01/13,W3,2025-01
2025-01-13 08:00:00+00:00,GBPUSD,-1.0,1.2138,1.2163590357142857,1.2074374107142858,1.2163590357142857,loss,False,-333965.40823125094,12972449.162931694,0.025,,01/13,W3,2025-01
2025-01-13 08:00:00+00:00,USDCAD,1.0,1.44319,1.4426703928571427,1.4444540178571428,1.4426703928571427,loss,False,-330675.1749798805,12641773.987951813,0.025,,01/13,W3,2025-01
2025-01-13 08:00:00+00:00,NZDUSD,-1.0,0.5554,0.5558936071428572,0.5543409821428571,0.5558936071428572,loss,False,-351666.4485296644,12290107.539422149,0.025,,01/13,W3,2025-01
2025-01-13 10:00:00+00:00,USDJPY,-1.0,157.112,157.71417499999998,155.60656250000002,157.71417499999998,loss,False,-307252.6884855537,11982854.850936595,0.025,,01/13,W3,2025-01
2025-01-14 01:00:00+00:00,NZDUSD,1.0,0.55995,0.5591262499999999,0.561834375,0.55995,win,True,149785.68563670744,12132640.536573302,0.025,,01/14,W3,2025-01
2025-01-14 02:00:00+00:00,NZDUSD,1.0,0.56102,0.5593565714285714,0.5650035714285713,0.56102,win,True,151658.00670716626,12284298.543280467,0.025,,01/14,W3,2025-01
2025-01-14 03:00:00+00:00,EURUSD,-1.0,1.02446,1.0252893214285714,1.0223866964285713,1.0252893214285714,loss,False,-307107.4635820117,11977191.079698456,0.025,,01/14,W3,2025-01
2025-01-14 06:00:00+00:00,EURUSD,-1.0,1.02452,1.0257439285714285,1.021460178571429,1.0257439285714285,loss,False,-299429.7769924614,11677761.302705996,0.025,,01/14,W3,2025-01
2025-01-14 07:00:00+00:00,NZDUSD,1.0,0.56143,0.5599820357142857,0.5648749107142856,0.56143,win,True,145972.01628382495,11823733.31898982,0.025,,01/14,W3,2025-01
2025-01-14 12:00:00+00:00,EURUSD,-1.0,1.02542,1.0265887142857144,1.022498214285714,1.02542,win,True,147796.66648737277,11971529.985477194,0.025,,01/14,W3,2025-01
2025-01-14 12:00:00+00:00,GBPUSD,-1.0,1.21765,1.2196518214285714,1.2126804464285712,1.21765,win,True,149644.12481846494,12121174.110295659,0.025,,01/14,W3,2025-01
2025-01-14 14:00:00+00:00,GBPUSD,-1.0,1.21533,1.2186464642857144,1.207073839285714,1.2186464642857144,loss,False,-303945.8282628691,11817228.28203279,0.025,,01/14,W3,2025-01
2025-01-14 15:00:00+00:00,EURUSD,1.0,1.0268,1.0239675714285714,1.033881071428571,1.033881071428571,win,True,517003.7373389288,12334232.019371718,0.025,,01/14,W3,2025-01
2025-01-14 18:00:00+00:00,USDJPY,1.0,158.133,157.78934999999998,158.99212500000007,157.78934999999998,loss,False,-308355.80048429297,12025876.218887426,0.025,,01/14,W3,2025-01
2025-01-14 20:00:00+00:00,USDCAD,-1.0,1.43651,1.4372015,1.43481625,1.43481625,win,True,523926.31124198285,12549802.530129408,0.025,,01/14,W3,2025-01
2025-01-14 21:00:00+00:00,EURUSD,1.0,1.0302,1.0293778214285716,1.0322554464285711,1.0293778214285716,loss,False,-313745.0632532353,12236057.466876173,0.025,,01/14,W3,2025-01
2025-01-14 21:00:00+00:00,USDCAD,-1.0,1.43591,1.4371725714285715,1.4327885714285715,1.43591,win,True,152950.71833595214,12389008.185212126,0.025,,01/14,W3,2025-01
2025-01-15 04:00:00+00:00,USDJPY,-1.0,157.888,158.00530357142858,157.59474107142856,157.59474107142856,win,True,542019.1081030305,12931027.293315157,0.025,,01/15,W3,2025-01
2025-01-15 05:00:00+00:00,USDJPY,-1.0,157.608,157.9863464285714,156.6621339285715,156.6621339285715,win,True,565732.4440825321,13496759.73739769,0.025,,01/15,W3,2025-01
2025-01-15 07:00:00+00:00,EURUSD,1.0,1.02965,1.029046392857143,1.0311590178571426,1.029046392857143,loss,False,-337418.99343494227,13159340.743962748,0.025,,01/15,W3,2025-01
2025-01-15 07:01:00+00:00,USDCAD,-1.0,1.4358,1.4365765714285714,1.4338935714285714,1.4338935714285714,win,True,573575.3463014609,13732916.090264209,0.025,,01/15,W3,2025-01
2025-01-15 08:00:00+00:00,USDCAD,-1.0,1.43424,1.4365850357142858,1.4284124107142857,1.4365850357142858,loss,False,-344793.21339642385,13388122.876867784,0.025,,01/15,W3,2025-01
