date,regime,close,atr,adx,rsi
2025-06-26 04:00:00,1,3333.5,49.19532102910915,10.254719325230104,47.26464008299535
2025-06-27 04:00:00,1,3273.699951171875,51.37422318216386,11.341685519315796,42.92316979258637
2025-06-30 04:00:00,1,3294.39990234375,50.91177169370573,12.351011270966795,44.72724541083916
2025-07-01 04:00:00,1,3336.699951171875,51.539516237905325,12.150128537916471,52.03294580339949
2025-07-02 04:00:00,1,3348.0,49.89383650662637,11.887271558444748,53.34167302736393
2025-07-03 04:00:00,1,3331.60009765625,49.165701839858414,11.775789609822926,43.08169636372108
2025-07-04 04:00:00,0,3332.5,46.39671616156496,11.672270657531234,33.91983364371339
2025-07-07 04:00:00,0,3332.199951171875,45.51838626832818,12.246598039011607,38.21585320712813
2025-07-08 04:00:00,0,3307.0,45.617065988001166,12.996580178636304,36.17092569908417
2025-07-09 04:00:00,0,3311.60009765625,44.644418417429655,13.799300523482835,36.47995083418949
2025-07-10 04:00:00,0,3317.39990234375,42.805524412166825,14.033477746572265,40.724436233960674
2025-07-11 04:00:00,0,3356.0,43.505136786744195,13.169524854715942,46.41085880468834
2025-07-14 04:00:00,0,3351.5,42.21905558769104,12.228909232657765,56.91685550836714
2025-07-15 04:00:00,0,3329.800048828125,40.75340527227561,11.855150048485912,50.5222347624467
2025-07-16 04:00:00,0,3352.5,39.5138693488095,11.18324404706337,53.457062136853885
2025-07-17 04:00:00,0,3340.10009765625,39.45573233617132,10.95616966091523,64.59987825158976
2025-07-18 04:00:00,0,3353.0,37.69461208559658,10.394365583847058,63.34248677013385
2025-07-21 04:00:00,0,3401.89990234375,39.38784710403611,10.835782386671859,64.4120481849688
2025-07-22 04:00:00,0,3439.199951171875,39.817279621158534,11.799873251740937,68.0809170104036
2025-07-23 04:00:00,0,3394.10009765625,40.62317775647757,12.473107378098193,61.12497870609545
2025-07-24 04:00:00,0,3371.0,39.657243463604175,12.488648023959975,56.35104744598453
2025-07-25 04:00:00,0,3334.0,40.00315464477531,11.712698178855476,50.26486921072352
2025-07-28 04:00:00,0,3309.10009765625,38.92435090898778,11.382260297745372,50.30929317771593
2025-07-29 04:00:00,0,3323.39990234375,37.16545475031009,11.075425122428847,51.68955198836624
2025-07-30 04:00:00,0,3295.800048828125,39.36078987417187,11.988014012161216,47.08896278197146
2025-07-31 04:00:00,0,3293.199951171875,39.34216900146316,12.835417981198416,40.626837890999354
2025-08-01 04:00:00,0,3347.699951171875,42.217735333947935,12.330894574555037,49.506486226320696
2025-08-04 04:00:00,0,3374.39990234375,41.99504692839808,11.621853584621372,55.71794067622072
2025-08-05 04:00:00,0,3381.89990234375,41.56682929065536,10.979106872017622,53.92208590795334
2025-08-06 04:00:00,0,3380.0,40.16919862703712,10.38227063888557,55.47625270579089
2025-08-07 04:00:00,0,3400.300048828125,40.36424889251661,10.720999963500603,56.362673819903165
2025-08-08 04:00:00,0,3439.10009765625,42.95965619818507,11.998695868757242,55.14383787316556
2025-08-11 04:00:00,0,3353.10009765625,46.31254836148435,11.86002439505621,39.5076839223438
2025-08-12 04:00:00,0,3348.89990234375,44.86878444392297,11.316725653132984,43.88194270955189
2025-08-13 04:00:00,0,3358.699951171875,42.69958555507133,10.955567041415552,48.27294946814892
2025-08-14 04:00:00,0,3335.199951171875,41.77819007457517,10.374307751191843,50.1751242972759
2025-08-15 04:00:00,0,3336.0,39.6226120446948,9.8345669816984,54.22290460655416
2025-08-18 04:00:00,0,3331.699951171875,37.942432445520176,9.428982067877584,51.34522564986068
2025-08-19 04:00:00,0,3313.39990234375,37.382265674858026,9.467937395773735,52.94114767140613
2025-08-20 04:00:00,0,3343.39990234375,37.09781115120745,9.579026852081116,57.68522636805693
2025-08-21 04:00:00,0,3336.89990234375,36.08367480781763,9.508188109394956,48.0617308725344
2025-08-22 04:00:00,0,3374.39990234375,36.42055866641102,9.005237441387468,50.0
2025-08-25 04:00:00,0,3373.800048828125,34.67623304738166,8.546300096158063,48.566398846793035
2025-08-26 04:00:00,0,3388.60009765625,34.01363799712225,8.618183745855713,51.45566795596548
2025-08-27 04:00:00,0,3404.60009765625,33.19838511563138,8.89584455444125,50.73858532792886
2025-08-28 04:00:00,0,3431.800048828125,33.298507439961284,9.873688293409609,48.694089006868246
2025-08-29 04:00:00,0,3473.699951171875,34.42004262282119,11.583373936242735,75.61592575806446
2025-09-02 04:00:00,0,3549.39990234375,38.06861100690539,14.31264265904817,82.66537370471784
2025-09-03 04:00:00,0,3593.199951171875,38.51371370842108,17.194535227200333,84.39426036613227
2025-09-04 04:00:00,0,3565.800048828125,38.85559478839993,19.761376892001767,83.4397082772782
2025-09-05 04:00:00,0,3613.199951171875,39.46590247092493,22.524093685511815,85.41136857968542
2025-09-08 04:00:00,0,3638.10009765625,40.28976658014458,25.323644915537475,87.18450583123118
2025-09-09 04:00:00,0,3643.300048828125,40.45477278982175,28.148637324264353,91.35126963638378
2025-09-10 04:00:00,0,3643.60009765625,40.036564270236276,30.52807549898381,90.65553000115061
2025-09-11 04:00:00,0,3636.89990234375,38.976823630397966,32.650073108531494,90.60639947338575
2025-09-12 04:00:00,0,3649.39990234375,37.61420383425347,34.80066713195365,89.92451770870697
2025-09-15 04:00:00,0,3682.199951171875,38.59174675234251,37.04300862281502,90.94527647006198
2025-09-16 04:00:00,0,3688.89990234375,37.06377879235376,39.22015888399849,90.74624215569878
2025-09-17 04:00:00,0,3681.800048828125,36.36635207057849,40.47214731566363,88.54283427284966
2025-09-18 04:00:00,0,3643.699951171875,36.96875898183182,40.74749594172586,78.59647804908907
2025-09-19 04:00:00,0,3671.5,37.3424155668349,41.24299158473546,77.74971486112966
2025-09-22 04:00:00,0,3740.699951171875,40.15366811005205,42.37369662552977,77.33637735654216
2025-09-23 04:00:00,0,3780.60009765625,40.571263245048335,43.74544747942738,77.08092691521482
2025-09-24 04:00:00,0,3732.10009765625,41.137601584687744,44.752882755301115,72.6504895111406
2025-09-25 04:00:00,0,3736.89990234375,40.43491924493326,45.431853791218906,69.06007058630571
2025-09-26 04:00:00,0,3775.300048828125,40.28957833346482,46.25855692835398,70.2958361051942
2025-09-29 04:00:00,0,3820.89990234375,42.611754797369116,47.484199776647316,73.46720200370727
2025-09-30 04:00:00,0,3840.800048828125,44.7180650015749,48.89470778426474,74.77384801580656
2025-10-01 04:00:00,0,3867.5,45.17390703829276,50.37423449049583,77.58374373878588
2025-10-02 04:00:00,0,3839.699951171875,46.58292414158435,50.772505016697735,71.9593846507516
2025-10-03 04:00:00,0,3880.800048828125,46.619865106917615,51.142327648170934,72.486419127883
2025-10-06 04:00:00,0,3948.5,48.94701411155742,52.07607758503145,75.8257110242149
2025-10-07 04:00:00,0,3976.60009765625,48.41508453216046,53.08632881045838,78.15124679029425
2025-10-08 04:00:00,1,4043.300048828125,50.14256803097936,54.40962669879943,86.18253860179361
2025-10-09 04:00:00,1,3946.300048828125,54.146666826757624,54.326352658431404,72.11136015841242
2025-10-10 04:00:00,1,3975.89990234375,55.02904776770351,54.249026763803954,70.21312576766023
2025-10-13 04:00:00,1,4108.60009765625,60.74840847402826,54.86715500455419,74.31069911934226
2025-10-14 04:00:00,1,4138.7001953125,61.71638278503517,55.70445112720955,80.98140632696827
2025-10-15 04:00:00,1,4176.89990234375,62.44377703922909,56.718571662825155,81.9025476863643
2025-10-16 04:00:00,1,4280.2001953125,67.2763713690163,58.02427412499822,83.45924341346341
2025-10-17 04:00:00,1,4189.89990234375,75.02804517747943,59.393834316168935,73.08556583940376
2025-10-20 04:00:00,1,4336.39990234375,81.57605590140946,60.66556877939888,76.76601674173982
2025-10-21 04:00:00,1,4087.699951171875,93.513476992157,59.2835863404189,59.59225684483592
2025-10-22 04:00:00,1,4044.39990234375,97.01251434986007,56.757645866190735,58.79824020714902
2025-10-23 04:00:00,1,4125.5,96.68304206370935,54.41212971155029,60.167865118705286
2025-10-24 04:00:00,1,4118.39990234375,93.39140317746225,52.234150425098456,57.43413847489009
2025-10-27 04:00:00,1,4001.89990234375,97.22772105875958,48.767516411308264,51.02752792811945
2025-10-28 04:00:00,1,3966.199951171875,95.87572703224106,45.57415790994204,46.78776518569814
2025-10-29 04:00:00,1,3983.699951171875,90.27746081565242,42.39540391689289,51.66874365465646
2025-10-30 04:00:00,1,4001.300048828125,91.9362136145344,40.22174223950941,51.14559478016019
2025-10-31 04:00:00,1,3982.199951171875,89.50504852376409,38.10565573353467,43.648238520553065
2025-11-03 05:00:00,1,4000.300048828125,87.46897362920951,36.337019894608645,42.96032332837684
2025-11-04 05:00:00,1,3947.699951171875,86.42834311886419,35.04196927221784,38.51014171351082
2025-11-05 05:00:00,1,3980.300048828125,84.08346844296318,33.839422265712095,33.81893567228968
2025-11-06 05:00:00,1,3979.89990234375,80.04894195819796,32.32517966448588,37.452210567591415
2025-11-07 05:00:00,1,3999.39990234375,75.7240175326124,30.919097249061537,26.260944697290725
2025-11-10 05:00:00,1,4111.7998046875,78.3437235905508,29.446447007042615,52.101117937012226
2025-11-11 05:00:00,1,4106.7998046875,75.12633568899359,28.414304631276952,55.82957984327943
2025-11-12 05:00:00,1,4204.39990234375,77.01016885406548,28.14514798808265,57.15060762928551
2025-11-13 05:00:00,1,4186.89990234375,76.15229965020366,28.132913692565857,56.09321549503032
2025-11-14 05:00:00,1,4087.60009765625,81.49141412831412,26.421959741656412,57.86384050984089
2025-11-17 05:00:00,1,4068.300048828125,81.39203438030954,24.572598735703533,59.659413748915576
2025-11-18 05:00:00,1,4061.300048828125,77.91402843684993,22.855334944461575,57.49034985601372
2025-11-19 05:00:00,1,4077.699951171875,76.73446544024459,21.912004206029863,57.39162722846694
2025-11-20 05:00:00,1,4056.5,74.83914299250391,20.603359993495726,57.15937828612295
2025-11-21 05:00:00,1,4076.699951171875,73.30776866045007,19.27370275624411,57.33204437080135
2025-11-24 05:00:00,1,4091.89990234375,70.31434963782863,18.13084649794584,64.90901518306765
2025-11-25 05:00:00,1,4139.2001953125,68.67048844718015,17.696125865479747,65.94422345111823
2025-11-26 05:00:00,1,4165.2001953125,66.87259641523872,17.679509363997397,67.6847039042935
2025-11-28 05:00:00,1,4218.2998046875,68.08883255298953,18.250085319235872,69.6322954318731
2025-12-01 05:00:00,1,4239.2998046875,66.5967870358117,19.16087757338325,63.67733392557083
2025-12-02 05:00:00,1,4186.60009765625,67.00414543950373,19.180044920901334,57.765706416944084
2025-12-03 05:00:00,1,4199.2998046875,65.6109921938249,19.238698751630974,49.40544294358396
2025-12-04 05:00:00,1,4211.7998046875,63.553050229087404,18.932234801274262,52.937009370554456
2025-12-05 05:00:00,1,4212.89990234375,63.38498916361688,19.18065137802599,69.23550894110028
2025-12-08 05:00:00,1,4187.2001953125,61.736047415322815,19.067831368733014,67.90131715819646
2025-12-09 05:00:00,1,4206.7001953125,60.32632974279976,19.01374622745184,71.09701397897379
2025-12-10 05:00:00,1,4196.39990234375,59.65301350001049,19.16184332761877,67.53326558446383
2025-12-11 05:00:00,1,4285.5,61.85636967858117,19.94603323646473,78.17425321936884
2025-12-12 05:00:00,1,4300.10009765625,64.22377184439681,21.36459472448374,77.8693103080695
2025-12-15 05:00:00,1,4306.7001953125,63.65780906756489,22.681830391929964,77.3840455663108
2025-12-16 05:00:00,1,4304.5,62.746530015863826,23.40434191784318,73.81158033930731
2025-12-17 05:00:00,1,4347.5,61.61462803928427,24.398932738018374,75.03433126451702
2025-12-18 05:00:00,1,4339.5,58.63500477531754,25.322481356752483,68.99689581700628
2025-12-19 05:00:00,1,4361.39990234375,56.01106888734843,26.33006439505521,69.08410986713068
2025-12-22 05:00:00,1,4444.60009765625,58.167435060573546,28.085779915124125,86.81502745185475
2025-12-23 05:00:00,1,4482.7998046875,58.24116877276472,30.127938095775182,87.7094580200664
2025-12-24 05:00:00,1,4480.60009765625,56.581085288995816,32.02422783495116,86.76151821237825
2025-12-26 05:00:00,1,4529.10009765625,57.946701127728254,34.13676765299411,88.28089531628329
2025-12-29 05:00:00,1,4325.10009765625,68.3790796186048,32.74612188034494,61.6607334702469
2025-12-30 05:00:00,1,4370.10009765625,69.10200250299017,31.708857447821494,63.245770487338966
2025-12-31 05:00:00,1,4325.60009765625,70.24472358536589,30.001044937388595,59.92321008544546
2026-01-02 05:00:00,1,4314.39990234375,67.81297156587547,28.41521903484376,52.521366028547114
2026-01-05 05:00:00,1,4436.89990234375,72.19062342947365,27.943753942604683,60.04403852331131
2026-01-06 05:00:00,1,4482.2001953125,70.26988553942196,27.862494866912158,62.192576932940554
2026-01-07 05:00:00,1,4449.2998046875,67.60063590267754,27.787040010911955,59.64816959695996
2026-01-08 05:00:00,1,4449.7001953125,65.86486224445058,27.20523230697304,57.21955937460333
2026-01-09 05:00:00,1,4490.2998046875,64.06020132520412,26.971295043506302,60.183665932442594
2026-01-12 05:00:00,1,4604.2998046875,68.74877232429668,27.86510254949676,64.58857416679913
2026-01-13 05:00:00,1,4589.2001953125,66.58814572970405,28.69506666220219,59.458406340247244
2026-01-14 05:00:00,1,4626.2998046875,65.10326422668948,29.602732999114096,59.39997620323969
2026-01-15 05:00:00,1,4616.2998046875,61.41016694933666,30.44556602624658,58.79909803174112
2026-01-16 05:00:00,1,4588.39990234375,59.01657662036619,30.74443225425762,53.95068652148567
2026-01-20 05:00:00,1,4759.60009765625,67.34397098007217,32.17636291253763,80.2702996904446
2026-01-21 05:00:00,1,4831.7998046875,70.58366641229915,34.05435139902278,80.99072140958536
2026-01-22 05:00:00,1,4908.7998046875,73.89196897883136,35.95716934228727,87.5096334121593
2026-01-23 05:00:00,1,4976.2001953125,73.42828481070055,37.99445276826557,89.69531042699417
2026-01-26 05:00:00,1,5079.7001953125,76.71197177734693,40.28001435513249,89.45496046576727
2026-01-27 05:00:00,1,5079.89990234375,71.24681000976858,42.40232154293748,88.83691268992693
2026-01-28 05:00:00,1,5301.60009765625,81.9934803885351,44.90997142624786,94.46941985542625
2026-01-29 05:00:00,1,5318.39990234375,111.04396002596118,47.65173892725651,94.56247247872565
2026-01-30 05:00:00,2,4713.89990234375,156.00510573839253,46.545210908862956,57.266353353214534
2026-02-02 05:00:00,2,4622.5,177.41901280618592,43.77289629566602,50.600270680624575
2026-02-03 05:00:00,2,4903.7001953125,190.61051886690478,41.71748139282746,58.82386142574539
2026-02-04 05:00:00,2,4920.39990234375,190.15978844560803,40.17542584891004,58.34705530353571
2026-02-05 05:00:00,2,4861.39990234375,192.74121817717176,38.14829235132857,56.76810452623605
2026-02-06 05:00:00,2,4951.2001953125,200.6525597359452,35.623749491664604,59.687073428620224
2026-02-09 05:00:00,2,5050.89990234375,194.49880546909196,33.739009242576536,58.08672111112678
2026-02-10 05:00:00,2,5003.7998046875,184.04886986638897,31.988893296994757,54.842342342342334
2026-02-11 05:00:00,2,5071.60009765625,178.58109344736118,30.724557596994746,54.607206983625666
2026-02-12 05:00:00,2,4923.7001953125,179.11816517656754,28.75004986765756,48.57900704945722
2026-02-13 05:00:00,2,5022.0,174.90970388047344,26.9165784047016,48.433847034686764
2026-02-17 05:00:00,2,4882.89990234375,174.85902469704678,25.287253214856793,45.02776375567895
2026-02-18 05:00:00,2,4986.5,170.76195150440057,23.774308395715188,41.54275285376803
2026-02-19 05:00:00,2,4975.89990234375,161.33611875185412,22.20392132439095,40.77664770907308
2026-02-20 05:00:00,2,5059.2998046875,156.72641691020382,20.83761374655749,62.93051351785118
2026-02-23 05:00:00,2,5204.7001953125,156.41026520009999,20.328568514119944,70.94847257565439
2026-02-24 05:00:00,2,5155.7998046875,151.80953197152144,19.803707881241756,60.891706523463476
2026-02-25 05:00:00,2,5206.39990234375,144.58028666328775,19.573440633460425,62.00468933177022
2026-02-26 05:00:00,2,5176.5,138.71740904448149,19.190191553113348,63.55734473733636
