entry_time,exit_time,direction,tf,entry_price,exit_price,sl_dist,tp_dist,pnl,type,half_done
2024-09-02 04:00:00+00:00,2024-09-02 08:00:00+00:00,short,4h,145.90800000000002,146.63745048034306,72.9450480343043,182.36262008576077,-72.9450480343043,SL,False
2024-09-02 16:00:00+00:00,2024-09-02 20:00:00+00:00,short,4h,146.90800000000002,146.9,56.545413490775175,141.36353372693793,0.8000000000009777,EXPIRE,False
2024-09-02 20:00:00+00:00,2024-09-03 00:00:00+00:00,short,4h,146.85500000000002,147.123,50.22602502533863,125.56506256334656,-26.799999999997226,EXPIRE,False
2024-09-03 00:00:00+00:00,2024-09-03 00:01:00+00:00,short,4h,146.704,147.16695888355295,46.29588835529361,115.73972088823403,-46.29588835529361,SL,False
2024-09-03 04:00:00+00:00,2024-09-03 08:00:00+00:00,short,4h,146.5,145.812,45.30310324125438,113.25775810313594,57.0515516206266,EXPIRE_HALF,True
2024-11-06 04:00:00+00:00,2024-11-06 04:01:00+00:00,long,4h,153.97,153.50180453937537,46.819546062463225,117.04886515615807,-46.819546062463225,SL,False
2024-07-02 02:00:00+00:00,2024-07-02 02:01:00+00:00,long,1h,161.677,161.5338845655967,14.311543440329697,35.77885860082424,-14.311543440329697,SL,False
2024-07-02 12:00:00+00:00,2024-07-02 12:01:00+00:00,long,1h,161.66299999999998,161.53660218482594,12.639781517403048,31.59945379350762,-12.639781517403048,SL,False
2024-07-02 15:00:00+00:00,2024-07-02 16:00:00+00:00,long,1h,161.476,161.574,13.334477315082637,33.33619328770659,9.800000000001319,EXPIRE,False
2024-07-03 01:00:00+00:00,2024-07-03 04:00:00+00:00,long,1h,161.599,161.713,12.083836047773671,30.209590119434182,11.741918023887052,EXPIRE_HALF,True
2024-07-04 03:00:00+00:00,2024-07-04 04:00:00+00:00,long,1h,161.482,161.493,18.734822328881805,46.83705582220451,1.099999999999568,EXPIRE,False
2024-07-04 05:00:00+00:00,2024-07-04 08:00:00+00:00,short,1h,161.455,161.242,18.310179351697613,45.775448379244025,19.80508967584992,EXPIRE_HALF,True
2024-08-01 14:00:00+00:00,2024-08-01 16:00:00+00:00,short,1h,150.488,149.89,83.85938677521102,209.64846693802755,59.80000000000132,EXPIRE,False
2024-08-01 15:00:00+00:00,2024-08-01 16:00:00+00:00,short,1h,150.00300000000001,149.89,83.85938677521102,209.64846693802755,11.300000000002797,EXPIRE,False
2024-08-01 17:00:00+00:00,2024-08-01 20:00:00+00:00,short,1h,149.852,149.361,77.11813520518285,192.79533801295713,49.10000000000139,EXPIRE,False
2024-08-02 04:00:00+00:00,2024-08-02 08:00:00+00:00,short,1h,149.436,149.066,68.79184377633725,171.97960944084312,52.89592188816885,EXPIRE_HALF,True
2024-08-02 05:00:00+00:00,2024-08-02 08:00:00+00:00,short,1h,149.21,149.066,65.99959793949223,164.9989948487306,14.400000000000546,EXPIRE,False
2024-08-02 06:00:00+00:00,2024-08-02 08:00:00+00:00,short,1h,148.875,149.066,65.99959793949223,164.9989948487306,-19.10000000000025,EXPIRE,False
2024-08-02 07:00:00+00:00,2024-08-02 08:00:00+00:00,short,1h,148.80700000000002,149.066,65.99959793949223,164.9989948487306,-25.899999999998613,EXPIRE,False
2024-08-02 09:00:00+00:00,2024-08-02 12:00:00+00:00,short,1h,149.026,147.49600871131102,61.199651547559895,152.99912886889976,107.09939020822983,HALF_TP,True
2024-08-02 13:00:00+00:00,2024-08-02 13:01:00+00:00,short,1h,147.39600000000002,148.10626364674553,71.02636467455197,177.5659116863799,-71.02636467455197,SL,False
2024-08-05 15:00:00+00:00,2024-08-05 15:01:00+00:00,short,1h,142.61100000000002,143.41686118823912,80.58611882391185,201.46529705977963,-80.58611882391185,SL,False
2024-08-05 18:00:00+00:00,2024-08-05 20:00:00+00:00,short,1h,143.972,144.173,79.8079696473903,199.51992411847576,-20.09999999999934,EXPIRE,False
2024-08-05 19:00:00+00:00,2024-08-05 20:00:00+00:00,short,1h,143.406,144.2040796964739,79.8079696473903,199.51992411847576,-79.8079696473903,SL,False
2024-08-05 22:00:00+00:00,2024-08-05 23:00:00+00:00,short,1h,144.05,144.88846907027738,83.84690702773825,209.6172675693456,-83.84690702773825,SL,False
2024-08-06 01:00:00+00:00,2024-08-06 03:00:00+00:00,short,1h,145.0,145.86413986090707,86.41398609070656,216.0349652267664,-86.41398609070656,SL,False
2024-08-06 07:00:00+00:00,2024-08-06 08:00:00+00:00,short,1h,145.59300000000002,144.914,83.39878794527891,208.49696986319728,75.64939397264098,EXPIRE_HALF,True
2024-08-06 08:00:00+00:00,2024-09-01 20:00:00+00:00,short,1h,145.252,145.15,83.39878794527891,208.49696986319728,46.79939397263965,EXPIRE_HALF,True
2024-09-02 00:00:00+00:00,2024-09-02 04:00:00+00:00,short,1h,146.358,145.93,78.65197850112047,196.62994625280118,42.79999999999973,EXPIRE,False
2024-09-02 01:00:00+00:00,2024-09-02 04:00:00+00:00,short,1h,146.15,145.93,72.9450480343043,182.36262008576077,21.999999999999886,EXPIRE,False
2024-09-02 03:00:00+00:00,2024-09-02 04:00:00+00:00,short,1h,145.929,145.93,72.9450480343043,182.36262008576077,-0.10000000000047748,EXPIRE,False
2024-09-02 04:00:00+00:00,2024-09-02 08:00:00+00:00,short,1h,145.90800000000002,146.63745048034306,72.9450480343043,182.36262008576077,-72.9450480343043,SL,False
2024-09-02 05:00:00+00:00,2024-09-02 08:00:00+00:00,short,1h,145.889,146.5681904162973,67.91904162973029,169.79760407432573,-67.91904162973029,SL,False
2024-09-02 10:00:00+00:00,2024-09-02 12:00:00+00:00,short,1h,146.637,146.978,62.58316941243287,156.45792353108217,-34.10000000000082,EXPIRE,False
2024-09-02 13:00:00+00:00,2024-09-02 16:00:00+00:00,short,1h,146.93800000000002,146.814,56.545413490775175,141.36353372693793,12.400000000002365,EXPIRE,False
2024-09-02 14:00:00+00:00,2024-09-02 16:00:00+00:00,short,1h,146.92100000000002,146.814,56.545413490775175,141.36353372693793,10.700000000002774,EXPIRE,False
2024-09-02 15:00:00+00:00,2024-09-02 16:00:00+00:00,short,1h,146.918,146.814,56.545413490775175,141.36353372693793,10.400000000001342,EXPIRE,False
2024-09-02 16:00:00+00:00,2024-09-02 20:00:00+00:00,short,1h,146.90800000000002,146.9,56.545413490775175,141.36353372693793,0.8000000000009777,EXPIRE,False
2024-09-02 17:00:00+00:00,2024-09-02 20:00:00+00:00,short,1h,146.782,146.9,50.22602502533863,125.56506256334656,-11.7999999999995,EXPIRE,False
2024-09-02 20:00:00+00:00,2024-09-03 00:00:00+00:00,short,1h,146.85500000000002,147.123,50.22602502533863,125.56506256334656,-26.799999999997226,EXPIRE,False
2024-09-03 00:00:00+00:00,2024-09-03 00:01:00+00:00,short,1h,146.704,147.16695888355295,46.29588835529361,115.73972088823403,-46.29588835529361,SL,False
2024-09-03 02:00:00+00:00,2024-09-03 04:00:00+00:00,short,1h,146.573,146.531,45.30310324125438,113.25775810313594,4.200000000000159,EXPIRE,False
2024-09-03 19:00:00+00:00,2024-09-03 20:00:00+00:00,short,1h,145.763,145.469,41.00893494663633,102.52233736659085,29.400000000001114,EXPIRE,False
2024-09-04 01:00:00+00:00,2024-09-04 01:01:00+00:00,short,1h,145.12800000000001,145.51682266693254,38.882266693251246,97.20566673312811,-38.882266693251246,SL,False
2024-09-04 04:00:00+00:00,2024-09-04 08:00:00+00:00,short,1h,145.267,145.201,38.882266693251246,97.20566673312811,22.741133346625748,EXPIRE_HALF,True
2024-09-04 05:00:00+00:00,2024-09-04 08:00:00+00:00,short,1h,145.205,145.201,38.931297800817724,97.32824450204431,19.665648900409817,EXPIRE_HALF,True
2024-09-04 10:00:00+00:00,2024-09-04 12:00:00+00:00,short,1h,145.06400000000002,145.067,36.47379142737534,91.18447856843835,-0.2999999999985903,EXPIRE,False
2024-09-04 11:00:00+00:00,2024-09-04 12:00:00+00:00,short,1h,145.031,145.067,36.47379142737534,91.18447856843835,-3.6000000000001364,EXPIRE,False
2024-09-05 04:00:00+00:00,2024-09-05 08:00:00+00:00,short,1h,143.726,143.585,36.889427297921394,92.22356824480349,25.494713648960253,EXPIRE_HALF,True
2024-09-05 05:00:00+00:00,2024-09-05 08:00:00+00:00,short,1h,143.53300000000002,143.585,37.34417032486529,93.36042581216321,16.07208516243302,EXPIRE_HALF,True
2024-09-05 06:00:00+00:00,2024-09-05 07:00:00+00:00,short,1h,143.357,143.73044170324866,37.34417032486529,93.36042581216321,-37.34417032486529,SL,False
2024-10-02 00:00:00+00:00,2024-10-02 02:00:00+00:00,short,1h,143.68300000000002,144.02171614281554,33.8716142815501,84.67903570387524,-33.8716142815501,SL,False
2024-10-02 05:00:00+00:00,2024-10-02 07:00:00+00:00,short,1h,143.687,144.0214312361592,33.44312361591998,83.60780903979995,-33.44312361591998,SL,False
2024-10-02 06:00:00+00:00,2024-10-02 06:01:00+00:00,short,1h,143.67000000000002,144.0044312361592,33.44312361591998,83.60780903979995,-33.44312361591998,SL,False
2024-10-02 10:00:00+00:00,2024-10-02 10:01:00+00:00,short,1h,144.219,144.57177373800462,35.2773738004641,88.19343450116024,-35.2773738004641,SL,False
2024-10-02 12:00:00+00:00,2024-10-02 12:01:00+00:00,short,1h,144.643,144.99577373800463,35.2773738004641,88.19343450116024,-35.2773738004641,SL,False
2024-10-03 07:00:00+00:00,2024-10-03 07:01:00+00:00,long,1h,146.754,146.3749509300346,37.904906996537655,94.76226749134413,-37.904906996537655,SL,False
2024-10-03 09:00:00+00:00,2024-10-03 12:00:00+00:00,long,1h,146.784,146.769,36.85091939699945,92.12729849249864,-1.4999999999986358,EXPIRE,False
2024-10-03 13:00:00+00:00,2024-10-03 16:00:00+00:00,long,1h,146.81099999999998,146.712,36.670796810732725,91.67699202683181,-9.899999999998954,EXPIRE,False
2024-10-03 15:00:00+00:00,2024-10-03 16:00:00+00:00,long,1h,146.804,146.712,36.670796810732725,91.67699202683181,-9.200000000001296,EXPIRE,False
2024-10-03 16:00:00+00:00,2024-10-03 20:00:00+00:00,long,1h,146.864,146.921,36.670796810732725,91.67699202683181,5.699999999998795,EXPIRE,False
2024-10-03 19:00:00+00:00,2024-10-03 20:00:00+00:00,long,1h,146.906,146.921,34.14135723596845,85.35339308992113,1.4999999999986358,EXPIRE,False
2024-10-04 07:00:00+00:00,2024-10-04 08:00:00+00:00,long,1h,146.26,146.334,29.97776647331062,74.94441618327654,7.400000000001228,EXPIRE,False
2024-10-04 08:00:00+00:00,2024-10-04 12:00:00+00:00,long,1h,146.34,147.08944416183277,29.97776647331062,74.94441618327654,52.461091328293584,HALF_TP,True
2024-10-07 03:00:00+00:00,2024-10-07 04:00:00+00:00,long,1h,148.623,148.535,31.665589536419187,79.16397384104796,-8.799999999999386,EXPIRE,False
2024-10-07 05:00:00+00:00,2024-10-07 07:00:00+00:00,long,1h,148.57899999999998,148.27336489068435,30.563510931563414,76.40877732890854,-30.563510931563414,SL,False
2024-10-07 09:00:00+00:00,2024-11-03 20:00:00+00:00,long,1h,148.35299999999998,148.27,30.64837614068826,76.62094035172065,11.17418807034563,EXPIRE_HALF,True
2024-10-07 10:00:00+00:00,2024-11-03 20:00:00+00:00,long,1h,148.385,148.27,30.64837614068826,76.62094035172065,-11.499999999998067,EXPIRE,False
2024-10-07 11:00:00+00:00,2024-10-07 11:01:00+00:00,long,1h,148.673,148.3665162385931,30.64837614068826,76.62094035172065,-30.64837614068826,SL,False
2024-11-04 13:00:00+00:00,2024-11-04 16:00:00+00:00,long,1h,151.846,152.021,44.75830508300197,111.89576270750491,17.499999999998295,EXPIRE,False
2024-11-04 14:00:00+00:00,2024-11-04 16:00:00+00:00,long,1h,151.87,152.021,44.75830508300197,111.89576270750491,15.099999999998204,EXPIRE,False
2024-11-04 16:00:00+00:00,2024-11-04 20:00:00+00:00,long,1h,152.029,152.145,44.75830508300197,111.89576270750491,11.600000000001387,EXPIRE,False
2024-11-04 17:00:00+00:00,2024-11-04 20:00:00+00:00,long,1h,152.057,152.145,40.85053107193502,102.12632767983756,8.800000000002228,EXPIRE,False
2024-11-05 04:00:00+00:00,2024-11-05 08:00:00+00:00,long,1h,152.42399999999998,152.187,34.526843338475665,86.31710834618916,-23.699999999996635,EXPIRE,False
2024-11-05 11:00:00+00:00,2024-11-05 12:00:00+00:00,long,1h,152.289,152.291,30.22994010756619,75.57485026891547,0.20000000000095497,EXPIRE,False
