entry_time,direction,entry_price,tp,sl,status,exit_time,exit_price,pnl
2026-01-14 12:15:00,LONG,1.59667,1.6170682142857151,1.580590357142857,CLOSED,2026-01-15 12:15:00,1.58567,-110.00000000000121
2026-01-23 07:45:00,LONG,1.58777,1.610743214285713,1.5711753571428573,CLOSED,2026-01-23 17:13:00,1.57036,-174.09999999999926
2026-01-23 08:00:00,LONG,1.5919,1.628042857142858,1.5726714285714285,CLOSED,2026-01-23 17:12:00,1.57161,-202.9000000000014
2026-01-23 17:45:00,LONG,1.57592,1.5964003571428569,1.5598239285714286,CLOSED,2026-01-23 19:13:00,1.55937,-165.50000000000065
2026-01-25 22:15:00,LONG,1.56073,1.580074642857143,1.5448610714285713,CLOSED,2026-01-25 22:43:00,1.54394,-167.8999999999986
2026-01-25 23:00:00,LONG,1.55675,1.5771053571428573,1.5406789285714286,CLOSED,2026-01-26 02:13:00,1.54032,-164.30000000000166
2026-01-25 23:30:00,LONG,1.56094,1.5850596428571422,1.5441160714285715,CLOSED,2026-01-26 01:47:00,1.54362,-173.20000000000002
2026-01-26 08:00:00,LONG,1.55325,1.569505357142857,1.5379989285714286,CLOSED,2026-01-26 08:31:00,1.53787,-153.7999999999995
2026-01-26 08:45:00,LONG,1.54854,1.5677739285714283,1.5326932142857144,CLOSED,2026-01-27 08:45:00,1.54801,-5.299999999999194
2026-01-26 09:00:00,LONG,1.55131,1.5663582142857133,1.5363003571428573,CLOSED,2026-01-26 09:27:00,1.53611,-151.9999999999988
2026-01-27 10:00:00,LONG,1.54771,1.5734010714285707,1.5305717857142858,CLOSED,2026-01-27 13:47:00,1.53057,-171.39999999999932
2026-01-28 15:15:00,LONG,1.54534,1.5791614285714277,1.5265757142857144,CLOSED,2026-01-29 15:15:00,1.53332,-120.19999999999919
