entry_time,direction,entry_price,tp,sl,status,exit_time,exit_price,pnl
2026-01-02 08:15:00,LONG,1.57955,1.5703612713299928,1.5690728571428572,CLOSED,2026-01-02 08:49:00,1.56907,-104.80000000000045
2026-01-02 09:15:00,LONG,1.57837,1.5700920374903897,1.5673146428571427,CLOSED,2026-01-02 15:05:00,1.56719,-111.79999999999967
2026-01-02 10:00:00,LONG,1.57922,1.5701328468875275,1.5685314285714287,CLOSED,2026-01-02 10:22:00,1.56836,-108.60000000000092
2026-01-02 10:15:00,LONG,1.57913,1.5701193550153862,1.5676121428571428,CLOSED,2026-01-02 15:04:00,1.56744,-116.89999999999978
2026-01-02 10:30:00,LONG,1.57839,1.5701011135376493,1.5678446428571429,CLOSED,2026-01-02 15:04:00,1.56744,-109.50000000000016
2026-01-02 10:45:00,LONG,1.57873,1.5701023299921795,1.5677442857142858,CLOSED,2026-01-02 15:04:00,1.56744,-112.90000000000022
2026-01-02 11:00:00,LONG,1.5784,1.570071290121168,1.5678403571428572,CLOSED,2026-01-02 15:04:00,1.56744,-109.6000000000008
2026-01-02 11:45:00,LONG,1.57926,1.56994,1.5687475000000002,CLOSED,2026-01-02 13:12:00,1.56873,-105.3000000000015
2026-01-04 22:15:00,LONG,1.57768,1.569650412056352,1.5670914285714286,CLOSED,2026-01-04 23:52:00,1.5699,-77.79999999999899
2026-01-04 22:45:00,LONG,1.57744,1.5696425958006268,1.5667692857142856,CLOSED,2026-01-04 23:52:00,1.5699,-75.3999999999988
2026-01-04 23:45:00,LONG,1.57953,1.5699621603083158,1.5687464285714285,CLOSED,2026-01-04 23:56:00,1.56997,-95.60000000000014
2026-01-05 00:00:00,LONG,1.57961,1.570470951885217,1.5687314285714287,CLOSED,2026-01-05 00:01:00,1.57052,-90.90000000000043
2026-01-05 00:15:00,LONG,1.5815,1.5708651988174092,1.5701874999999998,CLOSED,2026-01-05 00:15:00,1.5715,-100.00000000000009
2026-01-05 00:45:00,LONG,1.5821,1.5718022535691092,1.5706935714285715,CLOSED,2026-01-05 00:45:00,1.5721,-100.00000000000009
2026-01-05 01:15:00,LONG,1.58063,1.5723996419005928,1.569702857142857,CLOSED,2026-01-05 01:46:00,1.56941,-112.20000000000007
2026-01-05 01:45:00,LONG,1.57972,1.5725538176561358,1.5687807142857144,CLOSED,2026-01-05 04:02:00,1.57259,-71.30000000000081
2026-01-05 02:45:00,LONG,1.58146,1.5731814893616871,1.5705360714285712,CLOSED,2026-01-05 06:35:00,1.57024,-112.20000000000007
2026-01-05 03:00:00,LONG,1.5813,1.5732765508780384,1.5706664285714285,CLOSED,2026-01-05 06:34:00,1.57056,-107.39999999999972
2026-01-05 04:15:00,LONG,1.58277,1.5731505717340164,1.5719514285714284,CLOSED,2026-01-05 05:23:00,1.57191,-108.60000000000092
2026-01-05 04:30:00,LONG,1.5829,1.5732047710274422,1.5717292857142857,CLOSED,2026-01-05 05:31:00,1.5717,-111.99999999999876
2026-01-05 04:45:00,LONG,1.58242,1.5733091340930438,1.5717685714285714,CLOSED,2026-01-05 05:31:00,1.5717,-107.19999999999841
2026-01-05 06:00:00,LONG,1.58163,1.5734137784786209,1.5710857142857144,CLOSED,2026-01-05 06:31:00,1.57101,-106.20000000000074
2026-01-05 07:00:00,LONG,1.58012,1.5733344275297587,1.5693864285714285,CLOSED,2026-01-05 08:15:00,1.56936,-107.5999999999988
2026-01-05 07:15:00,LONG,1.58014,1.5733937003864102,1.5693985714285714,CLOSED,2026-01-05 08:15:00,1.56936,-107.80000000000013
2026-01-05 07:30:00,LONG,1.58064,1.573418635207567,1.5694092857142858,CLOSED,2026-01-05 08:15:00,1.56936,-112.79999999999957
2026-01-05 12:45:00,SHORT,1.55621,1.5645374830840924,1.5673378571428571,CLOSED,2026-01-05 13:02:00,1.56763,-114.19999999999986
2026-01-05 13:30:00,SHORT,1.55932,1.5645755643074928,1.5702960714285716,CLOSED,2026-01-05 16:28:00,1.56454,-52.200000000000024
2026-01-05 14:15:00,SHORT,1.55735,1.5645691050251473,1.5684896428571429,CLOSED,2026-01-05 16:28:00,1.56454,-71.90000000000029
