timestamp,open,high,low,close,volume
2024-06-30 21:00:00+00:00,1.36734,1.36779,1.36663,1.36742,6019
2024-07-01 01:00:00+00:00,1.36744,1.36788,1.36656,1.36731,8207
2024-07-01 05:00:00+00:00,1.36732,1.36818,1.36634,1.36728,14539
2024-07-01 09:00:00+00:00,1.36728,1.3709,1.36728,1.3704,13170
2024-07-01 13:00:00+00:00,1.37041,1.3749,1.36832,1.37374,23667
2024-07-01 17:00:00+00:00,1.37373,1.37478,1.37338,1.37364,11992
2024-07-01 21:00:00+00:00,1.37386,1.37421,1.3733,1.3741,5339
2024-07-02 01:00:00+00:00,1.3741,1.37554,1.37374,1.3752,8230
2024-07-02 05:00:00+00:00,1.3752,1.37552,1.37298,1.37313,14304
2024-07-02 09:00:00+00:00,1.37312,1.3737,1.37168,1.37212,13521
2024-07-02 13:00:00+00:00,1.37214,1.37258,1.36882,1.36954,24772
2024-07-02 17:00:00+00:00,1.36953,1.36959,1.36676,1.36788,8657
2024-07-02 21:00:00+00:00,1.36787,1.36796,1.36714,1.36766,6804
2024-07-03 01:00:00+00:00,1.36767,1.36842,1.36758,1.368,7541
2024-07-03 05:00:00+00:00,1.36802,1.36868,1.36679,1.36771,12481
2024-07-03 09:00:00+00:00,1.36772,1.3681,1.36516,1.3658,11620
2024-07-03 13:00:00+00:00,1.3658,1.3658,1.36172,1.3631,19406
2024-07-03 17:00:00+00:00,1.36308,1.3642,1.36303,1.36396,6256
2024-07-03 21:00:00+00:00,1.36362,1.36425,1.3629,1.36299,3486
2024-07-04 01:00:00+00:00,1.36298,1.36392,1.36259,1.36358,8782
2024-07-04 05:00:00+00:00,1.3636,1.36372,1.36197,1.36232,10932
2024-07-04 09:00:00+00:00,1.36232,1.36284,1.36122,1.3613,10310
2024-07-04 13:00:00+00:00,1.36129,1.36208,1.36086,1.36086,8625
2024-07-04 17:00:00+00:00,1.36087,1.36138,1.36082,1.36131,2099
2024-07-04 21:00:00+00:00,1.36126,1.36168,1.36054,1.36088,4976
2024-07-05 01:00:00+00:00,1.36088,1.36138,1.36057,1.36068,7194
2024-07-05 05:00:00+00:00,1.36068,1.36119,1.36026,1.36045,9672
2024-07-05 09:00:00+00:00,1.36046,1.36328,1.36038,1.36218,16076
2024-07-05 13:00:00+00:00,1.36222,1.36534,1.36176,1.3637,26761
2024-07-05 17:00:00+00:00,1.36372,1.36441,1.3627,1.36414,10067
2024-07-07 21:00:00+00:00,1.36446,1.36466,1.36394,1.36442,5933
2024-07-08 01:00:00+00:00,1.36442,1.36476,1.36284,1.36376,10389
2024-07-08 05:00:00+00:00,1.36376,1.36462,1.36289,1.36368,14544
2024-07-08 09:00:00+00:00,1.36369,1.36429,1.36252,1.36258,12557
2024-07-08 13:00:00+00:00,1.3626,1.36411,1.36242,1.36296,18528
2024-07-08 17:00:00+00:00,1.36295,1.36432,1.36294,1.36346,8091
2024-07-08 21:00:00+00:00,1.36375,1.36398,1.36284,1.36378,6740
2024-07-09 01:00:00+00:00,1.36376,1.36473,1.36307,1.36324,10772
2024-07-09 05:00:00+00:00,1.36324,1.36452,1.36286,1.36405,13211
