timestamp,open,high,low,close,volume
2024-07-01 00:00:00+00:00,0.90042,0.9005,0.89968,0.90006,456
2024-07-01 00:15:00+00:00,0.90002,0.90014,0.89936,0.89968,728
2024-07-01 00:30:00+00:00,0.8997,0.8998,0.89941,0.89962,500
2024-07-01 00:45:00+00:00,0.89964,0.89976,0.89952,0.89953,448
2024-07-01 01:00:00+00:00,0.89952,0.89976,0.89912,0.89928,418
2024-07-01 01:15:00+00:00,0.89928,0.8993,0.8989,0.89906,412
2024-07-01 01:30:00+00:00,0.8991,0.8993,0.89894,0.89924,535
2024-07-01 01:45:00+00:00,0.89924,0.89928,0.89914,0.89922,285
2024-07-01 02:00:00+00:00,0.89922,0.89928,0.89904,0.89924,313
2024-07-01 02:15:00+00:00,0.89925,0.89925,0.89908,0.89912,313
2024-07-01 02:30:00+00:00,0.89916,0.89924,0.89911,0.89924,251
2024-07-01 02:45:00+00:00,0.89921,0.89922,0.8991,0.89912,288
2024-07-01 03:00:00+00:00,0.89913,0.89949,0.89913,0.89947,530
2024-07-01 03:15:00+00:00,0.89948,0.89966,0.89946,0.89963,229
2024-07-01 03:30:00+00:00,0.89963,0.89986,0.89963,0.89975,272
2024-07-01 03:45:00+00:00,0.89974,0.89978,0.89966,0.89974,478
2024-07-01 04:00:00+00:00,0.89974,0.89976,0.89951,0.89958,300
2024-07-01 04:15:00+00:00,0.89958,0.89975,0.8995,0.89974,220
2024-07-01 04:30:00+00:00,0.89978,0.89982,0.89966,0.89976,237
2024-07-01 04:45:00+00:00,0.89976,0.89976,0.89954,0.8996,262
2024-07-01 05:00:00+00:00,0.89964,0.89976,0.89955,0.89962,279
2024-07-01 05:15:00+00:00,0.89962,0.89969,0.89924,0.89933,301
2024-07-01 05:30:00+00:00,0.89932,0.89957,0.89919,0.8992,430
2024-07-01 05:45:00+00:00,0.89923,0.89967,0.89912,0.89956,380
2024-07-01 06:00:00+00:00,0.89958,0.8996,0.89885,0.89904,712
2024-07-01 06:15:00+00:00,0.89904,0.89936,0.89864,0.89872,643
2024-07-01 06:30:00+00:00,0.89874,0.89908,0.89842,0.89891,686
2024-07-01 06:45:00+00:00,0.8989,0.89895,0.89862,0.89869,557
2024-07-01 07:00:00+00:00,0.89868,0.89908,0.89847,0.89876,876
2024-07-01 07:15:00+00:00,0.89875,0.8995,0.89875,0.8993,516
2024-07-01 07:30:00+00:00,0.8993,0.89999,0.89919,0.89993,718
2024-07-01 07:45:00+00:00,0.8999,0.90039,0.8998,0.90028,634
2024-07-01 08:00:00+00:00,0.90032,0.90072,0.90014,0.9003,768
2024-07-01 08:15:00+00:00,0.90031,0.90085,0.8999,0.89997,645
2024-07-01 08:30:00+00:00,0.89998,0.90012,0.89942,0.89978,701
2024-07-01 08:45:00+00:00,0.89977,0.90028,0.89974,0.90025,439
2024-07-01 09:00:00+00:00,0.90028,0.90032,0.89966,0.89998,497
2024-07-01 09:15:00+00:00,0.89996,0.90049,0.89996,0.90049,396
2024-07-01 09:30:00+00:00,0.90048,0.90084,0.90032,0.90082,532
2024-07-01 09:45:00+00:00,0.90084,0.90106,0.90055,0.9009,464
2024-07-01 10:00:00+00:00,0.90089,0.90128,0.90083,0.90114,557
2024-07-01 10:15:00+00:00,0.90114,0.90164,0.90078,0.90157,528
2024-07-01 10:30:00+00:00,0.90158,0.90168,0.90118,0.90139,343
2024-07-01 10:45:00+00:00,0.9014,0.90146,0.90108,0.90138,480
2024-07-01 11:00:00+00:00,0.90137,0.90143,0.90107,0.90118,441
2024-07-01 11:15:00+00:00,0.90118,0.90144,0.90112,0.90116,348
2024-07-01 11:30:00+00:00,0.90116,0.90146,0.90116,0.90134,433
2024-07-01 11:45:00+00:00,0.90132,0.90156,0.90106,0.9012,498
2024-07-01 12:00:00+00:00,0.90121,0.90184,0.9012,0.90165,570
2024-07-01 12:15:00+00:00,0.90164,0.90199,0.9016,0.90184,591
2024-07-01 12:30:00+00:00,0.90184,0.90246,0.90172,0.90236,720
2024-07-01 12:45:00+00:00,0.90238,0.90246,0.90212,0.90238,657
2024-07-01 13:00:00+00:00,0.90234,0.90266,0.90218,0.90262,734
2024-07-01 13:15:00+00:00,0.90258,0.90278,0.90221,0.90226,672
2024-07-01 13:30:00+00:00,0.90228,0.90238,0.9013,0.90138,663
2024-07-01 13:45:00+00:00,0.90132,0.90173,0.90116,0.90143,583
2024-07-01 14:00:00+00:00,0.90113,0.90196,0.89988,0.9015,1572
2024-07-01 14:15:00+00:00,0.90152,0.90228,0.90148,0.90204,821
2024-07-01 14:30:00+00:00,0.90202,0.90336,0.9019,0.90324,759
2024-07-01 14:45:00+00:00,0.90324,0.9044,0.90324,0.90398,922
2024-07-01 15:00:00+00:00,0.90395,0.90448,0.90388,0.90416,966
2024-07-01 15:15:00+00:00,0.90418,0.90444,0.90391,0.90394,856
2024-07-01 15:30:00+00:00,0.90394,0.90431,0.90372,0.90418,632
2024-07-01 15:45:00+00:00,0.90414,0.90416,0.90376,0.90392,454
2024-07-01 16:00:00+00:00,0.9039,0.90406,0.90377,0.90378,445
2024-07-01 16:15:00+00:00,0.90378,0.90386,0.90357,0.90376,355
2024-07-01 16:30:00+00:00,0.90376,0.90383,0.9034,0.9035,278
2024-07-01 16:45:00+00:00,0.90352,0.90376,0.90342,0.90354,348
2024-07-01 17:00:00+00:00,0.90352,0.9038,0.90352,0.9036,387
2024-07-01 17:15:00+00:00,0.9036,0.90371,0.90352,0.9036,274
2024-07-01 17:30:00+00:00,0.9036,0.90388,0.90359,0.90377,276
2024-07-01 17:45:00+00:00,0.90374,0.90392,0.90371,0.9039,268
2024-07-01 18:00:00+00:00,0.90389,0.90402,0.90378,0.9038,379
2024-07-01 18:15:00+00:00,0.9038,0.90398,0.90377,0.9038,419
2024-07-01 18:30:00+00:00,0.9038,0.90382,0.90346,0.90346,310
2024-07-01 18:45:00+00:00,0.90348,0.90361,0.90336,0.90354,406
2024-07-01 19:00:00+00:00,0.90354,0.90355,0.90333,0.90346,382
2024-07-01 19:15:00+00:00,0.90346,0.90355,0.90328,0.90339,472
2024-07-01 19:30:00+00:00,0.90336,0.90346,0.90328,0.90335,328
2024-07-01 19:45:00+00:00,0.90338,0.9034,0.90302,0.90304,328
2024-07-01 20:00:00+00:00,0.90304,0.9032,0.90298,0.90308,182
2024-07-01 20:15:00+00:00,0.90309,0.90309,0.90287,0.90292,108
2024-07-01 20:30:00+00:00,0.90292,0.90292,0.90278,0.90284,90
2024-07-01 20:45:00+00:00,0.90284,0.90288,0.90273,0.90277,175
2024-07-01 21:00:00+00:00,0.903,0.90324,0.90276,0.90316,76
2024-07-01 21:15:00+00:00,0.90314,0.90318,0.90274,0.90283,124
2024-07-01 21:30:00+00:00,0.90284,0.90296,0.90268,0.90282,543
2024-07-01 21:45:00+00:00,0.90286,0.90315,0.90263,0.90292,1833
2024-07-01 22:00:00+00:00,0.90292,0.90306,0.9026,0.90302,157
2024-07-01 22:15:00+00:00,0.90303,0.90307,0.90296,0.90303,229
2024-07-01 22:30:00+00:00,0.903,0.90306,0.90296,0.90302,138
2024-07-01 22:45:00+00:00,0.90303,0.90316,0.90303,0.90315,57
2024-07-01 23:00:00+00:00,0.90316,0.90317,0.90308,0.90316,141
2024-07-01 23:15:00+00:00,0.90318,0.90324,0.90312,0.90315,185
2024-07-01 23:30:00+00:00,0.90314,0.9033,0.90314,0.90326,169
2024-07-01 23:45:00+00:00,0.90327,0.9033,0.90314,0.90328,262
2024-07-02 00:00:00+00:00,0.90328,0.90346,0.90319,0.90326,542
2024-07-02 00:15:00+00:00,0.90329,0.90336,0.90321,0.90326,270
2024-07-02 00:30:00+00:00,0.90325,0.9035,0.90306,0.9035,273
2024-07-02 00:45:00+00:00,0.9035,0.90362,0.90327,0.90332,319
2024-07-02 01:00:00+00:00,0.90332,0.90351,0.90306,0.9035,357
2024-07-02 01:15:00+00:00,0.9035,0.90366,0.90342,0.90358,207
2024-07-02 01:30:00+00:00,0.90354,0.90362,0.90345,0.9035,328
2024-07-02 01:45:00+00:00,0.90348,0.90354,0.90336,0.90348,395
2024-07-02 02:00:00+00:00,0.90344,0.90352,0.90339,0.90342,365
2024-07-02 02:15:00+00:00,0.90343,0.9036,0.90343,0.90355,312
2024-07-02 02:30:00+00:00,0.90355,0.90365,0.90352,0.90355,266
2024-07-02 02:45:00+00:00,0.90354,0.9036,0.90342,0.90356,311
2024-07-02 03:00:00+00:00,0.90355,0.9037,0.90354,0.9037,275
2024-07-02 03:15:00+00:00,0.90368,0.90383,0.90367,0.90381,258
2024-07-02 03:30:00+00:00,0.9038,0.90393,0.9038,0.90382,144
2024-07-02 03:45:00+00:00,0.90386,0.90398,0.90382,0.90389,170
2024-07-02 04:00:00+00:00,0.90386,0.9039,0.90377,0.90381,111
2024-07-02 04:15:00+00:00,0.9038,0.9039,0.90376,0.90389,243
2024-07-02 04:30:00+00:00,0.9039,0.90411,0.90384,0.90402,220
2024-07-02 04:45:00+00:00,0.904,0.9041,0.90392,0.90398,244
2024-07-02 05:00:00+00:00,0.90397,0.90409,0.90389,0.90402,411
2024-07-02 05:15:00+00:00,0.904,0.90402,0.90385,0.90395,348
2024-07-02 05:30:00+00:00,0.90395,0.90402,0.90386,0.90392,358
2024-07-02 05:45:00+00:00,0.9039,0.90397,0.90384,0.90394,258
2024-07-02 06:00:00+00:00,0.90392,0.90405,0.90386,0.90396,613
2024-07-02 06:15:00+00:00,0.904,0.9041,0.90388,0.9039,481
2024-07-02 06:30:00+00:00,0.9039,0.90423,0.9039,0.90413,444
2024-07-02 06:45:00+00:00,0.90414,0.90442,0.90398,0.90442,517
2024-07-02 07:00:00+00:00,0.90445,0.90471,0.90425,0.90465,733
2024-07-02 07:15:00+00:00,0.90464,0.9047,0.90435,0.9044,670
2024-07-02 07:30:00+00:00,0.9044,0.90463,0.9041,0.9041,485
2024-07-02 07:45:00+00:00,0.90409,0.90409,0.90358,0.90359,529
2024-07-02 08:00:00+00:00,0.90356,0.90392,0.9035,0.90384,708
2024-07-02 08:15:00+00:00,0.90383,0.9044,0.90383,0.90438,528
2024-07-02 08:30:00+00:00,0.90439,0.90454,0.90426,0.9043,537
2024-07-02 08:45:00+00:00,0.9043,0.90437,0.90394,0.90424,482
2024-07-02 09:00:00+00:00,0.90424,0.90432,0.904,0.9042,615
2024-07-02 09:15:00+00:00,0.9042,0.90429,0.90412,0.90423,528
2024-07-02 09:30:00+00:00,0.90422,0.90428,0.90395,0.90412,554
2024-07-02 09:45:00+00:00,0.90412,0.90433,0.90407,0.90414,495
2024-07-02 10:00:00+00:00,0.9041,0.9042,0.9039,0.90403,389
2024-07-02 10:15:00+00:00,0.90402,0.9042,0.90395,0.904,465
2024-07-02 10:30:00+00:00,0.90396,0.90406,0.90382,0.90384,391
2024-07-02 10:45:00+00:00,0.90385,0.90402,0.90372,0.90384,402
2024-07-02 11:00:00+00:00,0.90384,0.90397,0.90376,0.90388,448
2024-07-02 11:15:00+00:00,0.90386,0.90397,0.90375,0.90384,352
2024-07-02 11:30:00+00:00,0.90385,0.90392,0.90366,0.90374,264
2024-07-02 11:45:00+00:00,0.90374,0.90401,0.90368,0.90377,341
2024-07-02 12:00:00+00:00,0.90376,0.90397,0.90364,0.90392,738
2024-07-02 12:15:00+00:00,0.90392,0.90435,0.90382,0.90426,679
2024-07-02 12:30:00+00:00,0.90426,0.9043,0.9036,0.90381,772
2024-07-02 12:45:00+00:00,0.90382,0.90432,0.90376,0.90426,730
2024-07-02 13:00:00+00:00,0.90422,0.90436,0.9041,0.90431,728
2024-07-02 13:15:00+00:00,0.9043,0.9049,0.90423,0.90486,734
2024-07-02 13:30:00+00:00,0.90484,0.90498,0.90317,0.9036,1189
2024-07-02 13:45:00+00:00,0.9036,0.90416,0.9035,0.90396,1035
2024-07-02 14:00:00+00:00,0.90402,0.905,0.9038,0.90472,2084
2024-07-02 14:15:00+00:00,0.90476,0.90493,0.9043,0.90438,883
2024-07-02 14:30:00+00:00,0.90438,0.90442,0.90372,0.90418,920
2024-07-02 14:45:00+00:00,0.90414,0.90427,0.9032,0.90329,1135
2024-07-02 15:00:00+00:00,0.9033,0.90383,0.90322,0.90363,900
2024-07-02 15:15:00+00:00,0.90364,0.90408,0.90362,0.90382,683
2024-07-02 15:30:00+00:00,0.9038,0.90448,0.9038,0.90447,704
2024-07-02 15:45:00+00:00,0.90448,0.90481,0.9043,0.90466,640
2024-07-02 16:00:00+00:00,0.90467,0.90484,0.9046,0.90474,559
2024-07-02 16:15:00+00:00,0.90475,0.90486,0.90462,0.90482,300
2024-07-02 16:30:00+00:00,0.90485,0.90485,0.90462,0.90468,264
2024-07-02 16:45:00+00:00,0.90472,0.90476,0.90445,0.90451,238
2024-07-02 17:00:00+00:00,0.9045,0.90457,0.90442,0.90444,243
2024-07-02 17:15:00+00:00,0.90445,0.90468,0.90442,0.90462,219
2024-07-02 17:30:00+00:00,0.90463,0.9048,0.90422,0.9045,421
