timestamp,open,high,low,close,volume
2024-07-01 00:00:00+00:00,203.55,203.565,203.426,203.477,1670
2024-07-01 00:15:00+00:00,203.484,203.666,203.372,203.588,2580
2024-07-01 00:30:00+00:00,203.588,203.751,203.58,203.734,1972
2024-07-01 00:45:00+00:00,203.735,203.932,203.694,203.706,3168
2024-07-01 01:00:00+00:00,203.706,203.728,203.61,203.716,3603
2024-07-01 01:15:00+00:00,203.716,203.831,203.67,203.804,2402
2024-07-01 01:30:00+00:00,203.803,203.821,203.656,203.724,2326
2024-07-01 01:45:00+00:00,203.72,203.748,203.632,203.714,1436
2024-07-01 02:00:00+00:00,203.717,203.728,203.628,203.69,1479
2024-07-01 02:15:00+00:00,203.691,203.691,203.602,203.664,954
2024-07-01 02:30:00+00:00,203.666,203.718,203.649,203.682,1110
2024-07-01 02:45:00+00:00,203.681,203.723,203.634,203.717,1231
2024-07-01 03:00:00+00:00,203.719,203.779,203.702,203.768,1230
2024-07-01 03:15:00+00:00,203.768,203.812,203.74,203.797,1424
2024-07-01 03:30:00+00:00,203.797,203.863,203.772,203.834,1253
2024-07-01 03:45:00+00:00,203.832,203.869,203.776,203.824,1025
2024-07-01 04:00:00+00:00,203.824,203.864,203.764,203.852,1177
2024-07-01 04:15:00+00:00,203.85,203.876,203.804,203.812,1067
2024-07-01 04:30:00+00:00,203.816,203.87,203.788,203.84,1171
2024-07-01 04:45:00+00:00,203.839,203.88,203.815,203.878,705
2024-07-01 05:00:00+00:00,203.878,203.968,203.86,203.88,1428
2024-07-01 05:15:00+00:00,203.879,203.886,203.805,203.886,1365
2024-07-01 05:30:00+00:00,203.888,203.984,203.884,203.942,1808
2024-07-01 05:45:00+00:00,203.938,203.985,203.878,203.972,1853
2024-07-01 06:00:00+00:00,203.968,204.127,203.964,204.096,2895
2024-07-01 06:15:00+00:00,204.095,204.234,204.078,204.198,2990
2024-07-01 06:30:00+00:00,204.199,204.26,204.142,204.146,2650
2024-07-01 06:45:00+00:00,204.146,204.214,204.098,204.101,2493
2024-07-01 07:00:00+00:00,204.102,204.18,203.896,204.1,2987
2024-07-01 07:15:00+00:00,204.104,204.128,204.043,204.108,1981
2024-07-01 07:30:00+00:00,204.106,204.135,203.956,203.967,2081
2024-07-01 07:45:00+00:00,203.972,204.017,203.846,203.904,2117
2024-07-01 08:00:00+00:00,203.903,204.062,203.903,204.06,3180
2024-07-01 08:15:00+00:00,204.06,204.184,204.054,204.133,2028
2024-07-01 08:30:00+00:00,204.12,204.174,203.998,204.093,2612
2024-07-01 08:45:00+00:00,204.092,204.132,204.039,204.066,2251
2024-07-01 09:00:00+00:00,204.063,204.064,203.97,204.04,1798
2024-07-01 09:15:00+00:00,204.04,204.138,204.036,204.078,1871
2024-07-01 09:30:00+00:00,204.077,204.136,204.038,204.048,1754
2024-07-01 09:45:00+00:00,204.044,204.122,203.996,204.1,1484
