entry_time,direction,entry_price,tp,sl,status,exit_time,exit_price,pnl
2026-01-09 14:13:00,LONG,1.58907,1.6090950000000002,1.573065,CLOSED,2026-01-10 14:13:00,,
2026-01-09 14:14:00,LONG,1.58918,1.6097550000000005,1.573065,CLOSED,2026-01-10 14:14:00,,
2026-01-09 14:16:00,LONG,1.58889,1.6084953571428566,1.5729689285714286,CLOSED,2026-01-10 14:16:00,,
2026-01-09 14:17:00,LONG,1.58893,1.6087353571428569,1.5729689285714286,CLOSED,2026-01-10 14:17:00,,
2026-01-09 14:18:00,LONG,1.58903,1.6093353571428568,1.5729689285714286,CLOSED,2026-01-10 14:18:00,,
2026-01-09 14:19:00,LONG,1.58877,1.6077753571428572,1.5729689285714286,CLOSED,2026-01-10 14:19:00,,
2026-01-09 14:20:00,LONG,1.58845,1.6058553571428567,1.5729689285714286,CLOSED,2026-01-10 14:20:00,,
2026-01-09 14:22:00,LONG,1.58811,1.6038153571428566,1.5729689285714286,CLOSED,2026-01-10 14:22:00,,
2026-01-09 14:23:00,LONG,1.58854,1.6063953571428575,1.5729689285714286,CLOSED,2026-01-10 14:23:00,,
2026-01-09 14:24:00,LONG,1.58823,1.6045353571428573,1.5729689285714286,CLOSED,2026-01-10 14:24:00,,
2026-01-09 14:25:00,LONG,1.5885,1.6061553571428573,1.5729689285714286,CLOSED,2026-01-10 14:25:00,,
2026-01-09 14:26:00,LONG,1.589,1.609155357142857,1.5729689285714286,CLOSED,2026-01-10 14:26:00,,
2026-01-09 14:27:00,LONG,1.58897,1.608975357142857,1.5729689285714286,CLOSED,2026-01-10 14:27:00,,
2026-01-09 14:28:00,LONG,1.5891,1.609755357142857,1.5729689285714286,CLOSED,2026-01-10 14:28:00,,
2026-01-09 14:29:00,LONG,1.58936,1.6113153571428578,1.5729689285714286,CLOSED,2026-01-10 14:29:00,,
2026-01-14 12:00:00,SHORT,1.57319,1.5540792857142862,1.5890121428571429,CLOSED,2026-01-15 12:00:00,1.58566,-124.69999999999982
2026-01-14 12:01:00,SHORT,1.57382,1.5578592857142857,1.5890121428571429,CLOSED,2026-01-15 12:01:00,1.58566,-118.40000000000073
2026-01-14 14:20:00,SHORT,1.57249,1.5565257142857138,1.5876828571428572,CLOSED,2026-01-15 13:39:00,1.5877,-152.09999999999945
2026-01-14 14:22:00,SHORT,1.57248,1.5564657142857148,1.5876828571428572,CLOSED,2026-01-15 13:39:00,1.5877,-152.19999999999789
2026-01-14 14:23:00,SHORT,1.57247,1.5564057142857144,1.5876828571428572,CLOSED,2026-01-15 13:39:00,1.5877,-152.29999999999853
2026-01-14 14:27:00,SHORT,1.57247,1.5564057142857144,1.5876828571428572,CLOSED,2026-01-15 13:39:00,1.5877,-152.29999999999853
2026-01-14 14:28:00,SHORT,1.57264,1.5574257142857144,1.5876828571428572,CLOSED,2026-01-15 13:39:00,1.5877,-150.59999999999852
2026-01-14 14:29:00,SHORT,1.57247,1.5564057142857144,1.5876828571428572,CLOSED,2026-01-15 13:39:00,1.5877,-152.29999999999853
2026-01-16 02:40:00,SHORT,1.57044,1.5504132142857145,1.5864453571428572,CLOSED,2026-01-17 02:40:00,,
2026-01-16 02:41:00,SHORT,1.5707,1.551973214285714,1.5864453571428572,CLOSED,2026-01-17 02:41:00,,
2026-01-16 02:42:00,SHORT,1.57124,1.555213214285714,1.5864453571428572,CLOSED,2026-01-17 02:42:00,,
2026-01-23 07:45:00,LONG,1.58777,1.610743214285713,1.5711753571428573,CLOSED,2026-01-23 17:13:00,1.57036,-174.09999999999926
2026-01-23 07:46:00,LONG,1.59036,1.6262832142857135,1.5711753571428573,CLOSED,2026-01-23 17:13:00,1.57036,-200.00000000000017
2026-01-23 07:47:00,LONG,1.5924,1.6385232142857138,1.5711753571428573,CLOSED,2026-01-23 17:13:00,1.57036,-220.4000000000006
2026-01-23 07:48:00,LONG,1.5904,1.6265232142857138,1.5711753571428573,CLOSED,2026-01-23 17:13:00,1.57036,-200.40000000000057
2026-01-23 07:49:00,LONG,1.59136,1.6322832142857142,1.5711753571428573,CLOSED,2026-01-23 17:13:00,1.57036,-210.0000000000013
2026-01-23 07:50:00,LONG,1.59181,1.6349832142857132,1.5711753571428573,CLOSED,2026-01-23 17:13:00,1.57036,-214.4999999999997
2026-01-23 07:51:00,LONG,1.59241,1.6385832142857142,1.5711753571428573,CLOSED,2026-01-23 17:13:00,1.57036,-220.50000000000125
2026-01-23 07:52:00,LONG,1.59183,1.635103214285714,1.5711753571428573,CLOSED,2026-01-23 17:13:00,1.57036,-214.700000000001
2026-01-23 07:53:00,LONG,1.59105,1.630423214285714,1.5711753571428573,CLOSED,2026-01-23 17:13:00,1.57036,-206.90000000000097
2026-01-23 07:54:00,LONG,1.59151,1.6331832142857134,1.5711753571428573,CLOSED,2026-01-23 17:13:00,1.57036,-211.50000000000003
2026-01-23 07:55:00,LONG,1.59185,1.6352232142857135,1.5711753571428573,CLOSED,2026-01-23 17:13:00,1.57036,-214.9000000000001
2026-01-23 07:56:00,LONG,1.59357,1.6455432142857132,1.5711753571428573,CLOSED,2026-01-23 17:13:00,1.57036,-232.09999999999954
2026-01-23 07:57:00,LONG,1.59326,1.643683214285713,1.5711753571428573,CLOSED,2026-01-23 17:13:00,1.57036,-228.9999999999992
