entry_time,exit_time,result,pnl,equity,tf,dir,pair
2025-06-16 05:00:00+00:00,2025-06-16 06:50:00+00:00,TP,33869.82403592856,2002866.1772945635,1h,1,GBPUSD
2025-06-16 05:00:00+00:00,2025-06-16 07:23:00+00:00,TP,33944.53106857314,1585876.024284257,4h,1,EURUSD
2025-06-16 06:00:00+00:00,2025-06-16 06:15:00+00:00,SL,-21536.732004697802,2314276.8211902413,1h,1,EURGBP
2025-06-16 07:00:00+00:00,2025-06-16 17:11:00+00:00,SL,10000.0,1595876.024284257,1h,1,EURUSD
2025-06-16 08:00:00+00:00,2025-06-18 18:00:00+00:00,TP,33660.41454284562,2347937.2357330867,4h,1,EURGBP
2025-06-16 09:00:00+00:00,2025-06-17 14:37:00+00:00,SL,-19177.984938460002,1576698.0393457972,4h,1,EURUSD
2025-06-16 09:00:00+00:00,2025-06-16 16:45:00+00:00,SL,9977.751291219682,2004993.2453577805,4h,-1,USDCHF
2025-06-16 09:00:00+00:00,2025-06-17 14:16:00+00:00,SL,-19227.8128588353,1983638.3644357282,4h,1,GBPUSD
2025-06-16 10:00:00+00:00,2025-06-16 12:26:00+00:00,SL,-19313.8511735822,1964324.513262146,1h,1,GBPUSD
2025-06-16 10:00:00+00:00,2025-06-16 10:15:00+00:00,SL,-19155.359453272737,1557542.6798925244,1h,1,EURUSD
2025-06-16 10:00:00+00:00,2025-06-16 19:00:00+00:00,SL,-19228.260420384235,1985764.9849373964,1h,-1,USDCHF
2025-06-16 12:00:00+00:00,2025-06-16 14:04:00+00:00,TP,33751.14449718085,1535591.5343693683,1h,1,AUDUSD
2025-06-16 13:00:00+00:00,2025-06-16 13:31:00+00:00,TP,33758.510945279144,1998083.024207425,1h,1,GBPUSD
2025-06-17 05:00:00+00:00,2025-06-17 16:51:00+00:00,SL,-19278.744619662302,1516312.789749706,4h,1,AUDUSD
2025-06-17 06:00:00+00:00,2025-06-17 07:48:00+00:00,SL,9967.901953208038,2008050.926160633,1h,-1,GBPUSD
2025-06-17 06:00:00+00:00,2025-06-17 07:00:00+00:00,SL,9941.816491491518,1995706.801428888,1h,-1,USDCHF
2025-06-17 06:00:00+00:00,2025-06-17 07:30:00+00:00,SL,9626.610127512837,2357563.8458605995,1h,1,EURGBP
2025-06-17 07:00:00+00:00,2025-06-17 10:37:00+00:00,SL,9978.692419008412,2018029.6185796415,1h,-1,GBPUSD
2025-06-17 07:00:00+00:00,2025-06-17 12:45:00+00:00,SL,-19353.754279795336,1976353.0471490927,1h,-1,USDCHF
2025-06-17 08:00:00+00:00,2025-06-17 18:45:00+00:00,TP,33550.94387773316,2391114.789738333,4h,1,EURGBP
2025-06-17 09:00:00+00:00,2025-06-17 17:45:00+00:00,TP,34045.45031263033,2052075.0688922717,4h,-1,GBPUSD
2025-06-17 09:00:00+00:00,2025-06-17 14:30:00+00:00,TP,33843.350577405225,2010196.3977264978,1h,1,USDCHF
2025-06-17 09:00:00+00:00,2025-06-17 14:30:00+00:00,SL,9844.946756400084,2400959.736494733,1h,1,EURGBP
2025-06-17 12:00:00+00:00,2025-06-18 00:45:00+00:00,TP,33661.14096948,2434620.877464213,4h,1,EURGBP
2025-06-17 12:00:00+00:00,2025-06-17 14:30:00+00:00,TP,33859.934392685645,2044056.3321191834,1h,1,USDCHF
2025-06-17 13:00:00+00:00,2025-06-17 16:48:00+00:00,TP,33983.5576526182,2086058.62654489,1h,-1,GBPUSD
2025-06-17 13:00:00+00:00,2025-06-19 06:00:00+00:00,TP,34026.60197926241,2078082.9340984458,4h,1,USDCHF
2025-06-17 13:00:00+00:00,2025-06-17 14:30:00+00:00,SL,9665.206997108116,2444286.084461321,1h,1,EURGBP
2025-06-18 05:00:00+00:00,2025-06-18 06:45:00+00:00,SL,-19552.52670312527,2058530.4073953205,1h,1,USDCHF
2025-06-18 08:00:00+00:00,2025-06-18 12:15:00+00:00,SL,9972.03312552865,2068502.440520849,1h,1,USDCHF
2025-06-18 11:00:00+00:00,2025-06-18 14:14:00+00:00,SL,-19286.74315021281,2066771.8833946772,1h,-1,GBPUSD
2025-06-18 13:00:00+00:00,2025-06-19 11:35:00+00:00,SL,9988.515294142082,2076760.3986888193,4h,-1,GBPUSD
2025-06-18 15:00:00+00:00,2025-06-18 18:00:00+00:00,SL,-19324.58154375106,2049177.858977098,1h,1,USDCHF
2025-06-19 05:00:00+00:00,2025-06-19 19:22:00+00:00,SL,-19331.785157416318,1538210.8947351081,4h,-1,EURUSD
2025-06-19 05:00:00+00:00,2025-06-19 05:53:00+00:00,TP,33936.92994045677,1550249.7196901627,1h,-1,AUDUSD
2025-06-19 05:00:00+00:00,2025-06-19 08:15:00+00:00,SL,-20881.256344329267,2423404.828116992,1h,1,EURGBP
2025-06-19 06:00:00+00:00,2025-06-19 07:30:00+00:00,SL,-21029.482343981934,2402375.34577301,1h,1,EURGBP
2025-06-19 07:00:00+00:00,2025-06-19 07:30:00+00:00,SL,-20951.495032417322,2381423.850740593,1h,1,EURGBP
2025-06-19 08:00:00+00:00,2025-06-19 11:00:00+00:00,SL,9711.075205795689,2391134.9259463884,1h,-1,EURGBP
2025-06-19 09:00:00+00:00,2025-06-19 11:00:00+00:00,SL,-20160.587858534203,2370974.338087854,1h,-1,EURGBP
2025-06-19 10:00:00+00:00,2025-06-19 19:00:00+00:00,SL,9979.19549532396,2059157.054472422,1h,1,USDCHF
2025-06-19 10:00:00+00:00,2025-06-19 17:45:00+00:00,SL,9976.660687036456,1560226.380377199,1h,-1,AUDUSD
2025-06-19 11:00:00+00:00,2025-06-19 11:15:00+00:00,SL,-20945.559662132382,2350028.7784257215,1h,-1,EURGBP
2025-06-19 12:00:00+00:00,2025-06-20 16:45:00+00:00,SL,-19684.720474219488,2330344.057951502,4h,-1,EURGBP
2025-06-19 13:00:00+00:00,2025-06-19 14:45:00+00:00,TP,33944.88826574237,2093101.9427381644,1h,1,USDCHF
2025-06-19 13:00:00+00:00,2025-06-19 14:05:00+00:00,SL,9960.226080609045,2086720.6247694283,1h,-1,GBPUSD
2025-06-19 13:00:00+00:00,2025-06-19 17:35:00+00:00,SL,9974.136095646621,1570200.5164728456,1h,-1,AUDUSD
2025-06-19 13:00:00+00:00,2025-06-19 17:48:00+00:00,SL,10000.0,1548210.8947351081,1h,-1,EURUSD
2025-06-19 14:00:00+00:00,2025-06-19 17:45:00+00:00,SL,9961.55566212679,2103063.4984002914,1h,1,USDCHF
2025-06-19 14:00:00+00:00,2025-06-19 19:11:00+00:00,SL,-19448.030566620862,1550752.4859062247,1h,-1,AUDUSD
2025-06-19 14:00:00+00:00,2025-06-19 17:45:00+00:00,SL,10000.0,1558210.8947351081,1h,-1,EURUSD
2025-06-19 14:00:00+00:00,2025-06-19 17:32:00+00:00,SL,9974.41627550471,2096695.041044933,1h,-1,GBPUSD
2025-06-19 15:00:00+00:00,2025-06-19 19:11:00+00:00,SL,-19330.391799090998,1538880.5029360172,1h,-1,EURUSD
2025-06-19 15:00:00+00:00,2025-06-19 17:46:00+00:00,SL,-19427.717306576917,2077267.3237383561,1h,-1,GBPUSD
2025-06-20 06:00:00+00:00,2025-06-20 11:00:00+00:00,SL,-19443.2583159834,2083620.240084308,1h,-1,USDCHF
2025-06-20 06:00:00+00:00,2025-06-20 06:35:00+00:00,TP,33863.50482477428,1584615.990730999,1h,-1,AUDUSD
2025-06-20 07:00:00+00:00,2025-06-22 22:00:00+00:00,TP,34171.65924259476,1618787.649973594,1h,-1,AUDUSD
2025-06-20 08:00:00+00:00,2025-06-20 12:45:00+00:00,TP,33355.59119805691,2363699.649149559,1h,-1,EURGBP
2025-06-20 10:00:00+00:00,2025-06-20 12:30:00+00:00,SL,9960.300804093256,2093580.5408884012,1h,1,USDCHF
2025-06-20 11:00:00+00:00,2025-06-20 12:07:00+00:00,SL,-19489.33286503039,2057777.9908733256,1h,1,GBPUSD
2025-06-20 11:00:00+00:00,2025-06-20 13:45:00+00:00,SL,9808.731909226382,2373508.381058785,1h,-1,EURGBP
2025-06-20 12:00:00+00:00,2025-06-20 12:08:00+00:00,SL,-19443.445315166296,2038334.5455581592,1h,1,GBPUSD
2025-06-20 13:00:00+00:00,2025-06-23 06:00:00+00:00,SL,9982.232938862257,2103562.7738272636,4h,1,USDCHF
2025-06-20 14:00:00+00:00,2025-06-24 07:30:00+00:00,SL,9896.57279920272,2383404.9538579877,1h,1,EURGBP
2025-06-20 14:00:00+00:00,2025-06-22 21:04:00+00:00,TP,34175.534084529376,2072510.0796426886,1h,-1,GBPUSD
2025-06-23 05:00:00+00:00,2025-06-23 17:39:00+00:00,SL,-19502.50496538676,1599285.145008207,4h,-1,AUDUSD
2025-06-23 05:00:00+00:00,2025-06-23 07:00:00+00:00,SL,-19544.852556000857,2052965.2270866877,4h,-1,GBPUSD
2025-06-23 09:00:00+00:00,2025-06-23 13:15:00+00:00,SL,9837.931711905963,2393242.8855698938,1h,1,EURGBP
2025-06-23 11:00:00+00:00,2025-06-23 13:45:00+00:00,SL,-19789.27688008149,2083773.496947182,1h,1,USDCHF
2025-06-23 11:00:00+00:00,2025-06-23 13:40:00+00:00,SL,-19630.361941412597,1519250.1409946047,1h,-1,EURUSD
2025-06-23 12:00:00+00:00,2025-06-23 14:45:00+00:00,SL,-20042.9237386939,2373199.9618312,4h,1,EURGBP
2025-06-24 05:00:00+00:00,2025-06-24 06:15:00+00:00,SL,9673.688023582989,2382873.649854783,1h,-1,EURGBP
2025-06-24 05:00:00+00:00,2025-06-24 06:25:00+00:00,TP,33999.01621701558,2086964.2433037034,1h,1,GBPUSD
2025-06-24 05:00:00+00:00,2025-06-24 14:00:00+00:00,TP,33979.44093447464,2117752.937881657,4h,-1,USDCHF
2025-06-24 05:00:00+00:00,2025-06-24 07:31:00+00:00,SL,9958.193510520872,1609243.338518728,1h,1,AUDUSD
2025-06-24 06:00:00+00:00,2025-06-24 07:30:00+00:00,SL,-19456.827044696052,2098296.110836961,1h,-1,USDCHF
2025-06-24 06:00:00+00:00,2025-06-24 07:31:00+00:00,SL,9969.144581467719,2096933.387885171,1h,1,GBPUSD
2025-06-24 07:00:00+00:00,2025-06-24 07:53:00+00:00,SL,-19401.428973065333,1589841.9095456628,1h,1,AUDUSD
2025-06-24 07:00:00+00:00,2025-06-27 02:30:00+00:00,TP,33586.39945185608,2416460.049306639,1h,-1,EURGBP
2025-06-24 09:00:00+00:00,2025-06-24 14:00:00+00:00,TP,33989.962528954966,2132286.073365916,4h,-1,USDCHF
2025-06-24 10:00:00+00:00,2025-06-24 13:15:00+00:00,SL,-19245.99409481472,1500004.14689979,1h,1,EURUSD
2025-06-24 11:00:00+00:00,2025-06-24 12:30:00+00:00,SL,-19881.522018943386,2396578.5272876956,1h,-1,EURGBP
2025-06-24 12:00:00+00:00,2025-06-24 12:01:00+00:00,SL,-20282.824079916914,1569559.085465746,1h,1,AUDUSD
2025-06-24 12:00:00+00:00,2025-06-24 12:30:00+00:00,SL,-19230.932554822015,1480773.214344968,1h,1,EURUSD
2025-06-24 12:00:00+00:00,2025-06-24 12:16:00+00:00,SL,-19442.408101985962,2077490.979783185,1h,1,GBPUSD
2025-06-24 13:00:00+00:00,2025-06-25 07:08:00+00:00,SL,10000.0,1490773.214344968,4h,1,EURUSD
2025-06-25 05:00:00+00:00,2025-06-25 07:30:00+00:00,TP,33002.03575635039,2429580.563044046,1h,-1,EURGBP
2025-06-25 05:00:00+00:00,2025-06-26 07:22:00+00:00,TP,33933.886996988804,1603492.972462735,4h,1,AUDUSD
2025-06-25 05:00:00+00:00,2025-06-25 06:57:00+00:00,SL,9939.708835025434,2087430.6886182106,1h,1,GBPUSD
2025-06-25 07:00:00+00:00,2025-06-25 10:30:00+00:00,SL,-19935.43809230577,2409645.1249517403,1h,-1,EURGBP
2025-06-25 09:00:00+00:00,2025-06-25 12:26:00+00:00,SL,-19412.793007291897,2068017.8956109188,4h,1,GBPUSD
2025-06-25 14:00:00+00:00,2025-06-25 15:02:00+00:00,TP,34173.10818432021,1524946.3225292882,1h,1,EURUSD
2025-06-25 14:00:00+00:00,2025-06-25 18:15:00+00:00,TP,33992.154538570365,2166278.2279044865,1h,-1,USDCHF
2025-06-25 14:00:00+00:00,2025-06-25 18:34:00+00:00,TP,34069.9748092378,2102087.8704201565,1h,1,GBPUSD
2025-06-25 15:00:00+00:00,2025-06-25 19:02:00+00:00,TP,33951.02603148557,1637443.9984942204,1h,1,AUDUSD
2025-06-26 05:00:00+00:00,2025-06-27 17:45:00+00:00,SL,9979.776822794389,1647423.775317015,4h,1,AUDUSD
2025-06-26 06:00:00+00:00,2025-06-26 06:05:00+00:00,SL,-19203.463490694357,1505742.859038594,1h,1,EURUSD
2025-06-26 06:00:00+00:00,2025-06-26 08:00:00+00:00,TP,33887.32604402038,2200165.5539485067,1h,-1,USDCHF
2025-06-26 06:00:00+00:00,2025-06-26 08:04:00+00:00,TP,33923.56289534407,2136011.4333155006,1h,1,GBPUSD
2025-06-26 06:00:00+00:00,2025-06-26 07:37:00+00:00,SL,9949.103983876217,1657372.8793008912,1h,1,AUDUSD
2025-06-26 07:00:00+00:00,2025-06-26 11:10:00+00:00,SL,9982.911894157918,2145994.3452096586,1h,1,GBPUSD
2025-06-26 07:00:00+00:00,2025-06-26 11:20:00+00:00,SL,10000.0,1515742.859038594,1h,1,EURUSD
2025-06-26 07:00:00+00:00,2025-06-27 12:30:00+00:00,TP,33893.02884640829,2234058.582794915,1h,-1,USDCHF
2025-06-26 09:00:00+00:00,2025-07-03 12:30:00+00:00,SL,10000.0,1525742.859038594,4h,1,EURUSD
2025-06-26 09:00:00+00:00,2025-07-15 14:00:00+00:00,SL,9992.400493967885,2244050.9832888828,4h,-1,USDCHF
2025-06-26 13:00:00+00:00,2025-06-26 16:41:00+00:00,TP,33870.107232817594,2179864.452442476,1h,1,GBPUSD
2025-06-26 13:00:00+00:00,2025-06-27 05:08:00+00:00,SL,9965.23084529385,1667338.1101461852,1h,1,AUDUSD
2025-06-26 13:00:00+00:00,2025-06-26 20:00:00+00:00,SL,9981.384517566044,2254032.3678064486,1h,-1,USDCHF
2025-06-26 13:00:00+00:00,2025-06-26 15:12:00+00:00,SL,-19159.207776266467,1506583.6512623276,1h,1,EURUSD
2025-06-26 14:00:00+00:00,2025-06-26 15:12:00+00:00,SL,-19159.207776266467,1487424.4434860612,1h,1,EURUSD
2025-06-26 14:00:00+00:00,2025-06-27 07:00:00+00:00,SL,9859.509761407711,2419504.6347131478,1h,-1,EURGBP
2025-06-27 06:00:00+00:00,2025-06-27 08:00:00+00:00,TP,33811.031591516956,2287843.3993979655,1h,-1,USDCHF
2025-06-27 06:00:00+00:00,2025-06-27 06:01:00+00:00,SL,-20034.535154106994,1647303.5749920781,1h,1,AUDUSD
2025-06-27 07:00:00+00:00,2025-06-27 13:30:00+00:00,SL,-19264.15810160939,2160600.2943408666,1h,1,GBPUSD
2025-06-27 07:00:00+00:00,2025-06-27 13:31:00+00:00,SL,10000.0,1497424.4434860612,1h,1,EURUSD
2025-06-27 07:00:00+00:00,2025-06-27 09:54:00+00:00,SL,-19285.606475302367,1628017.9685167759,1h,1,AUDUSD
2025-06-27 07:00:00+00:00,2025-06-27 13:30:00+00:00,SL,9982.856453915965,2297826.2558518816,1h,-1,USDCHF
2025-06-27 09:00:00+00:00,2025-06-27 14:46:00+00:00,SL,10000.0,1507424.4434860612,4h,1,EURUSD
2025-06-27 09:00:00+00:00,2025-07-01 09:15:00+00:00,TP,33790.0690116897,2331616.324863571,4h,-1,USDCHF
2025-06-27 09:00:00+00:00,2025-06-27 14:20:00+00:00,SL,-19246.410317501337,2141353.884023365,4h,1,GBPUSD
2025-06-27 11:00:00+00:00,2025-06-27 12:10:00+00:00,SL,-19160.003981023783,1488264.4395050374,1h,1,EURUSD
2025-06-27 12:00:00+00:00,2025-06-30 14:15:00+00:00,TP,33594.57962893338,2453099.214342081,4h,1,EURGBP
2025-06-27 13:00:00+00:00,2025-07-02 12:00:00+00:00,TP,33685.51466288319,2486784.729004964,1h,1,EURGBP
2025-06-30 05:00:00+00:00,2025-07-01 00:13:00+00:00,TP,33894.93414723153,1522159.373652269,4h,1,EURUSD
2025-06-30 05:00:00+00:00,2025-06-30 15:30:00+00:00,TP,33873.52720551234,2365489.8520690836,4h,-1,USDCHF
2025-06-30 05:00:00+00:00,2025-06-30 10:00:00+00:00,SL,-19185.63729789614,1608832.3312188797,4h,1,AUDUSD
2025-06-30 05:00:00+00:00,2025-06-30 08:00:00+00:00,SL,-19165.109735144288,2122188.774288221,4h,1,GBPUSD
2025-06-30 05:00:00+00:00,2025-06-30 07:00:00+00:00,TP,32811.65682130414,2519596.3858262682,1h,1,EURGBP
2025-06-30 07:00:00+00:00,2025-06-30 15:45:00+00:00,TP,33500.52708346915,2553096.9129097373,1h,1,EURGBP
2025-06-30 08:00:00+00:00,2025-07-02 11:45:00+00:00,TP,33595.04042197573,2586691.953331713,4h,1,EURGBP
2025-06-30 09:00:00+00:00,2025-07-01 00:00:00+00:00,TP,33833.72926815892,2399323.5813372424,4h,-1,USDCHF
2025-06-30 14:00:00+00:00,2025-06-30 14:48:00+00:00,TP,33941.5453007341,1556100.918953003,1h,1,EURUSD
2025-06-30 14:00:00+00:00,2025-06-30 14:45:00+00:00,SL,9967.214863646452,2409290.7962008887,1h,-1,USDCHF
2025-06-30 14:00:00+00:00,2025-07-01 07:45:00+00:00,SL,9877.368442448887,2596569.321774162,1h,1,EURGBP
2025-06-30 15:00:00+00:00,2025-07-01 08:15:00+00:00,TP,33772.52024219379,2443063.3164430824,1h,-1,USDCHF
2025-06-30 15:00:00+00:00,2025-07-01 01:20:00+00:00,TP,33870.30156255183,1589971.2205155548,1h,1,EURUSD
2025-06-30 15:00:00+00:00,2025-07-01 08:53:00+00:00,TP,33772.778609643705,2155961.5528978645,1h,1,GBPUSD
2025-07-01 05:00:00+00:00,2025-07-01 06:11:00+00:00,SL,9941.554676180162,1618773.88589506,1h,1,AUDUSD
2025-07-01 05:00:00+00:00,2025-07-01 12:43:00+00:00,SL,9982.270906875247,2165943.82380474,4h,1,GBPUSD
2025-07-01 06:00:00+00:00,2025-07-01 07:02:00+00:00,SL,-19253.818842423036,2146690.0049623167,1h,1,GBPUSD
2025-07-01 06:00:00+00:00,2025-07-01 08:15:00+00:00,TP,33659.52230439571,2476722.838747478,1h,-1,USDCHF
2025-07-01 08:00:00+00:00,2025-07-01 13:21:00+00:00,SL,-19022.08121516579,2127667.923747151,1h,1,GBPUSD
2025-07-01 09:00:00+00:00,2025-07-01 15:45:00+00:00,SL,-19035.32141388702,2457687.517333591,4h,-1,USDCHF
2025-07-01 09:00:00+00:00,2025-07-01 14:00:00+00:00,SL,-18999.2947187689,2108668.6290283822,4h,1,GBPUSD
2025-07-01 12:00:00+00:00,2025-07-14 14:15:00+00:00,TP,34265.7548300178,2630835.0766041796,4h,1,EURGBP
2025-07-02 05:00:00+00:00,2025-07-02 07:58:00+00:00,TP,33714.727932712485,2142383.356961095,4h,-1,GBPUSD
2025-07-02 06:00:00+00:00,2025-07-02 07:58:00+00:00,TP,33690.916694321466,2176074.2736554164,1h,-1,GBPUSD
2025-07-02 08:00:00+00:00,2025-07-02 12:15:00+00:00,TP,33582.425786410495,2664417.50239059,4h,1,EURGBP
2025-07-02 09:00:00+00:00,2025-07-08 13:31:00+00:00,TP,34251.865650588275,2210326.1393060046,4h,-1,GBPUSD
2025-07-02 09:00:00+00:00,2025-07-02 19:51:00+00:00,SL,-19157.531246306553,1599616.3546487533,4h,-1,AUDUSD
2025-07-02 10:00:00+00:00,2025-07-02 12:15:00+00:00,SL,10000.0,1599971.2205155548,1h,-1,EURUSD
2025-07-02 10:00:00+00:00,2025-07-02 10:31:00+00:00,SL,-19455.88859291629,1580160.466055837,1h,-1,AUDUSD
2025-07-02 11:00:00+00:00,2025-07-02 12:15:00+00:00,SL,10000.0,1609971.2205155548,1h,-1,EURUSD
2025-07-02 12:00:00+00:00,2025-07-02 16:08:00+00:00,SL,-19168.937531016425,1560991.5285248205,1h,-1,AUDUSD
2025-07-02 12:00:00+00:00,2025-07-02 14:15:00+00:00,TP,33672.41922713596,2698089.921617726,4h,1,EURGBP
2025-07-02 13:00:00+00:00,2025-07-02 13:55:00+00:00,SL,10000.0,1619971.2205155548,1h,1,EURUSD
2025-07-02 15:00:00+00:00,2025-07-03 05:23:00+00:00,SL,9975.834070537727,1570967.3625953582,1h,1,AUDUSD
2025-07-02 15:00:00+00:00,2025-07-02 19:53:00+00:00,TP,33842.18558205885,1653813.4060976137,1h,1,EURUSD
2025-07-03 05:00:00+00:00,2025-07-03 05:10:00+00:00,SL,-19559.784288302777,1551407.5783070554,1h,1,AUDUSD
2025-07-03 06:00:00+00:00,2025-07-03 12:10:00+00:00,SL,9937.204848870872,1561344.7831559263,1h,1,AUDUSD
2025-07-03 06:00:00+00:00,2025-07-03 08:38:00+00:00,SL,10000.0,1663813.4060976137,1h,1,EURUSD
2025-07-03 09:00:00+00:00,2025-07-03 12:30:00+00:00,TP,33863.33477092462,1697676.7408685384,1h,-1,EURUSD
2025-07-03 11:00:00+00:00,2025-07-03 12:30:00+00:00,TP,33703.23599997905,1595048.0191559053,1h,-1,AUDUSD
2025-07-03 12:00:00+00:00,2025-07-03 12:30:00+00:00,TP,33863.33477092475,1731540.075639463,1h,-1,EURUSD
2025-07-03 12:00:00+00:00,2025-07-03 12:30:00+00:00,TP,33722.30227839484,1628770.3214343002,1h,-1,AUDUSD
2025-07-03 13:00:00+00:00,2025-07-22 15:22:00+00:00,SL,10000.000000000002,1741540.075639463,4h,-1,EURUSD
2025-07-04 05:00:00+00:00,2025-07-07 07:45:00+00:00,SL,-19306.58123430053,2438380.9360992904,4h,-1,USDCHF
2025-07-04 05:00:00+00:00,2025-07-07 07:09:00+00:00,SL,-19218.458680290616,1722321.6169591723,4h,1,EURUSD
2025-07-04 05:00:00+00:00,2025-07-07 00:27:00+00:00,TP,33840.328174680515,1662610.6496089806,4h,-1,AUDUSD
2025-07-04 08:00:00+00:00,2025-07-07 08:12:00+00:00,TP,34001.97933574438,2244328.118641749,1h,-1,GBPUSD
2025-07-04 08:00:00+00:00,2025-07-07 08:50:00+00:00,TP,33993.673217566335,1696604.322826547,1h,-1,AUDUSD
2025-07-04 09:00:00+00:00,2025-07-07 08:00:00+00:00,TP,34001.71564784838,2278329.8342895973,4h,-1,GBPUSD
2025-07-04 09:00:00+00:00,2025-07-07 08:26:00+00:00,TP,34003.876913425,1730608.1997399721,4h,-1,AUDUSD
2025-07-04 10:00:00+00:00,2025-07-06 21:04:00+00:00,SL,9941.235322222747,1740549.435062195,1h,-1,AUDUSD
2025-07-04 10:00:00+00:00,2025-07-04 20:09:00+00:00,SL,9966.034844690257,2288295.869134288,1h,-1,GBPUSD
2025-07-04 11:00:00+00:00,2025-07-06 21:04:00+00:00,SL,9952.64090489127,1750502.0759670862,1h,-1,AUDUSD
2025-07-04 12:00:00+00:00,2025-07-04 13:30:00+00:00,SL,-19380.87157365005,2419000.06452564,1h,1,USDCHF
2025-07-04 12:00:00+00:00,2025-07-07 09:45:00+00:00,SL,9906.160619089656,2707996.0822368157,4h,1,EURGBP
2025-07-04 12:00:00+00:00,2025-07-07 00:06:00+00:00,SL,-19168.762233354344,1703152.854725818,1h,-1,EURUSD
2025-07-04 13:00:00+00:00,2025-07-06 21:04:00+00:00,SL,-19326.25265943542,1731175.8233076509,1h,-1,AUDUSD
2025-07-04 13:00:00+00:00,2025-07-07 07:15:00+00:00,SL,9814.483127124613,2717810.5653639403,1h,1,EURGBP
2025-07-04 14:00:00+00:00,2025-07-04 19:15:00+00:00,SL,-19314.45353392268,2399685.6109917173,1h,-1,USDCHF
2025-07-04 15:00:00+00:00,2025-07-06 21:04:00+00:00,SL,-19394.449909255825,1711781.373398395,1h,-1,AUDUSD
2025-07-07 05:00:00+00:00,2025-07-09 13:15:00+00:00,SL,9980.457503795062,2409666.0684955125,4h,1,USDCHF
2025-07-07 05:00:00+00:00,2025-07-07 08:25:00+00:00,TP,34060.810138340574,1737213.6648641585,1h,-1,EURUSD
2025-07-07 07:00:00+00:00,2025-07-07 16:54:00+00:00,TP,34174.02050227298,1771387.6853664315,1h,-1,EURUSD
2025-07-07 07:00:00+00:00,2025-07-07 11:30:00+00:00,SL,9974.248850464757,2298270.1179847526,1h,-1,GBPUSD
2025-07-07 07:00:00+00:00,2025-07-07 08:45:00+00:00,TP,33906.286540339046,2443572.3550358517,1h,1,USDCHF
2025-07-07 08:00:00+00:00,2025-07-07 09:55:00+00:00,SL,9983.664306578457,2308253.782291331,1h,-1,GBPUSD
2025-07-07 09:00:00+00:00,2025-07-16 13:48:00+00:00,TP,34668.74564575523,1806056.4310121867,4h,-1,EURUSD
2025-07-07 11:00:00+00:00,2025-07-07 13:33:00+00:00,SL,-19303.055435756232,1786753.3755764305,1h,-1,EURUSD
2025-07-07 12:00:00+00:00,2025-07-07 13:15:00+00:00,SL,9953.611323357667,2453525.9663592093,1h,1,USDCHF
2025-07-08 05:00:00+00:00,2025-07-08 07:12:00+00:00,SL,-19377.16882858375,1767376.2067478467,4h,-1,EURUSD
2025-07-08 07:00:00+00:00,2025-07-08 10:15:00+00:00,TP,33627.10350265348,2751437.668866594,1h,1,EURGBP
2025-07-08 07:00:00+00:00,2025-07-08 07:02:00+00:00,SL,-19582.4535219726,2288671.3287693583,1h,-1,GBPUSD
2025-07-08 08:00:00+00:00,2025-07-09 04:45:00+00:00,SL,9889.414119467761,2761327.0829860615,4h,1,EURGBP
2025-07-08 09:00:00+00:00,2025-07-09 12:54:00+00:00,SL,9989.815867242263,2298661.1446366007,4h,-1,GBPUSD
2025-07-08 10:00:00+00:00,2025-07-08 13:00:00+00:00,TP,34090.18808024713,2487616.1544394563,1h,1,USDCHF
2025-07-08 11:00:00+00:00,2025-07-08 11:13:00+00:00,TP,33602.62021696739,1745383.9936153623,1h,1,AUDUSD
2025-07-08 12:00:00+00:00,2025-07-08 14:45:00+00:00,SL,9970.658821384015,2497586.8132608403,1h,1,USDCHF
2025-07-08 12:00:00+00:00,2025-07-08 12:03:00+00:00,SL,-20100.41580060454,1725283.5778147578,1h,1,AUDUSD
2025-07-08 13:00:00+00:00,2025-07-08 18:00:00+00:00,SL,-19567.828087009395,2478018.9851738308,4h,1,USDCHF
2025-07-08 14:00:00+00:00,2025-07-10 02:12:00+00:00,SL,-19487.037345798282,1705796.5404689596,1h,-1,AUDUSD
2025-07-08 14:00:00+00:00,2025-07-08 19:06:00+00:00,SL,-19472.182596291015,1747904.0241515557,1h,-1,EURUSD
2025-07-09 05:00:00+00:00,2025-07-09 12:18:00+00:00,SL,10000.0,1757904.0241515557,4h,-1,EURUSD
2025-07-09 05:00:00+00:00,2025-07-09 13:00:00+00:00,SL,-19553.40392092092,2458465.5812529097,4h,1,USDCHF
2025-07-09 05:00:00+00:00,2025-07-09 06:52:00+00:00,SL,-19654.226410307,2279006.9182262938,4h,-1,GBPUSD
2025-07-09 08:00:00+00:00,2025-07-10 00:31:00+00:00,SL,-19493.61038926424,1686302.9300796953,1h,-1,AUDUSD
2025-07-09 09:00:00+00:00,2025-07-10 12:30:00+00:00,SL,9978.130125751757,2468443.7113786614,4h,-1,USDCHF
2025-07-09 13:00:00+00:00,2025-07-10 11:30:00+00:00,SL,9982.442113844065,2478426.1534925057,4h,-1,USDCHF
2025-07-09 14:00:00+00:00,2025-07-11 11:57:00+00:00,TP,34341.69443256316,2313348.612658857,1h,-1,GBPUSD
2025-07-10 07:00:00+00:00,2025-07-10 11:30:00+00:00,SL,-20405.651038765514,2740921.431947296,1h,-1,EURGBP
