trade_id,exit_time,pnl,exit_reason,pnl_pips
34,2026-02-04 19:04:00,0.0006264285714285842,Partial TP (RR 1:1),0.06264285714285842
35,2026-02-04 19:04:00,0.0006264285714285842,Partial TP (RR 1:1),0.06264285714285842
36,2026-02-04 19:13:00,0.0006264285714285842,Partial TP (RR 1:1),0.06264285714285842
38,2026-02-04 19:13:00,0.0006264285714285842,Partial TP (RR 1:1),0.06264285714285842
41,2026-02-04 19:13:00,0.0008321428571428377,Partial TP (RR 1:1),0.08321428571428377
37,2026-02-04 19:26:00,0.0006264285714285842,Partial TP (RR 1:1),0.06264285714285842
29,2026-02-05 06:02:00,0.0030407142857142855,TP,0.30407142857142855
30,2026-02-05 06:02:00,0.0030407142857140634,TP,0.30407142857140634
31,2026-02-05 06:02:00,0.0030407142857142855,TP,0.30407142857142855
42,2026-02-05 06:02:00,0.0005653571428571045,Partial TP (RR 1:1),0.05653571428571044
32,2026-02-05 07:16:00,0.0030407142857140634,TP,0.30407142857140634
33,2026-02-05 07:16:00,0.0030407142857142855,TP,0.30407142857142855
43,2026-02-05 07:16:00,0.0005653571428571045,Partial TP (RR 1:1),0.05653571428571044
39,2026-02-05 07:17:00,0.0036642857142856755,TP,0.36642857142856755
34,2026-02-05 07:20:00,0.0032528571428571684,TP,0.32528571428571684
35,2026-02-05 07:20:00,0.0032528571428571684,TP,0.32528571428571684
40,2026-02-05 07:22:00,0.0036642857142856755,TP,0.36642857142856755
36,2026-02-05 07:24:00,0.0032528571428571684,TP,0.32528571428571684
38,2026-02-05 07:24:00,0.0032528571428571684,TP,0.32528571428571684
37,2026-02-05 07:54:00,0.0032528571428571684,TP,0.32528571428571684
41,2026-02-05 09:20:00,0.0036642857142856755,TP,0.36642857142856755
43,2026-02-05 13:29:00,0.0,SL,0.0
42,2026-02-05 13:30:00,0.0,SL,0.0
44,2026-02-05 13:30:00,-0.005344999999999931,SL,-0.5344999999999931
45,2026-02-05 13:30:00,-0.005344999999999931,SL,-0.5344999999999931
46,2026-02-05 13:30:00,-0.005344999999999931,SL,-0.5344999999999931
47,2026-02-08 22:00:00,0.0007817857142857773,Partial TP (RR 1:1),0.07817857142857773
48,2026-02-08 22:00:00,0.0007817857142857773,Partial TP (RR 1:1),0.07817857142857773
49,2026-02-08 22:00:00,0.0007817857142857773,Partial TP (RR 1:1),0.07817857142857773
50,2026-02-08 22:00:00,0.0007817857142857773,Partial TP (RR 1:1),0.07817857142857773
51,2026-02-08 22:00:00,0.0007817857142857773,Partial TP (RR 1:1),0.07817857142857773
52,2026-02-08 22:00:00,0.0007817857142857773,Partial TP (RR 1:1),0.07817857142857773
53,2026-02-08 22:00:00,0.0007817857142857773,Partial TP (RR 1:1),0.07817857142857773
54,2026-02-08 22:00:00,0.0007817857142857773,Partial TP (RR 1:1),0.07817857142857773
55,2026-02-08 22:00:00,0.0007817857142857773,Partial TP (RR 1:1),0.07817857142857773
47,2026-02-08 22:06:00,0.0,SL,0.0
48,2026-02-08 22:06:00,0.0,SL,0.0
49,2026-02-08 22:06:00,0.0,SL,0.0
50,2026-02-08 22:06:00,0.0,SL,0.0
51,2026-02-08 22:06:00,0.0,SL,0.0
52,2026-02-08 22:06:00,0.0,SL,0.0
53,2026-02-08 22:06:00,0.0,SL,0.0
54,2026-02-08 22:06:00,0.0,SL,0.0
55,2026-02-08 22:06:00,0.0,SL,0.0
56,2026-02-08 22:30:00,0.0005321428571428708,Partial TP (RR 1:1),0.053214285714287074
57,2026-02-08 22:34:00,0.0005321428571428708,Partial TP (RR 1:1),0.053214285714287074
56,2026-02-09 00:03:00,0.0,SL,0.0
57,2026-02-09 00:03:00,0.0,SL,0.0
58,2026-02-09 00:03:00,-0.00587214285714288,SL,-0.5872142857142879
59,2026-02-09 00:03:00,-0.007080714285714327,SL,-0.7080714285714327
60,2026-02-09 00:03:00,-0.007080714285714327,SL,-0.7080714285714327
63,2026-02-09 00:12:00,-0.007794285714285641,SL,-0.779428571428564
61,2026-02-09 01:24:00,-0.007794285714285641,SL,-0.779428571428564
62,2026-02-09 01:24:00,-0.007794285714285863,SL,-0.7794285714285862
64,2026-02-11 02:33:00,0.0006189285714285351,Partial TP (RR 1:1),0.0618928571428535
64,2026-02-11 04:19:00,0.00323785714285707,TP,0.323785714285707
65,2026-02-11 06:02:00,0.0009703571428572042,Partial TP (RR 1:1),0.09703571428572041
65,2026-02-11 09:13:00,0.0,SL,0.0
66,2026-02-11 13:30:00,-0.006275000000000029,SL,-0.6275000000000028
67,2026-02-11 13:30:00,-0.0054842857142856066,SL,-0.5484285714285606
68,2026-02-11 13:30:00,-0.0051885714285713185,SL,-0.5188571428571318
69,2026-02-12 01:11:00,0.0011889285714286055,Partial TP (RR 1:1),0.11889285714286055
69,2026-02-12 03:01:00,0.004377857142857211,TP,0.4377857142857211
71,2026-02-12 15:40:00,0.0015832142857142859,Partial TP (RR 1:1),0.15832142857142859
72,2026-02-12 16:25:00,0.001970000000000028,Partial TP (RR 1:1),0.1970000000000028
70,2026-02-12 16:27:00,0.0025078571428571736,Partial TP (RR 1:1),0.25078571428571733
70,2026-02-13 01:05:00,0.0,SL,0.0
72,2026-02-13 01:05:00,0.0,SL,0.0
73,2026-02-13 01:08:00,-0.005122142857142851,SL,-0.5122142857142851
74,2026-02-13 01:12:00,-0.005325714285714376,SL,-0.5325714285714376
75,2026-02-13 01:13:00,-0.00574999999999992,SL,-0.574999999999992
71,2026-02-13 01:28:00,0.0,SL,0.0
76,2026-02-13 13:30:00,0.0005857142857143014,Partial TP (RR 1:1),0.058571428571430134
76,2026-02-13 17:13:00,0.003171428571428603,TP,0.3171428571428603
77,2026-02-15 22:04:00,0.0015489285714285215,Partial TP (RR 1:1),0.15489285714285214
78,2026-02-15 22:04:00,0.0016260714285714082,Partial TP (RR 1:1),0.1626071428571408
78,2026-02-16 00:56:00,0.0,SL,0.0
77,2026-02-16 00:57:00,0.0,SL,0.0
79,2026-02-17 13:43:00,-0.005407142857142942,SL,-0.5407142857142941
80,2026-02-17 13:43:00,-0.00541357142857146,SL,-0.541357142857146
81,2026-02-20 07:53:00,0.0005964285714286097,Partial TP (RR 1:1),0.05964285714286097
83,2026-02-20 07:53:00,0.0005964285714286097,Partial TP (RR 1:1),0.05964285714286097
85,2026-02-20 07:53:00,0.0005964285714286097,Partial TP (RR 1:1),0.05964285714286097
87,2026-02-20 07:53:00,0.0005964285714286097,Partial TP (RR 1:1),0.05964285714286097
82,2026-02-20 07:54:00,0.0005964285714286097,Partial TP (RR 1:1),0.05964285714286097
84,2026-02-20 07:54:00,0.0005964285714286097,Partial TP (RR 1:1),0.05964285714286097
86,2026-02-20 07:54:00,0.0005964285714286097,Partial TP (RR 1:1),0.05964285714286097
88,2026-02-20 07:55:00,0.0005964285714286097,Partial TP (RR 1:1),0.05964285714286097
81,2026-02-20 09:01:00,0.0031928571428572194,TP,0.31928571428572194
83,2026-02-20 09:01:00,0.0031928571428572194,TP,0.31928571428572194
85,2026-02-20 09:01:00,0.0031928571428572194,TP,0.31928571428572194
87,2026-02-20 09:01:00,0.0031928571428572194,TP,0.31928571428572194
82,2026-02-20 09:02:00,0.0031928571428572194,TP,0.31928571428572194
84,2026-02-20 09:02:00,0.0031928571428572194,TP,0.31928571428572194
86,2026-02-20 09:02:00,0.0031928571428572194,TP,0.31928571428572194
92,2026-02-20 14:10:00,0.0007335714285713344,Partial TP (RR 1:1),0.07335714285713343
92,2026-02-20 15:01:00,0.0,SL,0.0
88,2026-02-20 15:12:00,0.0,SL,0.0
90,2026-02-20 15:13:00,-0.0065042857142856274,SL,-0.6504285714285627
91,2026-02-20 15:13:00,-0.0065042857142856274,SL,-0.6504285714285627
89,2026-02-20 15:15:00,-0.0065042857142856274,SL,-0.6504285714285627
94,2026-02-23 12:26:00,0.0008128571428571716,Partial TP (RR 1:1),0.08128571428571715
95,2026-02-23 12:26:00,0.0008128571428571716,Partial TP (RR 1:1),0.08128571428571715
96,2026-02-23 12:26:00,0.0008128571428571716,Partial TP (RR 1:1),0.08128571428571715
93,2026-02-23 12:27:00,0.0008128571428571716,Partial TP (RR 1:1),0.08128571428571715
93,2026-02-23 13:30:00,0.0,SL,0.0
94,2026-02-23 13:30:00,0.0,SL,0.0
95,2026-02-23 13:30:00,0.0,SL,0.0
96,2026-02-23 13:30:00,0.0,SL,0.0
101,2026-02-24 04:24:00,0.0006928571428571626,Partial TP (RR 1:1),0.06928571428571625
102,2026-02-24 04:24:00,0.0006928571428571626,Partial TP (RR 1:1),0.06928571428571625
105,2026-02-24 04:25:00,0.0006928571428571626,Partial TP (RR 1:1),0.06928571428571625
100,2026-02-24 04:27:00,0.0006928571428571626,Partial TP (RR 1:1),0.06928571428571625
103,2026-02-24 04:27:00,0.0006928571428571626,Partial TP (RR 1:1),0.06928571428571625
104,2026-02-24 04:27:00,0.0006928571428571626,Partial TP (RR 1:1),0.06928571428571625
106,2026-02-24 04:27:00,0.0006928571428571626,Partial TP (RR 1:1),0.06928571428571625
107,2026-02-24 04:27:00,0.0006928571428571626,Partial TP (RR 1:1),0.06928571428571625
98,2026-02-24 04:31:00,0.0006928571428571626,Partial TP (RR 1:1),0.06928571428571625
99,2026-02-24 04:31:00,0.0006928571428571626,Partial TP (RR 1:1),0.06928571428571625
97,2026-02-24 04:32:00,0.0006928571428571626,Partial TP (RR 1:1),0.06928571428571625
108,2026-02-24 04:32:00,0.0006928571428571626,Partial TP (RR 1:1),0.06928571428571625
108,2026-02-24 07:02:00,0.0,SL,0.0
101,2026-02-24 07:06:00,0.003385714285714325,TP,0.3385714285714325
102,2026-02-24 07:06:00,0.003385714285714325,TP,0.3385714285714325
105,2026-02-24 07:11:00,0.003385714285714325,TP,0.3385714285714325
97,2026-02-24 07:12:00,0.003385714285714325,TP,0.3385714285714325
98,2026-02-24 07:12:00,0.003385714285714325,TP,0.3385714285714325
99,2026-02-24 07:12:00,0.003385714285714325,TP,0.3385714285714325
100,2026-02-24 07:12:00,0.003385714285714325,TP,0.3385714285714325
103,2026-02-24 07:12:00,0.003385714285714325,TP,0.3385714285714325
104,2026-02-24 07:12:00,0.003385714285714325,TP,0.3385714285714325
106,2026-02-24 07:12:00,0.003385714285714325,TP,0.3385714285714325
107,2026-02-24 07:12:00,0.003385714285714325,TP,0.3385714285714325
128,2026-02-24 14:08:00,0.0006103571428571772,Partial TP (RR 1:1),0.06103571428571772
129,2026-02-24 14:17:00,0.0006103571428571772,Partial TP (RR 1:1),0.06103571428571772
130,2026-02-24 14:18:00,0.0006103571428571772,Partial TP (RR 1:1),0.06103571428571772
130,2026-02-24 15:48:00,0.0,SL,0.0
129,2026-02-24 16:07:00,0.0,SL,0.0
128,2026-02-24 16:09:00,0.0,SL,0.0
136,2026-02-24 16:21:00,-0.005430714285714176,SL,-0.5430714285714175
131,2026-02-24 16:28:00,-0.005430714285714176,SL,-0.5430714285714175
135,2026-02-24 16:44:00,-0.005430714285714176,SL,-0.5430714285714175
143,2026-02-24 16:44:00,-0.005535714285714198,SL,-0.5535714285714197
132,2026-02-24 16:46:00,-0.005430714285714176,SL,-0.5430714285714175
133,2026-02-24 16:46:00,-0.005430714285714176,SL,-0.5430714285714175
134,2026-02-24 16:46:00,-0.005430714285714176,SL,-0.5430714285714175
138,2026-02-24 16:47:00,-0.005535714285714198,SL,-0.5535714285714197
142,2026-02-24 16:47:00,-0.005535714285714198,SL,-0.5535714285714197
137,2026-02-24 16:52:00,-0.005535714285714198,SL,-0.5535714285714197
139,2026-02-24 16:53:00,-0.005535714285714198,SL,-0.5535714285714197
140,2026-02-24 16:53:00,-0.005535714285714198,SL,-0.5535714285714197
141,2026-02-24 16:53:00,-0.005535714285714198,SL,-0.5535714285714197
119,2026-02-25 02:34:00,-0.0075735714285714,SL,-0.75735714285714
120,2026-02-25 02:34:00,-0.0075735714285714,SL,-0.75735714285714
121,2026-02-25 02:34:00,-0.008014999999999882,SL,-0.8014999999999881
122,2026-02-25 02:34:00,-0.008014999999999882,SL,-0.8014999999999881
144,2026-02-25 02:34:00,-0.006094999999999738,SL,-0.6094999999999737
145,2026-02-25 02:34:00,-0.006094999999999738,SL,-0.6094999999999737
146,2026-02-25 02:34:00,-0.00609499999999996,SL,-0.6094999999999959
147,2026-02-25 02:34:00,-0.006094999999999738,SL,-0.6094999999999737
148,2026-02-25 02:34:00,-0.006094999999999738,SL,-0.6094999999999737
149,2026-02-25 02:34:00,-0.006270714285714128,SL,-0.6270714285714127
152,2026-02-25 02:34:00,-0.006270714285714128,SL,-0.6270714285714127
153,2026-02-25 02:34:00,-0.006270714285714128,SL,-0.6270714285714127
154,2026-02-25 02:34:00,-0.006270714285714128,SL,-0.6270714285714127
109,2026-02-25 02:35:00,-0.007072142857142747,SL,-0.7072142857142747
118,2026-02-25 02:35:00,-0.007072142857142747,SL,-0.7072142857142747
150,2026-02-25 02:35:00,-0.006270714285714128,SL,-0.6270714285714127
151,2026-02-25 02:35:00,-0.006270714285714128,SL,-0.6270714285714127
164,2026-02-25 02:35:00,-0.00507071428571426,SL,-0.507071428571426
110,2026-02-25 03:08:00,-0.007072142857142747,SL,-0.7072142857142747
114,2026-02-25 03:08:00,-0.007072142857142747,SL,-0.7072142857142747
115,2026-02-25 03:08:00,-0.007072142857142747,SL,-0.7072142857142747
116,2026-02-25 03:08:00,-0.007072142857142747,SL,-0.7072142857142747
117,2026-02-25 03:08:00,-0.007072142857142747,SL,-0.7072142857142747
160,2026-02-25 03:08:00,-0.00507071428571426,SL,-0.507071428571426
162,2026-02-25 03:08:00,-0.00507071428571426,SL,-0.507071428571426
163,2026-02-25 03:08:00,-0.00507071428571426,SL,-0.507071428571426
157,2026-02-25 03:26:00,0.0010817857142856333,Partial TP (RR 1:1),0.10817857142856332
158,2026-02-25 03:26:00,0.0010817857142856333,Partial TP (RR 1:1),0.10817857142856332
161,2026-02-25 03:26:00,0.00053535714285713,Partial TP (RR 1:1),0.05353571428571299
165,2026-02-25 03:26:00,0.001734285714285689,Partial TP (RR 1:1),0.1734285714285689
156,2026-02-25 03:27:00,0.0010817857142856333,Partial TP (RR 1:1),0.10817857142856332
156,2026-02-25 05:55:00,0.0,SL,0.0
157,2026-02-25 05:55:00,0.0,SL,0.0
158,2026-02-25 05:55:00,0.0,SL,0.0
161,2026-02-25 05:55:00,0.0,SL,0.0
155,2026-02-25 08:13:00,0.0010817857142856333,Partial TP (RR 1:1),0.10817857142856332
159,2026-02-25 08:13:00,0.0010817857142856333,Partial TP (RR 1:1),0.10817857142856332
125,2026-02-25 08:57:00,0.0015692857142857184,Partial TP (RR 1:1),0.15692857142857183
123,2026-02-25 08:59:00,0.0015692857142857184,Partial TP (RR 1:1),0.15692857142857183
124,2026-02-25 08:59:00,0.0015692857142857184,Partial TP (RR 1:1),0.15692857142857183
126,2026-02-25 08:59:00,0.0015692857142857184,Partial TP (RR 1:1),0.15692857142857183
111,2026-02-25 09:00:00,0.0015360714285713737,Partial TP (RR 1:1),0.15360714285713736
112,2026-02-25 09:00:00,0.0015360714285713737,Partial TP (RR 1:1),0.15360714285713736
113,2026-02-25 09:00:00,0.0015360714285713737,Partial TP (RR 1:1),0.15360714285713736
127,2026-02-25 09:00:00,0.0015692857142857184,Partial TP (RR 1:1),0.15692857142857183
155,2026-02-25 09:16:00,0.004163571428571267,TP,0.41635714285712666
159,2026-02-25 09:16:00,0.004163571428571267,TP,0.41635714285712666
165,2026-02-25 10:30:00,0.005980000000000096,TP,0.5980000000000096
125,2026-02-25 11:00:00,0.005138571428571437,TP,0.5138571428571437
124,2026-02-25 11:23:00,0.005138571428571437,TP,0.5138571428571437
123,2026-02-25 11:24:00,0.005138571428571437,TP,0.5138571428571437
126,2026-02-25 11:24:00,0.005138571428571437,TP,0.5138571428571437
167,2026-02-26 00:46:00,-0.0068878571428569995,SL,-0.6887857142856999
171,2026-02-26 01:03:00,-0.0068878571428569995,SL,-0.6887857142856999
166,2026-02-26 01:24:00,-0.0068878571428569995,SL,-0.6887857142856999
168,2026-02-26 01:24:00,-0.0068878571428569995,SL,-0.6887857142856999
170,2026-02-26 01:24:00,-0.0068878571428569995,SL,-0.6887857142856999
111,2026-02-26 01:57:00,0.0,SL,0.0
169,2026-02-26 01:57:00,-0.0068878571428569995,SL,-0.6887857142856999
112,2026-02-26 01:58:00,0.0,SL,0.0
113,2026-02-26 01:58:00,0.0,SL,0.0
127,2026-02-26 02:00:00,0.0,SL,0.0
