entry_time,direction,entry_price,tp,sl,status,exit_time,exit_price,pnl
2026-01-09 14:14:00,LONG,1.58918,1.6097550000000005,1.573065,CLOSED,2026-01-10 14:14:00,,
2026-01-09 14:24:00,LONG,1.58823,1.6045353571428573,1.5729689285714286,CLOSED,2026-01-10 14:24:00,,
2026-01-14 12:24:00,LONG,1.59621,1.6143082142857144,1.580590357142857,CLOSED,2026-01-15 12:24:00,1.5854,-108.09999999999987
2026-01-14 14:29:00,SHORT,1.57247,1.5564057142857144,1.5876828571428572,CLOSED,2026-01-15 13:39:00,1.5877,-152.29999999999853
2026-01-23 07:49:00,SHORT,1.57136,1.5189867857142865,1.5938346428571428,CLOSED,2026-01-24 07:49:00,,
2026-01-23 07:54:00,LONG,1.59151,1.6331832142857134,1.5711753571428573,CLOSED,2026-01-23 17:13:00,1.57036,-211.50000000000003
2026-01-23 07:59:00,SHORT,1.57386,1.5339867857142861,1.5938346428571428,CLOSED,2026-01-24 07:59:00,,
2026-01-23 08:04:00,LONG,1.59343,1.6372228571428569,1.5726714285714285,CLOSED,2026-01-23 17:12:00,1.57161,-218.1999999999995
2026-01-23 08:14:00,LONG,1.59352,1.6377628571428577,1.5726714285714285,CLOSED,2026-01-23 17:12:00,1.57161,-219.10000000000096
2026-01-23 08:49:00,SHORT,1.57172,1.5566896428571422,1.5867260714285716,CLOSED,2026-01-23 21:59:00,1.55611,156.09999999999903
2026-01-23 08:59:00,SHORT,1.57135,1.5544696428571423,1.5867260714285716,CLOSED,2026-01-24 08:59:00,,
2026-01-23 09:09:00,SHORT,1.5694299999999999,1.552287142857142,1.5848585714285714,CLOSED,2026-01-24 09:09:00,,
2026-01-23 16:39:00,SHORT,1.56573,1.539576428571429,1.5829607142857143,CLOSED,2026-01-24 16:39:00,,
2026-01-23 17:19:00,SHORT,1.55881,1.5261814285714288,1.5773357142857143,CLOSED,2026-01-24 17:19:00,,
2026-01-23 17:29:00,SHORT,1.55615,1.5102214285714282,1.5773357142857143,CLOSED,2026-01-24 17:29:00,,
2026-01-23 17:39:00,SHORT,1.55642,1.5355717857142852,1.5725896428571429,CLOSED,2026-01-24 17:39:00,,
2026-01-23 17:49:00,SHORT,1.55481,1.5362796428571426,1.5705160714285715,CLOSED,2026-01-24 17:49:00,,
2026-01-23 17:59:00,SHORT,1.55362,1.5291396428571424,1.5705160714285715,CLOSED,2026-01-24 17:59:00,,
2026-01-23 18:29:00,SHORT,1.55035,1.5225535714285716,1.5679092857142856,CLOSED,2026-01-24 18:29:00,,
2026-01-23 18:39:00,SHORT,1.55136,1.5273689285714294,1.5681582142857142,CLOSED,2026-01-24 18:39:00,,
2026-01-23 19:24:00,LONG,1.57227,1.5886450000000008,1.556995,CLOSED,2026-01-23 19:53:00,1.55693,-153.4000000000013
2026-01-25 22:09:00,SHORT,1.54013,1.503671071428571,1.5594217857142858,CLOSED,2026-01-26 22:09:00,1.54144,-13.099999999999223
2026-01-25 22:24:00,LONG,1.56091,1.5811546428571435,1.5448610714285713,CLOSED,2026-01-25 22:43:00,1.54394,-169.6999999999993
2026-01-25 22:39:00,SHORT,1.53708,1.5159978571428572,1.5532964285714286,CLOSED,2026-01-26 00:02:00,1.55331,-162.29999999999967
2026-01-25 22:49:00,SHORT,1.53284,1.4955632142857147,1.552295357142857,CLOSED,2026-01-25 23:48:00,1.55275,-199.10000000000093
2026-01-25 22:59:00,SHORT,1.53518,1.5096032142857148,1.552295357142857,CLOSED,2026-01-25 23:48:00,1.55275,-175.70000000000084
2026-01-25 23:04:00,LONG,1.55789,1.5839453571428568,1.5406789285714286,CLOSED,2026-01-26 02:13:00,1.54032,-175.70000000000084
2026-01-25 23:14:00,LONG,1.55587,1.5718253571428573,1.5406789285714286,CLOSED,2026-01-26 02:13:00,1.54032,-155.50000000000176
