entry_time,direction,entry_price,tp,sl,exit_time,exit_price,pnl
2026-02-02 05:04:00,SHORT,1.54892,1.5378664285714292,1.5511307142857143,2026-02-02 13:14:00,1.5511307142857143,-0.002310714285714177
2026-02-02 06:03:00,SHORT,1.54941,1.5389599999999992,1.5515,2026-02-02 13:25:00,1.5515,-0.002190000000000147
2026-02-02 08:23:00,SHORT,1.5495,1.5347750000000013,1.5524449999999999,2026-02-02 13:32:00,1.5524449999999999,-0.003044999999999753
2026-02-02 14:06:00,LONG,1.55152,1.5582200000000006,1.55018,2026-02-03 09:47:00,1.5582200000000006,0.006600000000000594
2026-02-02 20:56:00,LONG,1.55544,1.5609364285714276,1.5543407142857144,2026-02-02 23:57:00,1.5543407142857144,-0.001199285714285525
2026-02-02 22:00:00,LONG,1.55565,1.5593178571428572,1.5549164285714285,2026-02-02 23:37:00,1.5549164285714285,-0.0008335714285714446
2026-02-02 23:32:00,LONG,1.55512,1.5591735714285717,1.5543092857142857,2026-02-02 23:57:00,1.5543092857142857,-0.0009107142857143313
2026-02-02 23:57:00,LONG,1.55412,1.557427142857143,1.5534585714285714,2026-02-03 04:27:00,1.5534585714285714,-0.0007614285714285906
2026-02-03 01:11:00,LONG,1.55497,1.5637164285714278,1.5532207142857144,2026-02-03 04:30:00,1.5532207142857144,-0.0018492857142855645
2026-02-03 02:17:00,LONG,1.55426,1.5616385714285712,1.5527842857142857,2026-02-04 01:43:00,1.5616385714285712,0.007278571428571234
2026-02-03 05:30:00,LONG,1.55402,1.561037857142857,1.5526164285714286,2026-02-04 01:04:00,1.561037857142857,0.0069178571428569645
2026-02-03 06:00:00,LONG,1.55397,1.558773571428571,1.5530092857142859,2026-02-03 10:00:00,1.558773571428571,0.004703571428571018
2026-02-03 07:42:00,LONG,1.55312,1.5576950000000012,1.5522049999999998,2026-02-03 09:46:00,1.5576950000000012,0.004475000000001106
2026-02-03 13:46:00,LONG,1.5585,1.5632071428571432,1.5575585714285713,2026-02-03 15:48:00,1.5575585714285713,-0.0010414285714286486
2026-02-03 14:46:00,LONG,1.55831,1.5645564285714293,1.5570607142857142,2026-02-03 15:55:00,1.5570607142857142,-0.0013492857142858416
2026-02-03 16:17:00,LONG,1.5572,1.5643071428571422,1.5557785714285715,2026-02-03 17:16:00,1.5557785714285715,-0.0015214285714284625
2026-02-03 17:16:00,LONG,1.55561,1.5629064285714271,1.5541507142857145,2026-02-04 02:56:00,1.5629064285714271,0.0071964285714272045
2026-02-03 18:55:00,LONG,1.55622,1.561995,1.555065,2026-02-04 02:30:00,1.561995,0.005675000000000085
2026-02-03 20:37:00,LONG,1.55716,1.5623742857142868,1.5561171428571428,2026-02-04 02:48:00,1.5623742857142868,0.005114285714286726
2026-02-03 22:04:00,LONG,1.55722,1.5646807142857142,1.5557278571428572,2026-02-04 08:20:00,1.5646807142857142,0.007360714285714154
2026-02-03 23:00:00,LONG,1.55704,1.5607435714285716,1.5562992857142857,2026-02-04 01:01:00,1.5607435714285716,0.003603571428571584
2026-02-03 23:47:00,LONG,1.55763,1.5608800000000014,1.5569799999999998,2026-02-04 01:02:00,1.5608800000000014,0.0031500000000013076
2026-02-04 00:18:00,LONG,1.55858,1.5633657142857145,1.5576228571428572,2026-02-04 03:19:00,1.5633657142857145,0.004685714285714393
2026-02-04 01:15:00,LONG,1.56065,1.5656250000000005,1.559655,2026-02-04 09:36:00,1.5656250000000005,0.0048750000000003955
2026-02-04 01:51:00,LONG,1.56101,1.565720714285714,1.5600678571428572,2026-02-04 09:37:00,1.565720714285714,0.0046107142857139015
2026-02-04 06:35:00,LONG,1.56239,1.5660650000000007,1.5616549999999998,2026-02-04 09:46:00,1.5660650000000007,0.003575000000000761
2026-02-04 07:00:00,LONG,1.56338,1.5677871428571424,1.5624985714285715,2026-02-04 10:34:00,1.5677871428571424,0.004307142857142387
2026-02-04 07:23:00,LONG,1.56369,1.5684364285714283,1.5627407142857144,2026-02-04 11:17:00,1.5684364285714283,0.0046464285714282625
2026-02-04 10:45:00,LONG,1.56711,1.5711885714285707,1.5662942857142859,2026-02-04 12:54:00,1.5662942857142859,-0.000915714285714142
2026-02-04 13:16:00,LONG,1.56542,1.5717592857142852,1.564152142857143,2026-02-04 14:02:00,1.564152142857143,-0.001367857142857043
2026-02-04 14:01:00,LONG,1.56438,1.5707978571428587,1.5630964285714284,2026-02-05 07:16:00,1.5707978571428587,0.006317857142858585
2026-02-04 14:33:00,LONG,1.56486,1.5711814285714274,1.5635957142857144,2026-02-04 15:00:00,1.5635957142857144,-0.0013642857142854958
2026-02-04 15:00:00,LONG,1.56355,1.569907142857143,1.5622785714285714,2026-02-05 06:02:00,1.569907142857143,0.00625714285714295
2026-02-04 22:00:00,LONG,1.56766,1.5718564285714292,1.5668207142857142,2026-02-05 07:54:00,1.5718564285714292,0.0040964285714291
2026-02-04 22:48:00,LONG,1.56795,1.572414285714285,1.567057142857143,2026-02-05 03:36:00,1.567057142857143,-0.0009928571428570287
2026-02-05 00:54:00,LONG,1.56772,1.5748628571428578,1.5662914285714284,2026-02-05 13:36:00,1.5662914285714284,-0.0015285714285715568
2026-02-05 01:30:00,LONG,1.5691,1.5741571428571433,1.5680885714285713,2026-02-05 02:20:00,1.5680885714285713,-0.001111428571428663
2026-02-05 02:32:00,LONG,1.5681,1.5742500000000004,1.56687,2026-02-05 03:36:00,1.56687,-0.0013300000000000644
2026-02-05 03:35:00,LONG,1.56737,1.5751878571428566,1.5658064285714286,2026-02-05 13:36:00,1.5658064285714286,-0.001663571428571331
2026-02-05 06:06:00,LONG,1.56953,1.5783300000000011,1.5677699999999999,2026-02-05 13:19:00,1.5677699999999999,-0.0018600000000002059
2026-02-05 06:18:00,LONG,1.56868,1.5736300000000003,1.56769,2026-02-05 13:29:00,1.56769,-0.0010900000000000464
2026-02-05 07:01:00,LONG,1.56963,1.5764550000000004,1.568265,2026-02-05 13:11:00,1.568265,-0.0014650000000000607
2026-02-05 07:40:00,LONG,1.5709,1.5784857142857138,1.5693828571428572,2026-02-05 12:46:00,1.5693828571428572,-0.0016171428571427726
2026-02-05 08:34:00,LONG,1.57015,1.5763249999999993,1.568915,2026-02-05 12:47:00,1.568915,-0.0013349999999998751
2026-02-05 12:46:00,LONG,1.5691,1.5763821428571423,1.5676435714285715,2026-02-05 13:29:00,1.5676435714285715,-0.0015564285714284698
2026-02-05 13:36:00,LONG,1.56608,1.575701428571428,1.5641557142857143,2026-02-08 22:01:00,1.575701428571428,0.009521428571428004
2026-02-05 14:36:00,LONG,1.56758,1.575987142857143,1.5658985714285714,2026-02-05 15:01:00,1.5658985714285714,-0.0017814285714286115
2026-02-05 15:00:00,LONG,1.56605,1.5746749999999998,1.564325,2026-02-08 22:00:00,1.5746749999999998,0.008524999999999883
2026-02-05 15:31:00,LONG,1.56638,1.5793550000000007,1.563785,2026-02-09 01:31:00,1.563785,-0.002695000000000125
2026-02-05 19:30:00,LONG,1.56829,1.574268571428572,1.5670942857142856,2026-02-06 00:01:00,1.5670942857142856,-0.001295714285714411
2026-02-05 21:30:00,LONG,1.57062,1.5749878571428573,1.5697464285714284,2026-02-05 22:04:00,1.5697464285714284,-0.0009735714285714736
2026-02-05 23:01:00,LONG,1.56995,1.5756250000000005,1.5688149999999998,2026-02-05 23:40:00,1.5688149999999998,-0.0012350000000001082
2026-02-05 23:53:00,LONG,1.56748,1.573672857142857,1.5662414285714286,2026-02-06 00:02:00,1.5662414285714286,-0.0013385714285714223
2026-02-06 00:02:00,LONG,1.56623,1.5726514285714281,1.5649457142857144,2026-02-06 21:54:00,1.5726514285714281,0.006321428571428134
2026-02-06 00:16:00,LONG,1.56618,1.5717192857142854,1.5650721428571428,2026-02-06 21:35:00,1.5717192857142854,0.005439285714285524
2026-02-06 01:47:00,LONG,1.566,1.5752964285714293,1.5641407142857142,2026-02-08 22:00:00,1.5752964285714293,0.009196428571429206
2026-02-06 05:45:00,LONG,1.5672,1.5722964285714272,1.5661807142857145,2026-02-06 21:53:00,1.5722964285714272,0.004996428571427225
2026-02-06 12:17:00,LONG,1.57016,1.5754350000000001,1.569105,2026-02-06 13:52:00,1.569105,-0.0011550000000000282
2026-02-06 13:01:00,LONG,1.5704,1.5746535714285719,1.5695492857142856,2026-02-06 13:52:00,1.5695492857142856,-0.0009507142857143713
2026-02-06 16:45:00,LONG,1.57078,1.5788692857142868,1.5691621428571427,2026-02-08 22:06:00,1.5691621428571427,-0.0017178571428573374
2026-02-06 20:00:00,LONG,1.57082,1.5739700000000008,1.57019,2026-02-08 22:00:00,1.5739700000000008,0.0030500000000006524
2026-02-06 21:16:00,LONG,1.57127,1.5747842857142855,1.5705671428571428,2026-02-08 22:00:00,1.5747842857142855,0.003414285714285581
2026-02-08 22:06:00,LONG,1.56925,1.5819071428571432,1.5667185714285714,2026-02-09 00:12:00,1.5667185714285714,-0.0026314285714286287
2026-02-08 22:55:00,LONG,1.57402,1.5850235714285716,1.5718192857142856,2026-02-08 23:49:00,1.5718192857142856,-0.0023007142857143334
2026-02-08 23:32:00,LONG,1.57388,1.5857978571428568,1.5714964285714286,2026-02-08 23:49:00,1.5714964285714286,-0.0024835714285713737
2026-02-08 23:49:00,LONG,1.57176,1.5861171428571432,1.5688885714285714,2026-02-09 00:03:00,1.5688885714285714,-0.0029714285714286357
2026-02-09 00:12:00,LONG,1.56712,1.581602142857144,1.5642235714285713,2026-02-09 01:30:00,1.5642235714285713,-0.0029964285714287994
2026-02-09 01:31:00,LONG,1.56447,1.5892878571428581,1.5595064285714284,2026-02-09 13:54:00,1.5595064285714284,-0.005063571428571623
2026-02-09 05:24:00,SHORT,1.56655,1.557685714285715,1.5683228571428571,2026-02-09 14:08:00,1.557685714285715,0.008764285714285103
2026-02-09 07:53:00,SHORT,1.56643,1.5565799999999999,1.5684,2026-02-09 14:22:00,1.5565799999999999,0.009750000000000137
2026-02-09 14:34:00,SHORT,1.55688,1.546515714285714,1.5589528571428573,2026-02-09 16:03:00,1.5589528571428573,-0.0021728571428572094
2026-02-09 14:49:00,SHORT,1.55712,1.5454485714285708,1.559454285714286,2026-02-09 16:05:00,1.559454285714286,-0.002434285714285844
2026-02-09 22:06:00,SHORT,1.55963,1.5506049999999998,1.5614350000000001,2026-02-09 23:50:00,1.5614350000000001,-0.0019050000000000566
2026-02-09 22:35:00,SHORT,1.55845,1.5501178571428573,1.5601164285714284,2026-02-09 23:22:00,1.5601164285714284,-0.0017664285714285132
2026-02-09 22:46:00,SHORT,1.5591,1.5529821428571433,1.5603235714285713,2026-02-09 23:23:00,1.5603235714285713,-0.001323571428571324
2026-02-10 00:33:00,SHORT,1.56251,1.5546671428571432,1.5640785714285714,2026-02-10 02:48:00,1.5546671428571432,0.007742857142856818
2026-02-10 02:18:00,SHORT,1.55793,1.548255000000001,1.5598649999999998,2026-02-10 13:35:00,1.548255000000001,0.00957499999999899
