entry_time,direction,entry_price,tp,sl,status,exit_time,exit_price,pnl
2026-01-02 08:17:00,LONG,1.57957,1.5708785714285713,1.5692428571428572,CLOSED,2026-01-02 08:34:00,1.56922,-103.4999999999986
2026-01-02 09:21:00,LONG,1.57791,1.5693314285714284,1.5675546428571427,CLOSED,2026-01-02 11:54:00,1.56936,-85.49999999999835
2026-01-02 10:03:00,LONG,1.57907,1.5705842857142858,1.5686914285714284,CLOSED,2026-01-02 10:20:00,1.56869,-103.80000000000055
2026-01-02 10:18:00,LONG,1.57888,1.5705114285714288,1.5684721428571429,CLOSED,2026-01-02 10:22:00,1.56836,-105.20000000000084
2026-01-02 10:34:00,LONG,1.5785500000000001,1.5701314285714287,1.568154642857143,CLOSED,2026-01-02 14:49:00,1.56811,-104.40000000000227
2026-01-02 10:53:00,LONG,1.57852,1.570102857142857,1.5681242857142856,CLOSED,2026-01-02 14:49:00,1.56811,-104.1000000000003
2026-01-05 13:40:00,SHORT,1.55955,1.5674457142857143,1.5700760714285715,CLOSED,2026-01-05 14:10:00,1.56737,-78.19999999999938
2026-01-05 14:31:00,SHORT,1.55772,1.5654571428571429,1.5682857142857143,CLOSED,2026-01-05 14:37:00,1.56831,-105.900000000001
2026-01-05 14:46:00,SHORT,1.55773,1.565437142857143,1.5683032142857143,CLOSED,2026-01-05 15:31:00,1.56528,-75.49999999999946
2026-01-05 15:49:00,SHORT,1.55579,1.562987142857143,1.5664907142857143,CLOSED,2026-01-05 15:54:00,1.5666,-108.09999999999987
2026-01-05 16:55:00,SHORT,1.55347,1.5609899999999999,1.56409,CLOSED,2026-01-05 21:26:00,1.5641,-106.30000000000139
2026-01-05 18:52:00,SHORT,1.55236,1.5603714285714285,1.562857142857143,CLOSED,2026-01-05 20:48:00,1.56286,-104.99999999999955
2026-01-05 19:17:00,SHORT,1.55165,1.5599914285714285,1.5620646428571427,CLOSED,2026-01-05 19:53:00,1.56226,-106.10000000000008
2026-01-06 09:31:00,SHORT,1.55388,1.5616885714285713,1.5644278571428571,CLOSED,2026-01-06 09:34:00,1.56446,-105.80000000000034
2026-01-06 11:49:00,SHORT,1.55446,1.56274,1.56489,CLOSED,2026-01-06 12:56:00,1.5651,-106.39999999999984
2026-01-06 13:01:00,SHORT,1.55523,1.5633985714285712,1.565687857142857,CLOSED,2026-01-06 14:01:00,1.56318,-79.50000000000124
2026-01-06 13:46:00,SHORT,1.55405,1.5622142857142856,1.5645089285714286,CLOSED,2026-01-06 14:41:00,1.56457,-105.20000000000084
2026-01-06 14:31:00,SHORT,1.55417,1.562212857142857,1.5646592857142858,CLOSED,2026-01-06 15:02:00,1.56485,-106.80000000000022
2026-01-06 15:36:00,SHORT,1.55669,1.5645342857142854,1.5672289285714285,CLOSED,2026-01-06 16:51:00,1.56724,-105.5000000000006
2026-01-07 08:02:00,SHORT,1.55498,1.5633700000000001,1.5653825000000001,CLOSED,2026-01-07 08:32:00,1.5654,-104.19999999999874
2026-01-07 09:09:00,SHORT,1.55546,1.5639157142857143,1.5658460714285716,CLOSED,2026-01-07 13:42:00,1.56378,-83.19999999999882
2026-01-07 09:40:00,SHORT,1.55479,1.563252857142857,1.5651742857142856,CLOSED,2026-01-07 10:58:00,1.56521,-104.20000000000095
2026-01-07 09:57:00,SHORT,1.55492,1.5634400000000002,1.56529,CLOSED,2026-01-07 11:01:00,1.56542,-104.99999999999955
2026-01-07 10:32:00,SHORT,1.55497,1.56355,1.565325,CLOSED,2026-01-07 11:01:00,1.56542,-104.50000000000071
2026-01-07 11:09:00,SHORT,1.55559,1.5642242857142858,1.5659314285714285,CLOSED,2026-01-07 13:18:00,1.5642,-86.10000000000007
2026-01-07 17:31:00,LONG,1.57606,1.5683485714285714,1.5654878571428572,CLOSED,2026-01-08 01:29:00,1.56837,-76.89999999999975
2026-01-07 18:06:00,LONG,1.57612,1.5683671428571428,1.5655582142857143,CLOSED,2026-01-08 01:29:00,1.56837,-77.49999999999923
2026-01-07 18:43:00,LONG,1.57658,1.5683357142857144,1.5661410714285715,CLOSED,2026-01-08 01:29:00,1.56837,-82.1000000000005
2026-01-07 19:38:00,LONG,1.57741,1.5686842857142858,1.5670914285714286,CLOSED,2026-01-07 22:09:00,1.56705,-103.59999999999926
2026-01-07 19:53:00,LONG,1.57743,1.5686414285714287,1.567127142857143,CLOSED,2026-01-07 22:09:00,1.56705,-103.80000000000055
2026-01-07 20:47:00,LONG,1.57764,1.5685371428571429,1.5674157142857141,CLOSED,2026-01-07 22:00:00,1.56734,-102.99999999999976
2026-01-08 12:12:00,LONG,1.57755,1.56851,1.56731,CLOSED,2026-01-08 12:26:00,1.56731,-102.40000000000026
2026-01-08 12:38:00,LONG,1.57706,1.5679842857142856,1.5668289285714285,CLOSED,2026-01-08 13:21:00,1.56675,-103.09999999999819
2026-01-08 13:02:00,LONG,1.577,1.5679185714285715,1.566770357142857,CLOSED,2026-01-08 13:21:00,1.56675,-102.4999999999987
2026-01-08 13:23:00,LONG,1.57669,1.5676014285714286,1.5664621428571428,CLOSED,2026-01-08 13:32:00,1.56786,-88.29999999999893
2026-01-08 14:27:00,LONG,1.58002,1.5713142857142857,1.5696964285714285,CLOSED,2026-01-08 15:18:00,1.56966,-103.59999999999926
2026-01-08 15:34:00,LONG,1.57969,1.5713114285714287,1.569284642857143,CLOSED,2026-01-08 15:49:00,1.56906,-106.30000000000139
2026-01-08 16:17:00,LONG,1.57925,1.5710714285714285,1.5687946428571429,CLOSED,2026-01-08 16:40:00,1.5687,-105.5000000000006
2026-01-08 17:20:00,LONG,1.57785,1.5695314285714284,1.5674296428571428,CLOSED,2026-01-08 19:30:00,1.56954,-83.10000000000039
2026-01-08 18:16:00,LONG,1.57842,1.569962857142857,1.5680342857142857,CLOSED,2026-01-08 22:00:00,1.56792,-104.99999999999955
2026-01-08 19:36:00,LONG,1.57949,1.5706814285714286,1.569192142857143,CLOSED,2026-01-08 20:34:00,1.56916,-103.2999999999995
2026-01-08 19:52:00,LONG,1.57965,1.570757142857143,1.5693732142857142,CLOSED,2026-01-08 20:30:00,1.56928,-103.6999999999999
2026-01-08 20:32:00,LONG,1.57927,1.5702271428571428,1.5690307142857143,CLOSED,2026-01-08 21:29:00,1.56892,-103.4999999999986
2026-01-09 08:20:00,LONG,1.58583,1.57732,1.5754575,CLOSED,2026-01-09 08:23:00,1.57545,-103.80000000000055
2026-01-09 08:50:00,LONG,1.58628,1.5777914285714285,1.5759021428571427,CLOSED,2026-01-09 09:10:00,1.57585,-104.29999999999939
2026-01-09 09:05:00,LONG,1.58632,1.5778228571428572,1.5759442857142856,CLOSED,2026-01-09 09:10:00,1.57585,-104.69999999999979
2026-01-09 09:33:00,LONG,1.5864800000000001,1.5779857142857145,1.5761035714285716,CLOSED,2026-01-09 11:33:00,1.57609,-103.90000000000121
2026-01-09 11:12:00,LONG,1.58645,1.5778114285714286,1.5761096428571428,CLOSED,2026-01-09 11:33:00,1.57609,-103.59999999999926
2026-01-09 12:04:00,LONG,1.58575,1.5767957142857143,1.5754885714285713,CLOSED,2026-01-09 12:31:00,1.57691,-88.3999999999996
2026-01-09 14:16:00,LONG,1.58889,1.5817342857142855,1.5781789285714285,CLOSED,2026-01-09 14:21:00,1.57793,-109.59999999999859
2026-01-09 16:50:00,LONG,1.59064,1.5847014285714285,1.579624642857143,CLOSED,2026-01-09 18:20:00,1.57961,-110.30000000000095
2026-01-09 17:35:00,LONG,1.59012,1.5828057142857141,1.5794485714285713,CLOSED,2026-01-09 18:33:00,1.57943,-106.90000000000089
