entry_time,exit_time,direction,tf,entry_price,exit_price,sl_dist,tp_dist,pnl,type,half_done
2024-08-01 14:00:00+00:00,2024-08-01 16:00:00+00:00,short,1h,150.488,149.89,67.08750942016883,167.71877355042207,63.443754710085074,EXPIRE_HALF,True
2024-08-01 15:00:00+00:00,2024-08-01 16:00:00+00:00,short,1h,150.00300000000001,149.89,67.08750942016883,167.71877355042207,11.300000000002797,EXPIRE,False
2024-08-01 17:00:00+00:00,2024-08-01 20:00:00+00:00,short,1h,149.852,149.361,61.69450816414629,154.2362704103657,49.10000000000139,EXPIRE,False
2024-08-02 04:00:00+00:00,2024-08-02 08:00:00+00:00,short,1h,149.436,149.066,55.0334750210698,137.5836875526745,46.01673751053512,EXPIRE_HALF,True
2024-08-02 05:00:00+00:00,2024-08-02 08:00:00+00:00,short,1h,149.21,149.066,52.79967835159379,131.99919587898447,33.59983917579717,EXPIRE_HALF,True
2024-08-02 06:00:00+00:00,2024-08-02 08:00:00+00:00,short,1h,148.875,149.066,52.79967835159379,131.99919587898447,-19.10000000000025,EXPIRE,False
2024-08-02 07:00:00+00:00,2024-08-02 08:00:00+00:00,short,1h,148.80700000000002,149.066,52.79967835159379,131.99919587898447,-25.899999999998613,EXPIRE,False
2024-08-02 09:00:00+00:00,2024-08-02 12:00:00+00:00,short,1h,149.026,147.80200696904882,48.95972123804792,122.39930309511979,85.67951216658386,HALF_TP,True
2024-08-02 13:00:00+00:00,2024-08-02 13:01:00+00:00,short,1h,147.39600000000002,147.96421091739643,56.821091739641574,142.05272934910394,-56.821091739641574,SL,False
2024-08-05 15:00:00+00:00,2024-08-05 15:01:00+00:00,short,1h,142.61100000000002,143.25568895059132,64.46889505912948,161.17223764782372,-64.46889505912948,SL,False
2024-08-05 18:00:00+00:00,2024-08-05 20:00:00+00:00,short,1h,143.972,144.173,63.84637571791224,159.6159392947806,-20.09999999999934,EXPIRE,False
2024-08-05 19:00:00+00:00,2024-08-05 20:00:00+00:00,short,1h,143.406,144.04446375717913,63.84637571791224,159.6159392947806,-63.84637571791224,SL,False
2024-08-05 22:00:00+00:00,2024-08-05 22:01:00+00:00,short,1h,144.05,144.7207752562219,67.0775256221906,167.6938140554765,-67.0775256221906,SL,False
2024-08-06 01:00:00+00:00,2024-08-06 03:00:00+00:00,short,1h,145.0,145.0,69.13118887256525,172.82797218141312,34.56559443628262,SL_AFTER_HALF,True
2024-08-06 07:00:00+00:00,2024-08-06 08:00:00+00:00,short,1h,145.59300000000002,144.914,66.71903035622313,166.79757589055782,67.30951517811309,EXPIRE_HALF,True
2024-08-06 08:00:00+00:00,2024-09-01 20:00:00+00:00,short,1h,145.252,145.15,66.71903035622313,166.79757589055782,38.45951517811176,EXPIRE_HALF,True
2024-09-02 00:00:00+00:00,2024-09-02 04:00:00+00:00,short,1h,146.358,145.93,62.92158280089638,157.30395700224096,42.79999999999973,EXPIRE,False
2024-09-02 01:00:00+00:00,2024-09-02 04:00:00+00:00,short,1h,146.15,145.93,58.356038427443444,145.8900960686086,21.999999999999886,EXPIRE,False
2024-09-02 03:00:00+00:00,2024-09-02 04:00:00+00:00,short,1h,145.929,145.93,58.356038427443444,145.8900960686086,-0.10000000000047748,EXPIRE,False
2024-09-02 04:00:00+00:00,2024-09-02 08:00:00+00:00,short,1h,145.90800000000002,146.49156038427444,58.356038427443444,145.8900960686086,-58.356038427443444,SL,False
2024-09-02 05:00:00+00:00,2024-09-02 07:00:00+00:00,short,1h,145.889,146.43235233303784,54.335233303784236,135.83808325946057,-54.335233303784236,SL,False
2024-09-02 10:00:00+00:00,2024-09-02 12:00:00+00:00,short,1h,146.637,146.978,50.0665355299463,125.16633882486575,-34.10000000000082,EXPIRE,False
2024-09-02 13:00:00+00:00,2024-09-02 16:00:00+00:00,short,1h,146.93800000000002,146.814,45.236330792620144,113.09082698155035,12.400000000002365,EXPIRE,False
2024-09-02 14:00:00+00:00,2024-09-02 16:00:00+00:00,short,1h,146.92100000000002,146.814,45.236330792620144,113.09082698155035,10.700000000002774,EXPIRE,False
2024-09-02 15:00:00+00:00,2024-09-02 16:00:00+00:00,short,1h,146.918,146.814,45.236330792620144,113.09082698155035,10.400000000001342,EXPIRE,False
2024-09-02 16:00:00+00:00,2024-09-02 20:00:00+00:00,short,1h,146.90800000000002,146.9,45.236330792620144,113.09082698155035,0.8000000000009777,EXPIRE,False
2024-09-02 17:00:00+00:00,2024-09-02 20:00:00+00:00,short,1h,146.782,146.9,40.1808200202709,100.45205005067726,-11.7999999999995,EXPIRE,False
2024-09-02 20:00:00+00:00,2024-09-03 00:00:00+00:00,short,1h,146.85500000000002,147.123,40.1808200202709,100.45205005067726,-26.799999999997226,EXPIRE,False
2024-09-03 00:00:00+00:00,2024-09-03 00:01:00+00:00,short,1h,146.704,147.07436710684235,37.03671068423489,92.59177671058723,-37.03671068423489,SL,False
2024-09-03 02:00:00+00:00,2024-09-03 04:00:00+00:00,short,1h,146.573,146.531,36.24248259300351,90.60620648250877,4.200000000000159,EXPIRE,False
2024-09-03 19:00:00+00:00,2024-09-03 20:00:00+00:00,short,1h,145.763,145.469,32.80714795730907,82.01786989327266,29.400000000001114,EXPIRE,False
2024-09-04 01:00:00+00:00,2024-09-04 01:01:00+00:00,short,1h,145.12800000000001,145.439058133546,31.105813354600997,77.76453338650249,-31.105813354600997,SL,False
2024-09-04 04:00:00+00:00,2024-09-04 08:00:00+00:00,short,1h,145.267,145.201,31.105813354600997,77.76453338650249,18.852906677300624,EXPIRE_HALF,True
2024-09-04 05:00:00+00:00,2024-09-04 08:00:00+00:00,short,1h,145.205,145.201,31.145038240654184,77.86259560163545,15.772519120328047,EXPIRE_HALF,True
2024-09-04 10:00:00+00:00,2024-09-04 12:00:00+00:00,short,1h,145.06400000000002,145.067,29.179033141900273,72.94758285475068,-0.2999999999985903,EXPIRE,False
2024-09-04 11:00:00+00:00,2024-09-04 12:00:00+00:00,short,1h,145.031,145.067,29.179033141900273,72.94758285475068,-3.6000000000001364,EXPIRE,False
2024-09-05 04:00:00+00:00,2024-09-05 08:00:00+00:00,short,1h,143.726,143.585,29.51154183833712,73.77885459584279,21.80577091916812,EXPIRE_HALF,True
2024-09-05 05:00:00+00:00,2024-09-05 08:00:00+00:00,short,1h,143.53300000000002,143.585,29.875336259892233,74.68834064973058,12.337668129946492,EXPIRE_HALF,True
2024-09-05 06:00:00+00:00,2024-09-05 07:00:00+00:00,short,1h,143.357,143.357,29.875336259892233,74.68834064973058,14.937668129946116,SL_AFTER_HALF,True
2024-10-02 00:00:00+00:00,2024-10-02 02:00:00+00:00,short,1h,143.68300000000002,143.95397291425243,27.097291425240083,67.74322856310022,-27.097291425240083,SL,False
2024-10-02 05:00:00+00:00,2024-10-02 06:00:00+00:00,short,1h,143.687,143.95454498892738,26.754498892735985,66.88624723183996,-26.754498892735985,SL,False
2024-10-02 06:00:00+00:00,2024-10-02 06:01:00+00:00,short,1h,143.67000000000002,143.93754498892739,26.754498892735985,66.88624723183996,-26.754498892735985,SL,False
2024-10-02 10:00:00+00:00,2024-10-02 10:01:00+00:00,short,1h,144.219,144.50121899040371,28.22189904037128,70.5547476009282,-28.22189904037128,SL,False
2024-10-02 12:00:00+00:00,2024-10-02 12:01:00+00:00,short,1h,144.643,144.92521899040372,28.22189904037128,70.5547476009282,-28.22189904037128,SL,False
2024-10-03 07:00:00+00:00,2024-10-03 07:01:00+00:00,long,1h,146.754,146.4507607440277,30.323925597230122,75.80981399307531,-30.323925597230122,SL,False
2024-10-03 09:00:00+00:00,2024-10-03 12:00:00+00:00,long,1h,146.784,146.769,29.480735517599566,73.70183879399892,-1.4999999999986358,EXPIRE,False
2024-10-03 13:00:00+00:00,2024-10-03 13:01:00+00:00,long,1h,146.81099999999998,146.51763362551412,29.336637448586185,73.34159362146546,-29.336637448586185,SL,False
2024-10-03 15:00:00+00:00,2024-10-03 16:00:00+00:00,long,1h,146.804,146.712,29.336637448586185,73.34159362146546,-9.200000000001296,EXPIRE,False
2024-10-03 16:00:00+00:00,2024-10-03 17:00:00+00:00,long,1h,146.864,146.57063362551415,29.336637448586185,73.34159362146546,-29.336637448586185,SL,False
2024-10-03 19:00:00+00:00,2024-10-03 20:00:00+00:00,long,1h,146.906,146.921,27.31308578877476,68.2827144719369,1.4999999999986358,EXPIRE,False
2024-10-04 07:00:00+00:00,2024-10-04 08:00:00+00:00,long,1h,146.26,146.334,23.982213178648497,59.95553294662124,7.400000000001228,EXPIRE,False
2024-10-04 08:00:00+00:00,2024-10-04 12:00:00+00:00,long,1h,146.34,146.9395553294662,23.982213178648497,59.95553294662124,41.96887306263487,HALF_TP,True
2024-10-07 03:00:00+00:00,2024-10-07 03:01:00+00:00,long,1h,148.623,148.36967528370863,25.33247162913535,63.331179072838374,-25.33247162913535,SL,False
2024-10-07 05:00:00+00:00,2024-10-07 06:00:00+00:00,long,1h,148.57899999999998,148.33449191254746,24.450808745250733,61.12702186312683,-24.450808745250733,SL,False
2024-10-07 09:00:00+00:00,2024-11-03 20:00:00+00:00,long,1h,148.35299999999998,148.27,24.51870091255061,61.29675228137652,8.109350456276806,EXPIRE_HALF,True
2024-10-07 10:00:00+00:00,2024-11-03 20:00:00+00:00,long,1h,148.385,148.27,24.51870091255061,61.29675228137652,6.509350456276271,EXPIRE_HALF,True
2024-10-07 11:00:00+00:00,2024-10-07 11:01:00+00:00,long,1h,148.673,148.4278129908745,24.51870091255061,61.29675228137652,-24.51870091255061,SL,False
2024-11-04 13:00:00+00:00,2024-11-04 16:00:00+00:00,long,1h,151.846,152.021,35.806644066401574,89.51661016600394,17.499999999998295,EXPIRE,False
2024-11-04 14:00:00+00:00,2024-11-04 16:00:00+00:00,long,1h,151.87,152.021,35.806644066401574,89.51661016600394,15.099999999998204,EXPIRE,False
2024-11-04 16:00:00+00:00,2024-11-04 20:00:00+00:00,long,1h,152.029,152.145,35.806644066401574,89.51661016600394,11.600000000001387,EXPIRE,False
2024-11-04 17:00:00+00:00,2024-11-04 20:00:00+00:00,long,1h,152.057,152.145,32.680424857548026,81.70106214387006,8.800000000002228,EXPIRE,False
2024-11-05 04:00:00+00:00,2024-11-05 08:00:00+00:00,long,1h,152.42399999999998,152.187,27.621474670780533,69.05368667695133,-23.699999999996635,EXPIRE,False
2024-11-05 11:00:00+00:00,2024-11-05 12:00:00+00:00,long,1h,152.289,152.291,24.18395208605295,60.45988021513238,0.20000000000095497,EXPIRE,False
2024-11-05 13:00:00+00:00,2024-11-05 13:01:00+00:00,long,1h,152.32999999999998,152.0899524152542,24.004758474579212,60.011896186448034,-24.004758474579212,SL,False
2024-11-05 16:00:00+00:00,2024-11-05 17:00:00+00:00,long,1h,152.082,151.8419524152542,24.004758474579212,60.011896186448034,-24.004758474579212,SL,False
2024-11-05 21:00:00+00:00,2024-11-06 00:00:00+00:00,long,1h,151.566,151.566,24.344196365350623,60.86049091337655,12.172098182675311,SL_AFTER_HALF,True
2024-11-05 22:00:00+00:00,2024-11-05 23:00:00+00:00,long,1h,151.66299999999998,151.41955803634647,24.344196365350623,60.86049091337655,-24.344196365350623,SL,False
2024-11-06 01:00:00+00:00,2024-11-06 02:00:00+00:00,long,1h,152.95499999999998,153.89139092124924,37.45563684997058,93.63909212492645,65.54736448744852,HALF_TP,True
2024-11-07 01:00:00+00:00,2024-11-07 02:00:00+00:00,long,1h,154.619,154.3291856890134,28.9814310986596,72.453577746649,-28.9814310986596,SL,False
2024-11-07 08:00:00+00:00,2024-12-03 00:00:00+00:00,long,1h,154.04,153.74962759714495,29.03724028550506,72.59310071376265,-29.03724028550506,SL,False
2024-12-03 00:00:00+00:00,2024-12-03 04:00:00+00:00,long,1h,149.558,150.144,26.520274914104334,66.30068728526084,42.560137457052804,EXPIRE_HALF,True
2024-12-03 12:00:00+00:00,2024-12-03 14:00:00+00:00,short,1h,149.684,148.68786841491638,39.84526340334419,99.61315850836048,69.72921095585234,HALF_TP,True
2024-12-03 13:00:00+00:00,2024-12-03 16:00:00+00:00,short,1h,149.637,149.115,41.10322828289845,102.75807070724613,46.65161414144879,EXPIRE_HALF,True
2024-12-03 23:00:00+00:00,2024-12-04 00:00:00+00:00,short,1h,149.538,149.8891558035471,35.11558035471033,87.78895088677584,-35.11558035471033,SL,False
2024-12-04 03:00:00+00:00,2024-12-04 04:00:00+00:00,short,1h,149.733,150.0670416964075,33.40416964074889,83.51042410187223,-33.40416964074889,SL,False
2024-12-04 07:00:00+00:00,2024-12-04 07:01:00+00:00,short,1h,149.969,150.28943613688648,32.04361368864911,80.10903422162276,-32.04361368864911,SL,False
2024-12-04 14:00:00+00:00,2024-12-04 16:00:00+00:00,short,1h,151.032,150.2160343651798,32.63862539280754,81.59656348201885,57.117594437413196,HALF_TP,True
2024-12-04 15:00:00+00:00,2024-12-04 16:00:00+00:00,short,1h,150.806,150.185,32.63862539280754,81.59656348201885,47.369312696404236,EXPIRE_HALF,True
2024-12-04 16:00:00+00:00,2024-12-04 20:00:00+00:00,short,1h,150.352,150.518,32.63862539280754,81.59656348201885,8.01931269640393,EXPIRE_HALF,True
2024-12-05 03:00:00+00:00,2024-12-05 04:00:00+00:00,short,1h,150.294,150.385,27.945392589036516,69.86348147259129,-9.099999999997976,EXPIRE,False
2024-12-05 11:00:00+00:00,2024-12-05 12:00:00+00:00,short,1h,150.068,150.35036672655767,28.236672655765275,70.5916816394132,-28.236672655765275,SL,False
2024-12-05 15:00:00+00:00,2024-12-05 16:00:00+00:00,short,1h,150.447,150.198,27.42111630166338,68.55279075415844,26.16055815083145,EXPIRE_HALF,True
2024-12-05 16:00:00+00:00,2024-12-05 20:00:00+00:00,short,1h,150.21,150.075,27.42111630166338,68.55279075415844,20.460558150832654,EXPIRE_HALF,True
2024-12-06 02:00:00+00:00,2024-12-06 04:00:00+00:00,short,1h,149.99800000000002,149.979,23.662611115482935,59.156527788707336,1.9000000000005457,EXPIRE,False
2024-12-06 06:00:00+00:00,2024-12-06 07:00:00+00:00,short,1h,149.892,150.1185692963342,22.656929633418653,56.642324083546626,-22.656929633418653,SL,False
2024-12-06 07:00:00+00:00,2024-12-06 07:01:00+00:00,short,1h,149.818,150.0445692963342,22.656929633418653,56.642324083546626,-22.656929633418653,SL,False
2025-01-03 11:00:00+00:00,2025-01-03 12:00:00+00:00,long,1h,157.411,157.161,45.936057032297676,114.84014258074417,-25.0,EXPIRE,False
2025-01-03 14:00:00+00:00,2025-01-03 16:00:00+00:00,long,1h,157.221,157.202,42.32858276132454,105.82145690331134,-1.9000000000005457,EXPIRE,False
2025-01-03 16:00:00+00:00,2025-01-03 17:00:00+00:00,long,1h,157.42999999999998,157.00671417238672,42.32858276132454,105.82145690331134,-42.32858276132454,SL,False
2025-01-03 20:00:00+00:00,2025-01-05 20:00:00+00:00,long,1h,157.242,157.149,39.51143839314795,98.77859598286986,-9.299999999998931,EXPIRE,False
2025-01-03 21:00:00+00:00,2025-01-05 20:00:00+00:00,long,1h,157.373,157.149,35.603246607394865,89.00811651848717,-22.399999999998954,EXPIRE,False
2025-01-05 23:00:00+00:00,2025-01-06 00:00:00+00:00,long,1h,157.364,157.583,32.96281372640894,82.40703431602235,27.431406863204174,EXPIRE_HALF,True
2025-01-06 10:00:00+00:00,2025-01-06 11:00:00+00:00,long,1h,157.777,157.4926714022017,28.432859779828227,71.08214944957058,-28.432859779828227,SL,False
2025-01-06 11:00:00+00:00,2025-01-06 11:01:00+00:00,long,1h,157.946,157.6616714022017,28.432859779828227,71.08214944957058,-28.432859779828227,SL,False
2025-01-06 15:00:00+00:00,2025-01-06 16:00:00+00:00,long,1h,157.325,157.544,32.19914514251781,80.49786285629452,27.04957257126003,EXPIRE_HALF,True
2025-01-07 10:00:00+00:00,2025-01-07 12:00:00+00:00,long,1h,157.644,157.74,26.920568306042387,67.30142076510597,9.600000000000364,EXPIRE,False
2025-01-07 11:00:00+00:00,2025-01-07 12:00:00+00:00,long,1h,157.785,157.74,26.920568306042387,67.30142076510597,-4.4999999999987494,EXPIRE,False
2025-01-07 13:00:00+00:00,2025-01-07 16:00:00+00:00,long,1h,157.778,157.83,28.07782586523681,70.19456466309202,16.63891293261945,EXPIRE_HALF,True
2025-01-07 15:00:00+00:00,2025-01-07 16:00:00+00:00,long,1h,157.862,157.83,28.07782586523681,70.19456466309202,12.438912932619292,EXPIRE_HALF,True
2025-01-07 19:00:00+00:00,2025-01-07 20:00:00+00:00,long,1h,157.881,157.871,26.782115749871917,66.95528937467978,-0.9999999999990905,EXPIRE,False
2025-01-07 21:00:00+00:00,2025-01-08 00:00:00+00:00,long,1h,157.905,158.167,25.936500316555634,64.84125079138909,26.06825015827784,EXPIRE_HALF,True
2025-01-08 08:00:00+00:00,2025-02-03 00:00:00+00:00,long,1h,158.15,158.15,22.809904682212924,57.02476170553231,11.404952341106462,SL_AFTER_HALF,True
2025-01-08 09:00:00+00:00,2025-01-08 09:01:00+00:00,long,1h,158.287,158.06264749275417,22.435250724584535,56.088126811461336,-22.435250724584535,SL,False
2025-01-08 11:00:00+00:00,2025-02-03 00:00:00+00:00,long,1h,158.364,158.13964749275416,22.435250724584535,56.088126811461336,-22.435250724584535,SL,False
2025-02-03 21:00:00+00:00,2025-02-03 23:00:00+00:00,short,1h,154.675,154.9998099551646,32.48099551646039,81.20248879115098,-32.48099551646039,SL,False
2025-02-04 02:00:00+00:00,2025-02-04 04:00:00+00:00,short,1h,155.06900000000002,155.284,30.070196114265595,75.175490285664,-21.4999999999975,EXPIRE,False
2025-02-04 06:00:00+00:00,2025-02-04 08:00:00+00:00,short,1h,155.20700000000002,155.49790169965698,29.090169965696916,72.72542491424228,-29.090169965696916,SL,False
2025-02-04 07:00:00+00:00,2025-02-04 08:00:00+00:00,short,1h,155.17700000000002,155.46790169965698,29.090169965696916,72.72542491424228,-29.090169965696916,SL,False
2025-02-04 09:00:00+00:00,2025-02-04 12:00:00+00:00,short,1h,155.20600000000002,155.278,27.723480636937197,69.308701592343,-7.199999999997431,EXPIRE,False
2025-02-04 11:00:00+00:00,2025-02-04 12:00:00+00:00,short,1h,155.215,155.278,27.723480636937197,69.308701592343,-6.299999999998818,EXPIRE,False
2025-02-04 13:00:00+00:00,2025-02-04 15:00:00+00:00,short,1h,155.241,154.52365791953304,28.693683218678906,71.73420804669726,50.21394563268808,HALF_TP,True
2025-02-04 14:00:00+00:00,2025-02-04 16:00:00+00:00,short,1h,155.216,154.49865791953303,28.693683218678906,71.73420804669726,50.21394563268808,HALF_TP,True
2025-02-04 15:00:00+00:00,2025-02-04 16:00:00+00:00,short,1h,154.98000000000002,154.558,28.693683218678906,71.73420804669726,35.44684160934072,EXPIRE_HALF,True
2025-02-05 15:00:00+00:00,2025-02-05 16:00:00+00:00,short,1h,152.733,152.333,30.962592939638355,77.40648234909588,35.48129646981946,EXPIRE_HALF,True
