symbol,entry_time,exit_time,dir,ep,sl,tp,exit_price,result,lot,eff_risk,half_pnl,equity_after,pnl_delta,month
EURGBP,2025-03-19 14:00:00+00:00,2025-03-20 08:30:00+00:00,-1,0.84022,0.8412408928571429,0.8378077678571428,0.8378077678571428,TP,91087.02719284107,0.01,5630.310923302471,1145484.0212497732,19421.83658927912,2025-03
USDJPY,2025-03-19 15:00:00+00:00,2025-03-19 18:01:00+00:00,1,149.879,149.63147499999997,150.49431250000004,149.63147499999997,SL,64147.43162094824,0.015,0.0,1038346.4572194191,-15916.581470949342,2025-03
EURJPY,2025-03-19 23:00:00+00:00,2025-03-20 08:16:00+00:00,-1,162.1,162.38969642857143,161.38275892857143,161.38275892857143,TP,129269.16836948255,0.02,18595.139032149,1924390.059158031,64876.15594313084,2025-03
US30,2025-03-20 02:00:00+00:00,2025-03-20 12:28:00+00:00,1,42097.0,42008.803035714285,42317.49241071429,42097.0,BE,2.4280376811625706,0.02,16060.916448739874,1622152.5598659047,16060.914991917321,2025-03
EURGBP,2025-03-20 09:00:00+00:00,2025-03-21 06:02:00+00:00,-1,0.83759,0.8389903928571428,0.8342290178571429,0.83759,BE,140942.81203465423,0.02,12044.81189947449,1216441.436159703,11960.246212253813,2025-03
EURJPY,2025-03-20 23:00:00+00:00,2025-03-21 00:08:00+00:00,-1,161.475,161.60687142857142,161.15232142857144,161.475,BE,309715.60335063323,0.02,20111.60392900297,2031086.1674672894,19925.77456699242,2025-03
AUDUSD,2025-03-21 03:00:00+00:00,2025-03-21 15:53:00+00:00,-1,0.62922,0.6304949642857144,0.6260675892857139,0.6260675892857139,TP,150202.75041936882,0.02,14250.083617243496,1474680.8806716355,49672.518947286066,2025-03
USDJPY,2025-03-21 07:00:00+00:00,2025-03-21 11:50:00+00:00,1,149.574,148.90080357142858,151.25349107142858,148.90080357142858,SL,23221.154524946836,0.015,0.0,1024965.4782787489,-15646.330986214452,2025-03
US30,2025-03-21 08:00:00+00:00,2025-03-21 11:07:00+00:00,-1,41962.6,42039.26607142857,41770.93482142858,41962.6,BE,1.9715740664620665,0.015,11336.462865456995,1522864.8437434451,11336.461682512425,2025-03
USDJPY,2025-03-21 13:00:00+00:00,2025-03-23 22:12:00+00:00,-1,148.673,149.57563392857142,146.41991517857147,149.57563392857142,SL,11226.449963025967,0.01,0.0,1002074.7079033363,-10140.110504014418,2025-03
EURGBP,2025-03-21 19:00:00+00:00,2025-03-23 21:04:00+00:00,-1,0.8371,0.8377076071428572,0.8357209821428571,0.8377076071428572,SL,344465.8186973929,0.02,0.0,1201043.9249198134,-26487.420418985886,2025-03
EURGBP,2025-03-23 23:00:00+00:00,2025-03-24 13:51:00+00:00,-1,0.83776,0.8386055714285714,0.8357860714285714,0.8357860714285714,TP,177965.2527505884,0.015,9007.829436898599,1232017.2722868756,30973.347367062233,2025-03
USDJPY,2025-03-24 01:00:00+00:00,2025-03-25 00:26:00+00:00,1,149.743,149.2617285714286,150.94267857142847,150.94267857142847,TP,21384.108203306285,0.01,5135.08809776364,1044966.9053758769,17949.285823148908,2025-03
US30,2025-03-24 03:00:00+00:00,2025-03-24 15:44:00+00:00,1,42239.5,42155.778035714284,42448.80491071429,42448.80491071429,TP,1.832597147374415,0.015,11507.147469193966,1574561.3442684824,40275.01504262001,2025-03
AUDUSD,2025-03-24 14:00:00+00:00,2025-03-24 14:25:00+00:00,-1,0.6280300000000001,0.6295895714285714,0.6241660714285716,0.6295895714285714,SL,92593.66348699595,0.015,0.0,1413088.4330577604,-21716.521004252136,2025-03
AUDUSD,2025-03-24 22:00:00+00:00,2025-03-25 01:11:00+00:00,-1,0.6283200000000001,0.6289488214285714,0.6267829464285716,0.6289488214285714,SL,228351.56764367525,0.015,0.0,1391412.5682698437,-21675.864787916653,2025-03
USDJPY,2025-03-25 02:00:00+00:00,2025-03-25 02:09:00+00:00,1,150.671,150.60559285714285,150.83101785714283,150.60559285714285,SL,246447.25113375852,0.015,0.0,1041930.2751223472,-16267.278912335518,2025-03
EURGBP,2025-03-25 02:00:00+00:00,2025-03-25 07:57:00+00:00,-1,0.83597,0.8363942857142858,0.8350492857142857,0.83597,BE,515483.3870360368,0.02,12419.97922063738,1254108.6112521538,12110.68918841565,2025-03
USDJPY,2025-03-25 03:00:00+00:00,2025-03-25 03:47:00+00:00,1,150.77,150.63313214285714,151.1086696428572,150.63313214285714,SL,115030.5484718201,0.015,0.0,1026117.2721179567,-15813.003004390514,2025-03
AUDUSD,2025-03-25 05:00:00+00:00,2025-03-25 05:26:00+00:00,-1,0.62863,0.6291667857142857,0.6273230357142856,0.6291667857142857,SL,264132.55533255194,0.015,0.0,1369986.7013795993,-21425.86689024442,2025-03
AUDUSD,2025-03-25 07:00:00+00:00,2025-03-25 08:39:00+00:00,-1,0.6286700000000001,0.62943175,0.6268006250000002,0.6286700000000001,BE,121493.11175077784,0.01,6849.933506897996,1376763.7390194465,6777.037639847258,2025-03
AUDUSD,2025-03-25 09:00:00+00:00,2025-03-25 10:13:00+00:00,1,0.62842,0.6277481428571429,0.6300646428571429,0.6300646428571429,TP,136564.70601702668,0.01,6778.97446046678,1379336.9403518673,23542.048258511117,2025-03
USDJPY,2025-03-25 10:00:00+00:00,2025-03-25 10:10:00+00:00,1,150.495,150.39276607142855,150.74708482142861,150.39276607142855,SL,101361.00481310196,0.01,0.0,1015693.9217890757,-10423.350328880944,2025-03
US30,2025-03-25 10:00:00+00:00,2025-03-25 10:44:00+00:00,1,42553.0,42524.43571428571,42624.410714285725,42553.0,BE,9.047971886259832,0.02,19383.66405704812,1957750.0643330768,19383.658628264675,2025-03
US30,2025-03-25 12:00:00+00:00,2025-03-25 14:56:00+00:00,1,42567.5,42522.83928571428,42679.15178571429,42679.15178571429,TP,5.844808935233621,0.02,19577.500643330768,2026271.313077848,68521.24874477112,2025-03
EURGBP,2025-03-25 13:00:00+00:00,2025-03-25 15:19:00+00:00,-1,0.83554,0.8359404642857143,0.8346788392857141,0.83554,BE,574277.2910013917,0.02,12972.162911978847,1309843.8877352625,12627.596537377918,2025-03
EURJPY,2025-03-25 16:00:00+00:00,2025-03-26 01:34:00+00:00,-1,161.79399999999998,162.10765714285714,161.01685714285713,162.10765714285714,SL,148776.14204032256,0.02,0.0,2271603.402356871,-46753.965322901495,2025-03
EURGBP,2025-03-25 16:00:00+00:00,2025-03-26 07:41:00+00:00,-1,0.83432,0.8357998571428571,0.8307603571428572,0.8357998571428571,SL,148255.02380415617,0.02,0.0,1308196.5368345277,-27545.95565279131,2025-03
USDJPY,2025-03-26 02:00:00+00:00,2025-03-26 05:08:00+00:00,1,150.077,149.85703214285715,150.6234196428571,150.6234196428571,TP,72641.32092395046,0.015,7953.057191371501,1088163.4202329838,27755.794716783566,2025-03
US30,2025-03-26 03:00:00+00:00,2025-03-26 05:15:00+00:00,1,42643.2,42613.311071428565,42717.922321428574,42643.2,BE,9.129507688623978,0.02,20465.34023982173,2066999.35874429,20465.334762116894,2025-03
USDJPY,2025-03-26 06:00:00+00:00,2025-03-26 10:21:00+00:00,1,150.475,150.02730892857144,151.59072767857134,150.02730892857144,SL,36540.80492653352,0.015,0.0,1071782.5036416063,-16380.916591377463,2025-03
EURJPY,2025-03-26 08:00:00+00:00,2025-03-26 12:54:00+00:00,-1,162.22199999999998,162.46344642857142,161.6253839285714,162.22199999999998,BE,137501.79785121887,0.015,16462.157208812296,2211333.9506384083,16379.656130101997,2025-03
EURJPY,2025-03-26 13:00:00+00:00,2025-03-26 15:56:00+00:00,1,162.196,161.97052142857143,162.75269642857137,162.196,BE,199865.3405594357,0.02,22332.810393152446,2255493.9305040613,22212.891188816633,2025-03
USDJPY,2025-03-26 14:00:00+00:00,2025-03-28 07:59:00+00:00,1,150.403,149.9910875,151.42928124999997,150.403,BE,39124.479188694175,0.015,8038.368777312048,1079797.3977314052,8014.894089798909,2025-03
US30,2025-03-26 14:00:00+00:00,2025-03-26 16:40:00+00:00,1,42638.7,42548.825,42863.3875,42863.3875,TP,3.066480272592363,0.02,20669.9935874429,2139344.334460452,72344.97571616224,2025-03
EURGBP,2025-03-26 16:00:00+00:00,2025-03-26 17:21:00+00:00,-1,0.83659,0.8372641785714285,0.8350445535714286,0.8350445535714286,TP,321716.7459280995,0.02,12801.449963935764,1323949.6061823654,43804.60978878918,2025-03
EURGBP,2025-03-26 18:00:00+00:00,2025-03-28 14:07:00+00:00,-1,0.83488,0.83694325,0.829861875,0.83488,BE,108077.91463213011,0.02,13692.155611046712,1382842.8699669386,13627.308862267528,2025-03
US30,2025-03-27 05:00:00+00:00,2025-03-27 11:08:00+00:00,1,42446.7,42368.07446428571,42643.26383928572,42446.7,BE,3.627904200207069,0.02,21393.443344604522,2160737.7756283144,21393.441167862155,2025-03
EURJPY,2025-03-28 11:00:00+00:00,2025-03-28 12:09:00+00:00,1,162.306,162.12464642857142,162.75238392857145,162.306,BE,275824.5833780797,0.02,24735.062058329106,2498075.773141213,24569.567308302503,2025-03
EURJPY,2025-03-28 13:00:00+00:00,2025-03-28 14:07:00+00:00,1,162.52700000000002,162.20403214285716,163.32741964285714,162.52700000000002,BE,157209.59854970107,0.02,25229.613984392385,2548096.686664501,25135.28822526289,2025-03
US30,2025-03-28 13:00:00+00:00,2025-03-28 13:11:00+00:00,-1,42262.0,42299.983928571426,42167.040178571435,42299.983928571426,SL,7.660591320595288,0.02,0.0,2138698.243896024,-43646.90762681095,2025-03
US30,2025-03-28 15:00:00+00:00,2025-03-28 16:00:00+00:00,-1,42304.0,42349.72678571429,42189.68303571428,42189.68303571428,TP,6.236164676751101,0.02,21386.98243896024,2213552.678690686,74854.43479466205,2025-03
AUDUSD,2025-03-28 15:00:00+00:00,2025-03-31 01:04:00+00:00,-1,0.62931,0.6313704285714286,0.6241939285714286,0.62931,BE,98574.13367171319,0.02,15158.94150632244,1530993.9476583635,15099.797026119428,2025-03
US30,2025-03-28 16:00:00+00:00,2025-03-28 17:34:00+00:00,-1,42189.0,42338.62089285714,41814.94776785714,41814.94776785714,TP,1.9725878620478206,0.02,22135.526786906856,2291027.021261307,77474.34257062105,2025-03
USDJPY,2025-03-28 20:00:00+00:00,2025-03-31 13:53:00+00:00,-1,149.75199999999998,150.37313035714288,148.20267410714274,149.75199999999998,BE,16509.82747854636,0.01,5119.122605319293,1028933.7377726906,5109.216708832071,2025-03
US30,2025-03-28 20:00:00+00:00,2025-03-31 18:07:00+00:00,-1,41666.85,41894.80482142857,41096.96294642856,41666.85,BE,1.386949075565854,0.02,23712.129663835618,2394925.0952152275,23712.128831665963,2025-03
EURJPY,2025-03-31 02:00:00+00:00,2025-03-31 08:00:00+00:00,-1,161.578,162.10580714285715,160.2654821428572,161.578,BE,98281.47685919062,0.02,25838.55127155521,2609634.709540961,25779.58238543989,2025-03
AUDUSD,2025-03-31 08:00:00+00:00,2025-04-01 14:38:00+00:00,-1,0.6269100000000001,0.6291987857142858,0.6212230357142856,0.6269100000000001,BE,92689.94963483202,0.02,15841.539981429045,1599939.9241545526,15785.926011648262,2025-04
EURGBP,2025-03-31 14:00:00+00:00,2025-04-01 10:09:00+00:00,1,0.83591,0.8348435000000001,0.8384362499999998,0.83591,BE,249240.9345389768,0.02,16039.805911095691,1619870.8524599415,15890.26135037234,2025-04
US30,2025-04-01 03:00:00+00:00,2025-04-01 05:40:00+00:00,-1,41954.1,42023.52339285714,41780.54151785714,41954.1,BE,4.9048903813453615,0.02,25538.559889901393,2579394.545937106,25538.556946966797,2025-04
US30,2025-04-01 10:00:00+00:00,2025-04-01 13:27:00+00:00,1,42006.1,41883.486964285716,42312.632589285706,41883.486964285716,SL,2.8049160579714107,0.02,0.0,2527806.653335415,-51587.89260169119,2025-04
EURGBP,2025-04-01 12:00:00+00:00,2025-04-01 12:37:00+00:00,-1,0.83632,0.8368542857142857,0.8351242857142858,0.8368542857142857,SL,500727.33723344427,0.02,0.0,1518572.1393680128,-33861.72337729926,2025-04
AUDUSD,2025-04-01 15:00:00+00:00,2025-04-02 20:17:00+00:00,1,0.62737,0.6248196428571429,0.6337108928571429,0.6337108928571429,TP,88971.94186316758,0.02,16951.538101947754,1754364.0814300773,59210.27123530186,2025-04
USDJPY,2025-04-02 01:00:00+00:00,2025-04-02 09:51:00+00:00,1,149.796,149.4924482142857,150.5513794642857,149.4924482142857,SL,52909.246186743,0.015,0.0,1051093.3525978965,-16092.441708494676,2025-04
US30,2025-04-02 08:00:00+00:00,2025-04-02 09:18:00+00:00,-1,41968.7,42007.19821428571,41872.45446428572,42007.19821428571,SL,8.75471481898005,0.02,0.0,2477250.515015878,-50556.13831953704,2025-04
US30,2025-04-02 11:00:00+00:00,2025-04-02 15:27:00+00:00,-1,41935.7,42036.96964285714,41682.52589285714,41682.52589285714,TP,2.3972687487894166,0.015,18207.79125168716,2491432.768167498,63727.26794254361,2025-04
EURJPY,2025-04-02 13:00:00+00:00,2025-04-02 14:41:00+00:00,1,161.401,161.10387857142857,162.13680357142857,162.13680357142857,TP,178482.38315280562,0.02,26336.987945445046,2725592.680540515,91893.88599601062,2025-04
EURGBP,2025-04-02 17:00:00+00:00,2025-04-02 20:13:00+00:00,-1,0.8366399999999999,0.83789075,0.8336531249999999,0.83789075,SL,151032.27637285084,0.015,0.0,1506102.1181329228,-23797.268020351185,2025-04
US30,2025-04-02 17:00:00+00:00,2025-04-02 19:50:00+00:00,1,41829.75,41635.97267857142,42314.19330357145,42314.19330357145,TP,1.714292639131696,0.02,24914.327681674982,2578632.9140247856,87200.14585728757,2025-04
EURJPY,2025-04-03 01:00:00+00:00,2025-04-03 06:42:00+00:00,-1,161.06199999999998,161.54967142857143,159.8498214285714,161.54967142857143,SL,112240.19039199523,0.02,0.0,2670789.002434684,-54803.678105831146,2025-04
EURGBP,2025-04-03 01:00:00+00:00,2025-04-03 06:03:00+00:00,-1,0.83512,0.8363410714285714,0.8322073214285716,0.8363410714285714,SL,153824.39648145708,0.015,0.0,1493604.5154498061,-23621.455177232623,2025-04
USDJPY,2025-04-03 09:00:00+00:00,2025-04-04 17:11:00+00:00,-1,146.813,147.7202482142857,144.54837946428572,146.813,BE,17713.90975735238,0.015,8026.59954280941,1078229.243571543,8015.971196954837,2025-04
AUDUSD,2025-04-03 09:00:00+00:00,2025-04-03 18:04:00+00:00,1,0.63361,0.6293688571428572,0.6441778571428572,0.63361,BE,56291.43119374362,0.02,17863.281526031857,1804157.6592705012,17829.506667315727,2025-04
US30,2025-04-03 13:00:00+00:00,2025-04-03 16:30:00+00:00,-1,41161.2,41327.021428571425,40746.64642857143,41161.2,BE,2.0734215404607497,0.02,25786.329140247857,2604419.24192098,25786.327896194533,2025-04
EURGBP,2025-04-03 20:00:00+00:00,2025-04-04 05:15:00+00:00,1,0.84299,0.8413474285714285,0.8469564285714286,0.8469564285714286,TP,152770.16016855833,0.02,15478.882938228347,1601586.370858571,53698.07703573629,2025-04
US30,2025-04-04 04:00:00+00:00,2025-04-04 08:59:00+00:00,-1,40442.3,40549.97892857143,40173.102678571435,40442.3,BE,3.224919708338804,0.02,26044.1924192098,2630463.4324052385,26044.190484258346,2025-04
EURJPY,2025-04-04 07:00:00+00:00,2025-04-04 10:06:00+00:00,-1,161.384,161.79397857142857,160.36605357142855,160.36605357142855,TP,142217.60080890937,0.02,29010.86680500888,3002397.166157126,101310.4856562377,2025-04
US30,2025-04-04 10:00:00+00:00,2025-04-04 13:10:00+00:00,-1,40338.8,40503.49464285715,39927.06339285713,39927.06339285713,TP,2.1600209217109962,0.02,26680.790569886754,2761461.822687267,93382.76569859171,2025-04
AUDUSD,2025-04-04 14:00:00+00:00,2025-04-06 22:07:00+00:00,-1,0.60843,0.6144977857142857,0.5932955357142857,0.5932955357142857,TP,42950.65532577793,0.02,19513.93996887807,2019634.8033941903,68240.80650638347,2025-04
AUDUSD,2025-04-07 05:00:00+00:00,2025-04-07 05:18:00+00:00,-1,0.6014700000000001,0.6035313214285715,0.5963516964285713,0.6035313214285715,SL,132584.81328291877,0.02,0.0,1998730.9760315174,-41074.53839645255,2025-04
EURGBP,2025-04-07 05:00:00+00:00,2025-04-07 15:26:00+00:00,1,0.8514400000000001,0.8491187857142857,0.8571030357142859,0.8571030357142859,TP,121779.9657655881,0.02,17740.14816750728,1835721.2023553893,61706.38560466096,2025-04
AUDUSD,2025-04-07 08:00:00+00:00,2025-04-07 10:20:00+00:00,-1,0.60087,0.6034871785714286,0.5943620535714282,0.6034871785714286,SL,102216.80493670017,0.02,0.0,1958541.7012205208,-40189.274810996605,2025-04
EURJPY,2025-04-07 12:00:00+00:00,2025-04-07 13:44:00+00:00,1,160.584,159.86607857142857,162.37180357142853,160.584,BE,83875.04679523944,0.02,30023.971661571257,3032370.8127906206,29973.646633494645,2025-04
AUDUSD,2025-04-07 14:00:00+00:00,2025-04-07 14:10:00+00:00,-1,0.60573,0.6095477142857143,0.5962207142857141,0.6095477142857143,SL,68581.53577220872,0.02,0.0,1919226.8459709894,-39314.855249531334,2025-04
EURJPY,2025-04-07 15:00:00+00:00,2025-04-07 20:45:00+00:00,1,161.17600000000002,160.42752142857142,163.04019642857145,161.17600000000002,BE,81244.68481358774,0.02,30323.70812790621,3062645.7741076383,30274.961317017674,2025-04
EURGBP,2025-04-07 19:00:00+00:00,2025-04-08 07:27:00+00:00,1,0.8578,0.8562484285714286,0.8615389285714284,0.8578,BE,190648.15639519008,0.02,18539.95132402299,1872420.694832485,18425.562430185964,2025-04
EURJPY,2025-04-08 01:00:00+00:00,2025-04-08 07:04:00+00:00,1,161.484,161.09631428571427,162.44621428571432,161.484,BE,155629.48606347933,0.02,30012.034748156886,3031122.1318722074,29918.657056519296,2025-04
EURJPY,2025-04-08 10:00:00+00:00,2025-04-08 18:30:00+00:00,-1,160.721,161.39659285714285,159.03901785714294,160.721,BE,93140.85613081786,0.02,31369.50769894372,3168264.3930796375,31313.62318526581,2025-04
USDJPY,2025-04-08 13:00:00+00:00,2025-04-08 14:17:00+00:00,-1,146.825,147.57306607142857,144.95833482142854,147.57306607142857,SL,13686.044049459118,0.01,0.0,1012191.6393108808,-10246.276831906987,2025-04
AUDUSD,2025-04-08 15:00:00+00:00,2025-04-09 07:58:00+00:00,-1,0.6024700000000001,0.6089383928571429,0.5863340178571428,0.6024700000000001,BE,29716.78695340361,0.015,14394.201344782423,1933603.2172436,14376.3712726105,2025-04
US30,2025-04-08 18:00:00+00:00,2025-04-08 22:16:00+00:00,-1,38980.55,39514.52857142857,37645.60357142858,37645.60357142858,TP,0.689531245994747,0.02,27614.61822687267,2858112.9860676024,96651.16338033555,2025-04
EURGBP,2025-04-08 19:00:00+00:00,2025-04-09 04:26:00+00:00,1,0.85634,0.8547661071428571,0.8601347321428572,0.8601347321428572,TP,209446.70449505895,0.02,20633.649569830544,2134918.989681982,71554.03269892745,2025-04
EURGBP,2025-04-09 05:00:00+00:00,2025-04-09 07:50:00+00:00,1,0.86104,0.8590408571428572,0.865897857142857,0.86104,BE,193220.67123166786,0.02,24445.80157231913,2468910.0264014928,24329.86916957982,2025-04
EURJPY,2025-04-09 08:00:00+00:00,2025-04-09 13:12:00+00:00,-1,160.30599999999998,160.96735357142856,158.65961607142856,160.30599999999998,BE,98028.47390894603,0.02,32317.712186777877,3264030.11378022,32258.895102432463,2025-04
EURGBP,2025-04-09 16:00:00+00:00,2025-04-09 17:18:00+00:00,-1,0.86442,0.8663791428571428,0.859662142857143,0.86442,BE,198432.0821610162,0.02,24689.100264014924,2493480.067416211,24570.041014718357,2025-04
AUDUSD,2025-04-09 17:00:00+00:00,2025-04-09 17:35:00+00:00,1,0.60254,0.5985631428571428,0.612447142857143,0.612447142857143,TP,48743.95894808822,0.015,14502.024129327,1984294.4973516648,50691.28010806488,2025-04
US30,2025-04-10 02:00:00+00:00,2025-04-10 08:09:00+00:00,1,40906.5,40498.86375,41925.59062500001,40498.86375,SL,0.9348573181989515,0.02,0.0,2800950.725785336,-57162.26028226642,2025-04
USDJPY,2025-04-10 08:00:00+00:00,2025-04-10 15:23:00+00:00,-1,146.269,146.9924,144.46400000000003,144.46400000000003,TP,14011.51217207766,0.01,5060.958196554404,1029889.580335432,17697.941024551168,2025-04
EURJPY,2025-04-10 13:00:00+00:00,2025-04-10 16:01:00+00:00,1,161.417,160.88960714285716,162.72848214285708,161.417,BE,125490.14493647632,0.02,32965.81289572177,3329471.808380937,32890.518808760215,2025-04
EURJPY,2025-04-10 17:00:00+00:00,2025-04-10 19:17:00+00:00,1,161.836,161.2495892857143,163.29502678571424,161.836,BE,115080.54797216452,0.02,33627.152620400964,3396273.3663317137,33558.104291617405,2025-04
USDJPY,2025-04-10 22:00:00+00:00,2025-04-11 00:09:00+00:00,-1,144.541,144.95241964285717,143.5159508928571,143.5159508928571,TP,39303.41699995179,0.015,8065.447184093202,1103578.78926472,28185.831385626458,2025-04
US30,2025-04-11 05:00:00+00:00,2025-04-11 11:35:00+00:00,1,39380.0,38967.19875,40412.00312499999,39380.0,BE,0.886603164936157,0.02,27449.317105469923,2772381.0271204994,27449.316573507618,2025-04
EURJPY,2025-04-11 13:00:00+00:00,2025-04-15 16:34:00+00:00,1,162.416,161.40997142857142,164.92407142857138,161.40997142857142,SL,67652.92269520558,0.02,0.0,3328172.0014060717,-68101.36492564203,2025-04
EURGBP,2025-04-11 13:00:00+00:00,2025-04-11 16:36:00+00:00,1,0.8684000000000001,0.8649670357142858,0.8768424107142856,0.8649670357142858,SL,116766.70035847143,0.02,0.0,2528068.9435441936,-52285.551129231695,2025-04
US30,2025-04-11 13:00:00+00:00,2025-04-16 20:41:00+00:00,1,39830.5,39248.69464285715,41285.01339285713,39830.5,BE,0.6353513233899364,0.02,27723.810271205,2800104.8370104935,27723.809889994096,2025-04
AUDUSD,2025-04-11 17:00:00+00:00,2025-04-15 02:46:00+00:00,1,0.6254599999999999,0.6218129285714286,0.6345426785714284,0.6345426785714284,TP,72743.30593798932,0.02,19842.94497351665,2053646.601295957,69352.10394429229,2025-04
EURGBP,2025-04-15 04:00:00+00:00,2025-04-15 06:37:00+00:00,-1,0.85978,0.8604290357142858,0.8582974107142858,0.85978,BE,468065.5418843366,0.015,18382.22310797493,2469064.4648461686,18101.383782844525,2025-04
EURGBP,2025-04-15 09:00:00+00:00,2025-04-15 20:58:00+00:00,-1,0.8576199999999999,0.8597168571428572,0.852517857142857,0.852517857142857,TP,136904.60652507842,0.015,18112.498160083815,2477959.119088276,62959.36441043392,2025-04
USDJPY,2025-04-16 00:00:00+00:00,2025-04-16 00:36:00+00:00,-1,143.165,143.32306607142857,142.77333482142856,142.77333482142856,TP,143344.69297273454,0.02,11257.293892681242,1164972.238730238,39242.84946211381,2025-04
USDJPY,2025-04-16 02:00:00+00:00,2025-04-16 08:27:00+00:00,-1,142.814,143.306525,141.5861875,142.814,BE,47402.35954347177,0.02,11649.722387302381,1176593.5197018143,11621.280971576227,2025-04
AUDUSD,2025-04-16 02:00:00+00:00,2025-04-17 04:33:00+00:00,1,0.6347499999999999,0.6328781071428572,0.6393947321428569,0.6347499999999999,BE,166158.47989029787,0.02,23202.696514608553,2343372.65288753,23103.001426674426,2025-04
EURJPY,2025-04-16 09:00:00+00:00,2025-04-16 21:20:00+00:00,1,162.098,161.54619642857145,163.4705089285714,161.54619642857145,SL,133430.13467858123,0.02,0.0,3594310.94619121,-73707.28293264285,2025-04
EURJPY,2025-04-17 00:00:00+00:00,2025-04-17 07:35:00+00:00,1,161.70100000000002,161.46749285714287,162.27776785714286,162.27776785714286,TP,313604.14084527467,0.02,36300.79931762883,3756630.962749229,126551.0309863463,2025-04
EURGBP,2025-04-17 06:00:00+00:00,2025-04-17 16:28:00+00:00,-1,0.85934,0.8605548928571428,0.8564427678571431,0.8564427678571431,TP,351014.53264223126,0.02,26579.674110352073,2749880.739216409,91913.32818120206,2025-04
AUDUSD,2025-04-17 08:00:00+00:00,2025-04-21 00:30:00+00:00,1,0.6350699999999999,0.6331524285714286,0.6398289285714283,0.6398289285714283,TP,119576.23157818365,0.015,17107.515217108004,2340716.904294981,59714.87534724735,2025-04
EURJPY,2025-04-17 20:00:00+00:00,2025-04-17 23:04:00+00:00,-1,161.916,162.07176071428572,161.53359821428575,161.916,BE,510350.00296514796,0.02,39235.890495817635,3962518.730075802,38929.68049403839,2025-04
USDJPY,2025-04-18 02:00:00+00:00,2025-04-20 21:14:00+00:00,-1,142.361,142.56666964285714,141.85032589285714,141.85032589285714,TP,118995.64747058043,0.02,12177.398334678966,1260229.8324270549,42489.998959158314,2025-04
EURGBP,2025-04-20 23:00:00+00:00,2025-04-21 13:27:00+00:00,1,0.8594,0.8576241785714286,0.8636995535714286,0.8594,BE,256497.2971853892,0.02,28697.525553498734,2898296.182525061,28543.627175187692,2025-04
EURJPY,2025-04-21 06:00:00+00:00,2025-04-21 07:12:00+00:00,1,162.186,162.0034892857143,162.63527678571427,162.0034892857143,SL,425168.7725854738,0.02,0.0,3759522.9839288592,-77852.9576401054,2025-04
AUDUSD,2025-04-21 08:00:00+00:00,2025-04-21 15:08:00+00:00,1,0.64337,0.6413429285714286,0.6484026785714286,0.6413429285714286,SL,166447.23309677414,0.02,0.0,2467309.7539059063,-50709.932926143054,2025-04
EURJPY,2025-04-21 16:00:00+00:00,2025-04-22 03:02:00+00:00,1,162.044,161.7398107142857,162.79747321428573,161.7398107142857,SL,181007.89284369713,0.015,0.0,3591407.123437244,-55169.266368480865,2025-04
EURGBP,2025-04-21 16:00:00+00:00,2025-04-22 12:59:00+00:00,1,0.8599600000000001,0.8578153928571428,0.865181517857143,0.8578153928571428,SL,217744.67331226513,0.02,0.0,2895316.786398437,-60367.849783190526,2025-04
US30,2025-04-21 17:00:00+00:00,2025-04-22 09:56:00+00:00,-1,38530.35,38903.75,37596.84999999999,38530.35,BE,1.0401429532399895,0.02,29129.20340548602,2942049.5433300026,29129.202781400643,2025-04
EURJPY,2025-04-22 04:00:00+00:00,2025-04-22 12:01:00+00:00,-1,161.72199999999998,161.99583928571428,161.04440178571426,161.04440178571426,TP,197210.07819089264,0.015,26804.723395536068,3667464.1151640792,93500.99575927015,2025-04
US30,2025-04-22 16:00:00+00:00,2025-04-22 17:40:00+00:00,1,38546.3,38395.4625,38923.39375,38923.39375,TP,2.548622237051904,0.02,28832.08550109902,2984120.8478345745,100912.2977246726,2025-04
EURGBP,2025-04-22 16:00:00+00:00,2025-04-22 21:36:00+00:00,-1,0.8572299999999999,0.8585758571428572,0.8540053571428569,0.8540053571428569,TP,360295.0258813091,0.02,30249.107140033357,3129639.8448628145,104729.13085947884,2025-04
AUDUSD,2025-04-22 18:00:00+00:00,2025-04-23 00:00:00+00:00,-1,0.63819,0.6407779285714286,0.6317551785714286,0.63819,BE,128879.96910907763,0.02,24918.251598834286,2516666.0835007974,24840.92361736903,2025-04
EURJPY,2025-04-22 22:00:00+00:00,2025-04-23 05:18:00+00:00,1,162.363,161.57509642857144,164.32575892857136,161.57509642857144,SL,71578.52578026082,0.015,0.0,3693814.6800045003,-56439.92321532639,2025-04
USDJPY,2025-04-23 01:00:00+00:00,2025-04-25 04:00:00+00:00,1,142.088,141.43086964285712,143.72732589285715,143.72732589285715,TP,49296.28770487908,0.02,16172.395428810016,1673788.7009653607,56549.15808435925,2025-04
AUDUSD,2025-04-23 06:00:00+00:00,2025-04-23 13:37:00+00:00,1,0.6396999999999999,0.6384237142857143,0.6428557142857141,0.6428557142857141,TP,264991.9161327659,0.02,25166.660835007973,2604391.657336546,87725.57383574871,2025-04
US30,2025-04-23 14:00:00+00:00,2025-04-23 18:23:00+00:00,1,39967.5,39778.83214285714,40439.169642857145,39967.5,BE,2.108906020011695,0.02,29841.208478345747,3013962.055047577,29841.207213002257,2025-04
