entry_time,direction,entry_price,tp,sl,status,exit_time,exit_price,pnl
2026-01-09 14:14:00,LONG,1.58918,1.6129800000000005,1.57242,CLOSED,2026-01-10 14:14:00,,
2026-01-09 14:19:00,LONG,1.58877,1.6113307142857143,1.5722578571428572,CLOSED,2026-01-10 14:19:00,,
2026-01-09 14:24:00,LONG,1.58823,1.6080907142857144,1.5722578571428572,CLOSED,2026-01-10 14:24:00,,
2026-01-09 14:29:00,LONG,1.58936,1.6148707142857148,1.5722578571428572,CLOSED,2026-01-10 14:29:00,,
2026-01-09 15:19:00,LONG,1.59154,1.6072149999999994,1.576405,CLOSED,2026-01-10 15:19:00,,
2026-01-14 12:19:00,LONG,1.59647,1.6197664285714288,1.5798107142857143,CLOSED,2026-01-15 12:19:00,1.58546,-110.09999999999964
2026-01-14 12:24:00,LONG,1.59621,1.618206428571428,1.5798107142857143,CLOSED,2026-01-15 12:24:00,1.5854,-108.09999999999987
2026-01-14 12:29:00,LONG,1.59636,1.6191064285714285,1.5798107142857143,CLOSED,2026-01-15 12:29:00,1.58512,-112.39999999999917
2026-01-14 14:29:00,SHORT,1.57247,1.5516414285714295,1.5886357142857142,CLOSED,2026-01-15 14:00:00,1.58864,-161.7000000000002
2026-01-14 14:24:00,SHORT,1.57289,1.5541614285714287,1.5886357142857142,CLOSED,2026-01-15 14:00:00,1.58864,-157.50000000000153
2026-01-14 14:19:00,SHORT,1.57296,1.5545814285714288,1.5886357142857142,CLOSED,2026-01-15 14:00:00,1.58864,-156.80000000000138
2026-01-16 02:44:00,SHORT,1.57149,1.5537364285714297,1.5870407142857141,CLOSED,2026-01-17 02:44:00,,
2026-01-19 00:44:00,SHORT,1.56537,1.5502307142857148,1.580397857142857,CLOSED,2026-01-19 07:45:00,1.58053,-151.60000000000062
2026-01-20 08:44:00,SHORT,1.56853,1.5532621428571434,1.5835835714285713,CLOSED,2026-01-21 08:44:00,1.57856,-100.29999999999984
2026-01-20 13:54:00,LONG,1.58842,1.603884285714285,1.573327142857143,CLOSED,2026-01-21 13:54:00,1.57851,-99.09999999999863
2026-01-20 13:59:00,LONG,1.5884,1.6037642857142855,1.573327142857143,CLOSED,2026-01-21 13:59:00,1.57884,-95.60000000000014
2026-01-23 07:34:00,LONG,1.60183,1.617526428571429,1.5866907142857143,CLOSED,2026-01-23 07:43:00,1.58194,-198.90000000000185
