datetime,Open,High,Low,Close,Volume
2021-03-01,24.215837362373346,24.70880546716194,24.023780491799357,24.179487538673584,519
2021-03-02,24.14148315063028,24.680251570511814,23.633455016513835,24.565065479598047,703
2021-03-03,24.523894909577848,24.627898952910527,23.70458885643245,24.116655886681084,241
2021-03-04,24.0277887745018,24.37657668798942,23.162694625102628,23.39165048834343,914
2021-03-05,23.54981332814463,23.639512935853194,23.06352545697757,23.470824503374622,339
2021-03-08,23.73819436215058,24.062502345101166,23.24000000953674,23.478247300865178,76
2021-03-09,23.612366736879835,24.513750672340397,23.422674229307177,24.469299487563724,133
2021-03-10,24.14040185594445,24.496902805469514,23.923839948806748,24.22630921260236,85
2021-03-11,24.314792674729347,24.58189948720951,24.0687732361107,24.322812454112636,37
2021-03-12,24.178895867315763,24.425736816715244,23.537768862228404,23.930200723456547,244
2021-03-15,24.348315304241165,24.523941423970886,24.045437039613716,24.395994870910723,148
2021-03-16,24.23664600969687,24.280339095429326,23.95681979555206,24.09348394211543,559
2021-03-17,23.86833512578869,24.660961928273196,23.852637131429674,24.072544081431378,379
2021-03-18,24.38285089555768,24.59512387118434,23.874620097904202,24.274278747961937,81
2021-03-19,24.16392890682164,24.498885634989165,24.100875592887405,24.38109736247498,194
2021-03-22,24.137630309738253,24.159172821555327,23.554520897025668,23.940158964359625,147
2021-03-23,23.650073504124066,23.985768940483467,23.167703648491845,23.264640987930303,191
2021-03-24,23.59360055625439,23.745476560415455,23.51486529434681,23.550838875372392,432
2021-03-25,23.538639486434935,23.628675835557942,22.909723367190853,23.420340577854862,162
2021-03-26,23.662818000706583,23.7157062690095,23.51181039467929,23.574183725839703,130
2021-03-29,23.351271429934517,23.425363965784076,22.96586964178562,23.2510431743907,491
2021-03-30,23.190830565567012,23.31136684300805,22.493549232352734,22.647207024980162,276
2021-03-31,22.899712313354485,23.159249051910365,22.870771349972525,23.087414596256277,49
2021-04-01,22.98152969123839,23.616686653418242,22.905315185802465,23.536145724812513,15
2021-04-05,23.49225997736608,23.53489876795436,23.16232049426253,23.326745763293726,2
2021-04-06,23.44479528786087,23.687222568088146,23.346598823094382,23.599439982331777,3
2021-04-07,23.331003502616113,23.519768923521042,23.228237875307286,23.502016041714,2
2021-04-08,23.765362687472592,23.784283534532733,23.623455572505918,23.76127218779402,121
2021-04-09,23.387365388952276,23.492151915169185,23.372177777056777,23.39141461417603,0
2021-04-12,23.269183893625268,23.322419181784426,22.853095018989276,22.99623267762172,55
2021-04-13,23.443878542392213,23.531059077676673,23.381098133985233,23.437015722650816,4
2021-04-14,23.4789021901579,23.558764615660948,23.43807902088975,23.47635026682474,0
2021-04-15,23.954272544708946,23.994764743869155,23.895612772296204,23.94960030837899,95
2021-04-16,24.05936467758477,24.09616290841268,23.96149273962078,24.060486280815667,0
2021-04-19,24.122749979001807,24.14554961297483,23.579569694568594,23.77872618340894,22
2021-04-20,23.649567348963274,23.706448540282732,23.595854014233737,23.63127293081334,5
2021-04-21,24.29692675546369,24.423860872854224,24.275679519338613,24.330883776334755,2
2021-04-22,24.143771363887023,24.201192044742584,23.928270811886026,23.994490475203982,39
2021-04-23,24.057881832083126,24.07021417603073,23.789451925442222,23.91365152247136,36
2021-04-26,23.817015282582478,24.05497469007969,23.764113092981347,23.953971303386652,47
2021-04-27,24.15641618799668,24.22033344570138,24.098309590083318,24.157472528478934,0
2021-04-28,23.835425790888397,23.943661244341566,23.78143786897851,23.839077425791967,62061
2021-04-29,23.888258494828055,24.20187269222822,23.36918272040111,23.674360364157106,8571
2021-04-30,23.769664778672222,23.94399503637715,23.462719941406252,23.50037705246018,490
2021-05-03,23.624909542500973,24.766315784069548,23.527723386883732,24.59626464322355,283
2021-05-04,24.63211588728655,24.766747311871313,23.918999657034878,24.191358908994637,266
2021-05-05,24.255337129331114,24.34555856577435,23.96218158395959,24.206927389562797,66
2021-05-06,24.25113932483748,25.197669747888085,24.09335165532684,25.075827210647276,268
2021-05-07,25.079592027063093,25.127399616036318,24.617900616036877,24.924235714650084,304
2021-05-10,24.957842129203982,25.175981747679547,24.589208991496093,24.743465391343303,247
2021-05-11,24.568777873209,24.999192885406504,24.551999967575057,24.901809714232282,306
2021-05-12,24.81258121853216,25.125589204521933,24.595857255303027,24.612468000686135,33
2021-05-13,24.652623343408212,24.68104859846153,24.306459762980467,24.572178230802137,155
2021-05-14,24.488100054661,24.924074709415436,24.359436523427007,24.780177297810724,16
2021-05-17,25.470738575517657,25.576606594586565,25.436826001190187,25.46791210655022,61
2021-05-18,25.858614403780958,25.90951238783646,25.37500609665699,25.576885670087677,52
2021-05-19,24.9564156424633,25.288422131573498,24.769616244253143,25.135218994963225,28
2021-05-20,25.234096367172246,25.371912323631364,24.89810270385362,25.36125146355232,26
2021-05-21,25.19843017407379,25.302939991323115,24.52418393322296,24.651522652873606,95
