datetime,Close,High,Low,Open,Volume
2023-05-15 23:00:00+00:00,0.6702682375907898,0.670735776424408,0.6701918840408325,0.6703581213951111,0
2023-05-16 00:00:00+00:00,0.6707583069801331,0.6712310314178467,0.6702098846435547,0.6703221797943115,0
2023-05-16 01:00:00+00:00,0.6704659461975098,0.6709157824516296,0.6697385311126709,0.6708393096923828,0
2023-05-16 02:00:00+00:00,0.6692992448806763,0.6704210042953491,0.6681499481201172,0.6704210042953491,0
2023-05-16 03:00:00+00:00,0.6697026491165161,0.6698821187019348,0.6688873767852783,0.6691470146179199,0
2023-05-16 04:00:00+00:00,0.6695681214332581,0.6697026491165161,0.6690306067466736,0.6695995330810547,0
2023-05-16 05:00:00+00:00,0.6674675941467285,0.669523298740387,0.6673785448074341,0.6693798899650574,0
2023-05-16 06:00:00+00:00,0.6676458716392517,0.6677796840667725,0.6666088700294495,0.6673785448074341,0
2023-05-16 07:00:00+00:00,0.6690753102302551,0.6693440675735474,0.6673607230186462,0.6674007773399353,0
2023-05-16 08:00:00+00:00,0.6691200733184814,0.6694336533546448,0.6685564517974854,0.6689679026603699,0
2023-05-16 09:00:00+00:00,0.6691648960113525,0.6698821187019348,0.6687889695167542,0.669008195400238,0
2023-05-16 10:00:00+00:00,0.6685832738876343,0.669523298740387,0.6683464646339417,0.6689768433570862,0
2023-05-16 11:00:00+00:00,0.6674230694770813,0.668941080570221,0.6671069860458374,0.668458104133606,0
2023-05-16 12:00:00+00:00,0.6679134368896484,0.6683151721954346,0.6667600274085999,0.667458713054657,0
2023-05-16 13:00:00+00:00,0.6680026650428772,0.6693440675735474,0.6670669317245483,0.667788565158844,0
2023-05-16 14:00:00+00:00,0.666400134563446,0.6677707433700562,0.6662003397941589,0.6677395105361938,0
2023-05-16 15:00:00+00:00,0.6663557291030884,0.6665777564048767,0.6653006076812744,0.6664667129516602,0
2023-05-16 16:00:00+00:00,0.6658676266670227,0.666533350944519,0.6653669476509094,0.6662269234657288,0
2023-05-16 17:00:00+00:00,0.6663113236427307,0.6663113236427307,0.6655795574188232,0.6658099889755249,0
2023-05-16 18:00:00+00:00,0.6659784913063049,0.6662225127220154,0.6656371355056763,0.6660006642341614,0
2023-05-16 19:00:00+00:00,0.6654511094093323,0.6663113236427307,0.6653493046760559,0.6660405993461609,0
2023-05-16 20:00:00+00:00,0.6660006642341614,0.6660006642341614,0.6653891205787659,0.6654068231582642,0
2023-05-16 21:00:00+00:00,0.6659386157989502,0.666431188583374,0.6658232808113098,0.666400134563446,0
2023-05-16 22:00:00+00:00,0.6656858921051025,0.6658232808113098,0.6654599905014038,0.6657567620277405,0
2023-05-16 23:00:00+00:00,0.6660006642341614,0.6660006642341614,0.6654157042503357,0.6657390594482422,0
2023-05-17 00:00:00+00:00,0.6660450100898743,0.6663113236427307,0.6656903028488159,0.6659386157989502,0
2023-05-17 01:00:00+00:00,0.6658232808113098,0.6663113236427307,0.6646284461021423,0.6660095453262329,0
2023-05-17 02:00:00+00:00,0.6671114563941956,0.6672449111938477,0.6657479405403137,0.6657567620277405,0
2023-05-17 03:00:00+00:00,0.6662225127220154,0.6671114563941956,0.6659208536148071,0.6669067740440369,0
2023-05-17 04:00:00+00:00,0.6655131578445435,0.6663113236427307,0.6651501059532166,0.6661071181297302,0
2023-05-17 05:00:00+00:00,0.6640987992286682,0.6652917265892029,0.6638166904449463,0.6652209162712097,0
2023-05-17 06:00:00+00:00,0.6643193960189819,0.6648052334785461,0.6634775400161743,0.6639797687530518,0
2023-05-17 07:00:00+00:00,0.6631739735603333,0.6654245257377625,0.6630068421363831,0.664297342300415,0
2023-05-17 08:00:00+00:00,0.6640546917915344,0.6649377942085266,0.6631695628166199,0.6631695628166199,0
2023-05-17 09:00:00+00:00,0.6652917265892029,0.6654245257377625,0.6636801362037659,0.6639577150344849,0
2023-05-17 10:00:00+00:00,0.6653802394866943,0.6657346487045288,0.6649112701416016,0.6651678681373596,0
2023-05-17 11:00:00+00:00,0.6659119725227356,0.6666222214698792,0.6649864315986633,0.6652076244354248,0
2023-05-17 12:00:00+00:00,0.6657878756523132,0.6663113236427307,0.664818525314331,0.6657301783561707,0
2023-05-17 13:00:00+00:00,0.6650793552398682,0.6670669317245483,0.6650793552398682,0.6658897995948792,0
2023-05-17 14:00:00+00:00,0.6642399430274963,0.6660894155502319,0.6640987992286682,0.6651368141174316,0
2023-05-17 15:00:00+00:00,0.6651501059532166,0.6659563183784485,0.6641473174095154,0.6642885208129883,0
2023-05-17 16:00:00+00:00,0.666911244392395,0.6672003865242004,0.6652076244354248,0.6653094291687012,0
2023-05-17 17:00:00+00:00,0.6672271490097046,0.6676012873649597,0.6665777564048767,0.6670001149177551,0
2023-05-17 18:00:00+00:00,0.6661781668663025,0.6672003865242004,0.6660361289978027,0.6671470403671265,0
2023-05-17 19:00:00+00:00,0.6664889454841614,0.6666666865348816,0.6660006642341614,0.666058361530304,0
2023-05-17 20:00:00+00:00,0.6663113236427307,0.666400134563446,0.6659696102142334,0.6663290858268738,0
2023-05-17 21:00:00+00:00,0.666400134563446,0.6669779419898987,0.6661781668663025,0.6664889454841614,0
2023-05-17 22:00:00+00:00,0.6661604046821594,0.666533350944519,0.6660272479057312,0.6664578318595886,0
2023-05-17 23:00:00+00:00,0.6657789945602417,0.6663113236427307,0.6655972599983215,0.6660805344581604,0
2023-05-18 00:00:00+00:00,0.6659119725227356,0.666888952255249,0.6656903028488159,0.6657479405403137,0
2023-05-18 01:00:00+00:00,0.6646726131439209,0.6668400764465332,0.6634071469306946,0.6655795574188232,0
2023-05-18 02:00:00+00:00,0.6654688119888306,0.6656016707420349,0.6642708778381348,0.6646903157234192,0
2023-05-18 03:00:00+00:00,0.6652032136917114,0.6659119725227356,0.6649377942085266,0.6654378771781921,0
2023-05-18 04:00:00+00:00,0.665336012840271,0.665336012840271,0.6645666360855103,0.6651589870452881,0
2023-05-18 05:00:00+00:00,0.6648052334785461,0.665336012840271,0.6644474267959595,0.665238618850708,0
2023-05-18 06:00:00+00:00,0.6640105843544006,0.6659119725227356,0.6636272668838501,0.6646682024002075,0
2023-05-18 07:00:00+00:00,0.6638343334197998,0.6648980379104614,0.6634291410446167,0.6639092564582825,0
2023-05-18 08:00:00+00:00,0.6634819507598877,0.6643635034561157,0.6630991697311401,0.6637594103813171,0
2023-05-18 09:00:00+00:00,0.663790225982666,0.6640987992286682,0.6631783843040466,0.6633411049842834,0
2023-05-18 10:00:00+00:00,0.6646726131439209,0.6646726131439209,0.6636492609977722,0.6637109518051147,0
2023-05-18 11:00:00+00:00,0.664142906665802,0.6648052334785461,0.6636713147163391,0.6645268797874451,0
2023-05-18 12:00:00+00:00,0.6622384786605835,0.6647168397903442,0.6621859073638916,0.6640105843544006,0
2023-05-18 13:00:00+00:00,0.6611483097076416,0.6626027226448059,0.6607158184051514,0.6622077822685242,0
2023-05-18 14:00:00+00:00,0.6612444519996643,0.6618133783340454,0.6606372594833374,0.6614674925804138,0
2023-05-18 15:00:00+00:00,0.6619448065757751,0.6622077822685242,0.6606067419052124,0.6611963510513306,0
2023-05-18 16:00:00+00:00,0.6611133217811584,0.6620104908943176,0.6608380675315857,0.6618615388870239,0
2023-05-18 17:00:00+00:00,0.6612444519996643,0.6615068912506104,0.6607813239097595,0.6610084176063538,0
2023-05-18 18:00:00+00:00,0.6615944504737854,0.6618133783340454,0.6609166860580444,0.6610783338546753,0
2023-05-18 19:00:00+00:00,0.6626905202865601,0.6626905202865601,0.6615068912506104,0.661616325378418,0
2023-05-18 20:00:00+00:00,0.6626027226448059,0.6627344489097595,0.6621683239936829,0.662449061870575,0
2023-05-18 21:00:00+00:00,0.6624271273612976,0.6628486514091492,0.6621201038360596,0.6621639132499695,0
2023-05-18 22:00:00+00:00,0.663068413734436,0.6632179617881775,0.6624974012374878,0.6624974012374878,0
2023-05-18 23:00:00+00:00,0.6629541516304016,0.6632179617881775,0.6625895500183105,0.6629277467727661,0
2023-05-19 00:00:00+00:00,0.6632179617881775,0.6639224886894226,0.6627300977706909,0.6629893183708191,0
2023-05-19 01:00:00+00:00,0.6622955203056335,0.6635700464248657,0.6619403958320618,0.6630772352218628,0
2023-05-19 02:00:00+00:00,0.6640105843544006,0.6641870737075806,0.6618703007698059,0.6621201038360596,0
2023-05-19 03:00:00+00:00,0.6640987992286682,0.6642752885818481,0.6635700464248657,0.6639092564582825,0
2023-05-19 04:00:00+00:00,0.6635700464248657,0.6640105843544006,0.6633807420730591,0.6638299226760864,0
2023-05-19 05:00:00+00:00,0.6636272668838501,0.6641870737075806,0.6633895039558411,0.6634687185287476,0
2023-05-19 06:00:00+00:00,0.6645975708961487,0.6655131578445435,0.663138747215271,0.6633102893829346,0
