datetime,Open,High,Low,Close,Volume
2021-03-01,36.69982041193136,37.008149005149235,36.656332343109355,36.647353996274134,519
2021-03-02,36.27700167425943,36.82316669832892,35.861873961196395,36.91128646414039,703
2021-03-03,36.75796627946476,36.69551059148691,35.831275003088074,36.14019283396226,241
2021-03-04,36.13414545254251,36.20138120256572,34.875258212416426,35.16911967359469,914
2021-03-05,35.302794868233406,35.31123453269926,35.05827159727294,35.185275102470975,339
2021-03-08,35.55395528246098,35.762351955821856,35.18199912714032,35.160077072749985,76
2021-03-09,35.360405095511176,36.41736601618736,35.50620545419522,36.65975901983405,133
2021-03-10,36.23271081627336,36.50002971956158,36.1433058278734,36.3559085849793,85
2021-03-11,36.35137738189064,36.470359239641475,36.2325772030339,36.37564632630247,37
2021-03-12,36.183372950457255,36.22045177191064,35.59689565879081,35.807568179175426,244
2021-03-15,36.45075123796603,36.49688495097725,36.16174514471996,36.52684939811242,148
2021-03-16,36.274448134593605,36.28037136899825,36.148034014936,36.05737055854196,559
2021-03-17,35.873077389323704,36.87282598394461,36.04206537167231,36.187947884031765,379
2021-03-18,36.46919687554683,36.36625920306683,36.09164937376782,36.298764219807246,81
2021-03-19,36.35454286277916,36.5771676790677,36.472309544710185,36.67917920019624,194
2021-03-22,36.285869420659544,36.13195514138548,35.769279898945484,35.9913236587478,147
2021-03-23,35.912996542394836,36.00755882950403,35.744285997603825,35.32788144943415,191
2021-03-24,36.104471520082626,36.19722097134057,36.20760032357552,36.05179556951081,432
2021-03-25,36.08069409508852,35.99493073090835,35.281316306562545,35.902066432416376,162
2021-03-26,36.151051431384566,35.96921760723174,35.96470318011249,36.01128685975275,130
2021-03-29,35.54314582444572,35.49450651928037,35.146360244032465,35.38276568408515,491
2021-03-30,35.23183646061885,35.11515228036043,34.350471604981095,34.41077728638138,276
2021-03-31,34.78416627849165,34.90117608307241,34.915008592225355,35.062250630469585,49
2021-04-01,34.866522037140925,35.531625526075715,35.049582961446035,35.705172856139875,15
2021-04-05,35.46829086856135,35.25876073096253,35.28851331241328,35.21917924926814,2
2021-04-06,35.447503112953726,35.66485227629497,35.73833272347808,35.677247920366646,3
2021-04-07,35.48727665120072,35.7194102087811,35.700077899551005,35.72210507698522,2
2021-04-08,36.465230209713695,36.21669739765904,36.49489086242379,36.45730281665423,121
2021-04-09,35.84721295870854,35.821391804495065,36.102344924165614,35.843666734221145,0
2021-04-12,35.73054122317551,35.69504364033113,35.3575461033822,35.30343967186146,55
2021-04-13,36.14373497371393,36.00295266657317,36.27997003855443,36.142720974341785,4
2021-04-14,36.13102424422027,35.68323584859735,36.18537378393256,36.13408631768083,0
2021-04-15,36.347224429454556,36.14424817462874,36.3560488192095,36.352934910568834,95
2021-04-16,36.35110464564593,36.35110464564593,36.5881897982901,36.371304992911696,0
2021-04-19,36.76849968508416,36.40345928418866,36.264140677724285,36.242956758230456,22
2021-04-20,35.958614198538676,35.76160060308527,35.99848776893428,35.92744144748414,5
2021-04-21,37.019615463739235,36.79863283689894,37.02332978448771,37.07358614383232,2
2021-04-22,36.559972877348926,36.510399524906624,36.55277603483148,36.330555910390885,39
2021-04-23,36.65518060227068,36.476487498864856,36.37618342325176,36.44941256803968,36
2021-04-26,36.23721140367461,36.2604387246953,36.23721140367461,36.44613460022082,47
2021-04-27,36.53070313055181,36.48569632892602,36.66804279451432,36.53070313055181,0
2021-04-28,36.21007753156832,35.99861292733623,36.27658399682439,36.202512940946754,62061
2021-04-29,36.14603776424866,36.427969701760965,35.622903286781,35.82151983519522,8571
2021-04-30,36.09075984205567,36.134230146474295,36.07832312625404,35.67222873907288,490
2021-05-03,36.093812716788385,37.57116595035684,36.15177383009442,37.57794074748612,283
2021-05-04,37.554670800907594,37.55909993793909,36.87678751995809,36.86957270596591,266
2021-05-05,37.077685136060154,36.819906989329866,36.738596228141375,37.00002587997533,66
2021-05-06,36.79038079699708,38.106775189853344,36.95128137521586,38.039813773830936,268
2021-05-07,38.20676820233738,37.86022566942789,37.92895241516863,37.96813726863657,304
2021-05-10,37.997888318911905,38.216753857490126,37.63544648818275,37.66271795380393,247
2021-05-11,37.51551160849545,37.972530846582075,37.608480959329924,38.03584230330867,306
2021-05-12,37.80225639022693,38.02500838240255,38.00985030524498,37.49436358078011,33
2021-05-13,37.86494359098634,37.7345380522503,37.63311879229791,37.74936675054526,155
2021-05-14,37.63576179550923,37.923326029343855,37.696040947863644,38.08029846386702,16
2021-05-17,39.01604003478925,39.102822972588854,39.34131077979206,39.01208490263068,61
